Category,School,Title,Course Number,Course Name
Texas A&M University,Animal Science,ANSC,ANSC 457,HACCP SYSTEMS
Texas A&M University,Animal Science,ANSC,ANSC 481,SEMINAR
Texas A&M University,Animal Science,ANSC,ANSC 484,LIVESTOCK PRACTICUM
Texas A&M University,Animal Science,ANSC,ANSC 485,HNR
Texas A&M University,Animal Science,ANSC,ANSC 485,DIRECTED STUDIES
Texas A&M University,Animal Science,ANSC,ANSC 489,SPTP: CURR ISSUES ANIM AGRIC
Texas A&M University,Animal Science,ANSC,ANSC 489,SPTP: QUALITY FOOD SYSTEMS
Texas A&M University,Animal Science,ANSC,ANSC 489,SPTP: BACTERIAL GENOMICS
Texas A&M University,Animal Science,ANSC,ANSC 489,SPTP: ANIMAL PROD ARGENTINA
Texas A&M University,Animal Science,ANSC,ANSC 491,HNR
Texas A&M University,Animal Science,ANSC,ANSC 491,RESEARCH
Texas A&M University,Animal Science,ANSC,ANSC 494,ANSC INTERNSHIP
Texas A&M University,Animal Science,ANSC,ANSC 494,ANSC INTERNSHIP: IN
Texas A&M University,Animal Science,ANSC,ANSC 601,GEN ANIMAL NUTRITION
Texas A&M University,Animal Science,ANSC,ANSC 604,RUMINANT NUTRITION
Texas A&M University,Animal Science,ANSC,ANSC 605,ADV BEEF PRODUCTION
Texas A&M University,Animal Science,ANSC,ANSC 607,PH&BICH OF MUS AS FOOD
Texas A&M University,Animal Science,ANSC,ANSC 609,PHYSIOL GROWTH STRESS
Texas A&M University,Animal Science,ANSC,ANSC 611,EQUINE NUTRITION
Texas A&M University,Animal Science,ANSC,ANSC 612,EQUINE REPRODUCTION
Texas A&M University,Animal Science,ANSC,ANSC 624,MAMMALIAN DEVEL GENETICS
Texas A&M University,Animal Science,ANSC,ANSC 629,APPLIED ANIMAL GENOMICS
Texas A&M University,Animal Science,ANSC,ANSC 630,REPRODUCTIVE BIOLOGY I
Texas A&M University,Animal Science,ANSC,ANSC 647,TECH OF MEAT PROC&DIST
Texas A&M University,Animal Science,ANSC,ANSC 657,HACCP SYSTEMS
Texas A&M University,Animal Science,ANSC,ANSC 681,SEMINAR
Texas A&M University,Animal Science,ANSC,ANSC 684,PROFESSIONAL INTRNSHIP
Texas A&M University,Animal Science,ANSC,ANSC 684,PROFESSIONAL INTRNSHIP: IN
Texas A&M University,Animal Science,ANSC,ANSC 685,DIRECTED STUDIES
Texas A&M University,Animal Science,ANSC,ANSC 689,SPTP: CURR ISSUES ANIM AGRIC
Texas A&M University,Animal Science,ANSC,ANSC 689,SPTP: ADVANCE QUANT GENETICS
Texas A&M University,Animal Science,ANSC,ANSC 689,SPTP: BACTERIAL GENOMICS
Texas A&M University,Animal Science,ANSC,ANSC 691,RESEARCH
Texas A&M University,Animal Science,ANSC,ANSC 691,RESEARCH: IN
Texas A&M University,Anthropology,ANTH,ANTH 201,HNR
Texas A&M University,Anthropology,ANTH,ANTH 201,INTRO TO ANTHROPOLOGY
Texas A&M University,Anthropology,ANTH,ANTH 202,INTRO TO ANTHROPOLOGY
Texas A&M University,Anthropology,ANTH,ANTH 204,PEOPLS & CULTS OF ANCNT WORLD
Texas A&M University,Anthropology,ANTH,ANTH 205,PEOPLES & CULT OF WRLD
Texas A&M University,Anthropology,ANTH,ANTH 205,FOCUS: PEOPLES & CULT OF WRLD
Texas A&M University,Anthropology,ANTH,ANTH 225,PEOPLES & CULT OF WRLD
Texas A&M University,Anthropology,ANTH,ANTH 226,INTRO TO BIOLOGICAL ANTH LAB
Texas A&M University,Anthropology,ANTH,ANTH 229,INTRO TO FOLKLORE
Texas A&M University,Anthropology,ANTH,ANTH 300,CULT CHANGE & DEVELOP
Texas A&M University,Anthropology,ANTH,ANTH 302,ARCHAEOLOGY OF N AMER
Texas A&M University,Anthropology,ANTH,ANTH 305,FUND ANTH WRITING
Texas A&M University,Anthropology,ANTH,ANTH 313,HISTORICAL ARCHAEOLOGY
Texas A&M University,Anthropology,ANTH,ANTH 316,NAUTICAL ARCHAEOLOGY
Texas A&M University,Anthropology,ANTH,ANTH 324,MUSIC IN WORLD CULTURES
Texas A&M University,Anthropology,ANTH,ANTH 340,FOLKLORE & SUPERNATURAL
Texas A&M University,Anthropology,ANTH,ANTH 353,ARCHAEOLOGY ANCNT GREECE
Texas A&M University,Anthropology,ANTH,ANTH 412,ARCHAEOLOGICAL THEORY
Texas A&M University,Anthropology,ANTH,ANTH 418,ROMANS ARABS AND VIKINGS
Texas A&M University,Anthropology,ANTH,ANTH 425,HUMAN OSTEOLOGY
Texas A&M University,Anthropology,ANTH,ANTH 454,HUMAN EVOL ECOL II
Texas A&M University,Anthropology,ANTH,ANTH 484,ANTHROPOLOGY INTERNSHIP
Texas A&M University,Anthropology,ANTH,ANTH 485,DIRECTED STUDIES
Texas A&M University,Anthropology,ANTH,ANTH 491,SPTP: CULTURE AND EVOLUTION
Texas A&M University,Anthropology,ANTH,ANTH 491,RESEARCH
Texas A&M University,Anthropology,ANTH,ANTH 603,SEAFR LIFE & MARITIME COMM
Texas A&M University,Anthropology,ANTH,ANTH 605,CONS OF ARCHLGL RES I
Texas A&M University,Anthropology,ANTH,ANTH 609,CULTURE AND EVOLUTION
Texas A&M University,Anthropology,ANTH,ANTH 611,NAUTICAL ARCHAEOLOGY
Texas A&M University,Anthropology,ANTH,ANTH 615,HIST OF SHIP BUILD TEC
Texas A&M University,Anthropology,ANTH,ANTH 622,FOLKLORE FORMS & METH
Texas A&M University,Anthropology,ANTH,ANTH 625,ZOOARCHEOLOGY
Texas A&M University,Anthropology,ANTH,ANTH 638,ANTH PROPOSAL WRITING
Texas A&M University,Anthropology,ANTH,ANTH 642,RES DESIGN IN ANTH
Texas A&M University,Anthropology,ANTH,ANTH 652,FIRST AMER ARCHAEOLOGY
Texas A&M University,Anthropology,ANTH,ANTH 653,HUNTER
Texas A&M University,Anthropology,ANTH,ANTH 654,ARCHAEOL PHOTOGRAPHY
Texas A&M University,Anthropology,ANTH,ANTH 684,ANTHROPOLOGY INTERNSHIP
Texas A&M University,Anthropology,ANTH,ANTH 685,DIRECTED STUDIES
Texas A&M University,Anthropology,ANTH,ANTH 685,DIRECTED STUDIES: IN
Texas A&M University,Anthropology,ANTH,ANTH 689,SPTP: ANTHROPOLOGY PROSEMINAR
Texas A&M University,Anthropology,ANTH,ANTH 691,RESEARCH
Texas A&M University,Anthropology,ANTH,ANTH 691,RESEARCH: IN
Texas A&M University,Arabic,ARAB,ARAB 101,BEGINNING ARABIC I
Texas A&M University,Arabic,ARAB,ARAB 201,INTERMEDIATE ARABIC I
Texas A&M University,Arabic,ARAB,ARAB 321,BUSINESS ARABIC
Texas A&M University,Architecture,ARCH,ARCH 205,ARCH DESIGN I
Texas A&M University,Architecture,ARCH,ARCH 212,SOCIAL & BEHAV FACT DESN
Texas A&M University,Architecture,ARCH,ARCH 249,HNR
Texas A&M University,Architecture,ARCH,ARCH 249,SURVEY WORLD ARCH HIS I
Texas A&M University,Architecture,ARCH,ARCH 250,SURVEY WORLD ARCH HIS I
Texas A&M University,Architecture,ARCH,ARCH 250,HNR
Texas A&M University,Architecture,ARCH,ARCH 250,SURVEY WORLD ARCH HIS II
Texas A&M University,Architecture,ARCH,ARCH 305,ARCH DESIGN III
Texas A&M University,Architecture,ARCH,ARCH 330,THE MAKING OF ARCHITECT
Texas A&M University,Architecture,ARCH,ARCH 331,ARCHITECTURAL STRUCTURES
Texas A&M University,Architecture,ARCH,ARCH 335,ARCHITECTURAL SYSTEMS
Texas A&M University,Architecture,ARCH,ARCH 350,HNR
Texas A&M University,Architecture,ARCH,ARCH 350,HIST/THEOR MOD/CONT ARCH
Texas A&M University,Architecture,ARCH,ARCH 405,HNR
Texas A&M University,Architecture,ARCH,ARCH 405,ARCHITECTURE DESIGN IV
Texas A&M University,Architecture,ARCH,ARCH 421,ENERGY & SUSTAINABLE ARCH
Texas A&M University,Architecture,ARCH,ARCH 431,HIST OF ANCIENT ARCH
Texas A&M University,Architecture,ARCH,ARCH 431,INTEGRATED STRUCTURES
Texas A&M University,Architecture,ARCH,ARCH 433,ARCHITECTURAL LIGHTING
Texas A&M University,Architecture,ARCH,ARCH 435,HNR
Texas A&M University,Architecture,ARCH,ARCH 435,INTEGRATED SYSTEMS
Texas A&M University,Architecture,ARCH,ARCH 446,FOUND OF HISTORIC PRESERV
Texas A&M University,Architecture,ARCH,ARCH 458,HNR
Texas A&M University,Architecture,ARCH,ARCH 458,CULT ETHICAL GLOBAL PRAC
Texas A&M University,Architecture,ARCH,ARCH 481,SEMINAR
Texas A&M University,Architecture,ARCH,ARCH 485,DIRECTED STUDIES
Texas A&M University,Architecture,ARCH,ARCH 485,DIRECTED STUDIES: IN
Texas A&M University,Architecture,ARCH,ARCH 489,SPTP: HISTORY OF DESIGN
Texas A&M University,Architecture,ARCH,ARCH 491,ADV ARCH INNOVATION RES
Texas A&M University,Architecture,ARCH,ARCH 494,INTERNSHIP: IN ABSENTIA
Texas A&M University,Architecture,ARCH,ARCH 601,DESIGN FUNDAMENTALS I
Texas A&M University,Architecture,ARCH,ARCH 605,ARCHITECTRL DESIGN I
Texas A&M University,Architecture,ARCH,ARCH 607,ARCHITECTRL DESIGN III
Texas A&M University,Architecture,ARCH,ARCH 610,VISUAL COMMUNICATIONS
Texas A&M University,Architecture,ARCH,ARCH 612,STRUCT & ENVIRON TECH
Texas A&M University,Architecture,ARCH,ARCH 621,ENERGY OPTM BLDG DSGN
Texas A&M University,Architecture,ARCH,ARCH 624,THEORY OF PLACEMAKING:IN
Texas A&M University,Architecture,ARCH,ARCH 631,APPLIED ARCH STRUCTURES
Texas A&M University,Architecture,ARCH,ARCH 638,ARCH THEORY REN 19TH CEN
Texas A&M University,Architecture,ARCH,ARCH 639,20TH C ARCH THRY & PRAC
Texas A&M University,Architecture,ARCH,ARCH 644,ART & ARCHITECTURAL HIST
Texas A&M University,Architecture,ARCH,ARCH 648,BLDG PRESN TECHNOLOGY
Texas A&M University,Architecture,ARCH,ARCH 649,ADV HIST OF BLDG TECH
Texas A&M University,Architecture,ARCH,ARCH 653,BLDG INFO MODELING ARCH
Texas A&M University,Architecture,ARCH,ARCH 655,PARAMETRIC MODELING DESIGN
Texas A&M University,Architecture,ARCH,ARCH 657,ADV PRO PRACTICE & ETHIC
Texas A&M University,Architecture,ARCH,ARCH 669,FOUNDATIONS OF RESEARCH
Texas A&M University,Architecture,ARCH,ARCH 674,TYP OF CONTEMP HOSP DSGN
Texas A&M University,Architecture,ARCH,ARCH 675,HEALTH DESIGN & RESEARCH
Texas A&M University,Architecture,ARCH,ARCH 681,SEMINAR
Texas A&M University,Architecture,ARCH,ARCH 684,PROF INTERNSHIP: IN
Texas A&M University,Architecture,ARCH,ARCH 685,DIRECTED STUDIES
Texas A&M University,Architecture,ARCH,ARCH 685,DIRECTED STUDIES: IN
Texas A&M University,Architecture,ARCH,ARCH 689,SPTP: URBAN DESIGN FOR ARCHIT
Texas A&M University,Architecture,ARCH,ARCH 690,RESEARCH IDEOL FOR ARCH
Texas A&M University,Architecture,ARCH,ARCH 691,RESEARCH
Texas A&M University,Architecture,ARCH,ARCH 691,RESEARCH: IN
Texas A&M University,Architecture,ARCH,ARCH 693,PROFESSIONAL STUDY
Texas A&M University,Architecture,ARCH,ARCH 693,PROFESSIONAL STUDY:IN
Texas A&M University,Art,ARTS,ARTS 103,DESIGN I
Texas A&M University,Art,ARTS,ARTS 104,INTRO TO GRAPHIC DESIGN
Texas A&M University,Art,ARTS,ARTS 111,DRAWING I
Texas A&M University,Art,ARTS,ARTS 115,DRAW FOR VISUALIZATION
Texas A&M University,Art,ARTS,ARTS 149,ART HISTORY SURVEY I
Texas A&M University,Art,ARTS,ARTS 150,HNR
Texas A&M University,Art,ARTS,ARTS 150,ART HISTORY SURVEY II
Texas A&M University,Art,ARTS,ARTS 210,INTRODUCTION TO PHOTOGRAPHY
Texas A&M University,Art,ARTS,ARTS 212,LIFE DRAWING
Texas A&M University,Art,ARTS,ARTS 303,GRAPHIC DESIGN I
Texas A&M University,Art,ARTS,ARTS 304,GRAPHIC DESIGN II
Texas A&M University,Art,ARTS,ARTS 305,PAINTING I
Texas A&M University,Art,ARTS,ARTS 308,SCULPTURE
Texas A&M University,Art,ARTS,ARTS 311,BLACK AND WHITE PHOTO
Texas A&M University,Art,ARTS,ARTS 312,ADVANCED PHOTOGRAPHY
Texas A&M University,Art,ARTS,ARTS 325,DIGITAL PAINTING
Texas A&M University,Art,ARTS,ARTS 349,HNR
Texas A&M University,Art,ARTS,ARTS 349,HISTORY OF MODERN ART
Texas A&M University,Art,ARTS,ARTS 353,COLOR THEORY
Texas A&M University,Art,ARTS,ARTS 403,GRAPHIC DESIGN III
Texas A&M University,Art,ARTS,ARTS 485,DIRECTED STUDIES
Texas A&M University,Art,ARTS,ARTS 485,DIRECTED STUDIES: IN
Texas A&M University,Asian Studies,ASIA,ASIA 355,MODERN CHINA
Texas A&M University,Astronomy,ASTR,ASTR 101,HNR
Texas A&M University,Astronomy,ASTR,ASTR 101,BASIC ASTRONOMY
Texas A&M University,Astronomy,ASTR,ASTR 102,OBSERVATIONAL ASTRONOMY
Texas A&M University,Astronomy,ASTR,ASTR 109,HNR
Texas A&M University,Astronomy,ASTR,ASTR 109,BIG BANG AND BLACK HOLES
Texas A&M University,Astronomy,ASTR,ASTR 111,HNR
Texas A&M University,Astronomy,ASTR,ASTR 111,OVERVIEW OF MODERN ASTRO
Texas A&M University,Astronomy,ASTR,ASTR 119,HNR
Texas A&M University,Astronomy,ASTR,ASTR 119,BIG BANG & BLK HOLE LAB
Texas A&M University,Astronomy,ASTR,ASTR 285,DIRECTED STUDIES
Texas A&M University,Astronomy,ASTR,ASTR 291,RESEARCH
Texas A&M University,Astronomy,ASTR,ASTR 314,SURVEY OF ASTRONOMY
Texas A&M University,Astronomy,ASTR,ASTR 320,ASTROPHYSICAL RESEARCH
Texas A&M University,Astronomy,ASTR,ASTR 401,STARS & EXTRASOLAR PLANETS
Texas A&M University,Astronomy,ASTR,ASTR 403,EXTRAGALACTIC ASTRONOMY
Texas A&M University,Astronomy,ASTR,ASTR 485,DIRECTED STUDIES
Texas A&M University,Astronomy,ASTR,ASTR 491,RESEARCH
Texas A&M University,Astronomy,ASTR,ASTR 601,EXTRAGALACTIC ASTRONOMY
Texas A&M University,Astronomy,ASTR,ASTR 602,ASTR OBSV TECH & INSTR
Texas A&M University,Astronomy,ASTR,ASTR 603,STELLAR ASTROPHYSICS
Texas A&M University,Astronomy,ASTR,ASTR 604,COSMOLOGY
Texas A&M University,Astronomy,ASTR,ASTR 605,GALACTIC ASTRONOMY
Texas A&M University,Astronomy,ASTR,ASTR 606,RADIATIVE TRANSFER
Texas A&M University,Astronomy,ASTR,ASTR 681,SEMINAR
Texas A&M University,Astronomy,ASTR,ASTR 685,DIRECTED STUDIES
Texas A&M University,Astronomy,ASTR,ASTR 689,SPTP: STAT METHODS FOR ASTR
Texas A&M University,Astronomy,ASTR,ASTR 691,RESEARCH
Texas A&M University,Atmospheric Sciences,ATMO,ATMO 201,WEATHER & CLIMATE
Texas A&M University,Atmospheric Sciences,ATMO,ATMO 202,WEATHER & CLIMATE LABORATORY
Texas A&M University,Atmospheric Sciences,ATMO,ATMO 203,WEATHER FORECASTING LAB
Texas A&M University,Atmospheric Sciences,ATMO,ATMO 251,WEATHER OBSERV ANALYSIS
Texas A&M University,Atmospheric Sciences,ATMO,ATMO 321,COMP APP ATMOS SCIENCE
Texas A&M University,Atmospheric Sciences,ATMO,ATMO 335,ATMOSPHER THERMODYNAMICS
Texas A&M University,Atmospheric Sciences,ATMO,ATMO 336,ATMOSPHERIC DYNAMICS
Texas A&M University,Atmospheric Sciences,ATMO,ATMO 363,ATMOS CHEM & POLLUTION
Texas A&M University,Atmospheric Sciences,ATMO,ATMO 443,RADAR METEOROLOGY
Texas A&M University,Atmospheric Sciences,ATMO,ATMO 446,PHYSICAL METEOROLOGY
Texas A&M University,Atmospheric Sciences,ATMO,ATMO 459,TROPICAL METEOROLOGY
Texas A&M University,Atmospheric Sciences,ATMO,ATMO 484,INTERNSHIP: IN
Texas A&M University,Atmospheric Sciences,ATMO,ATMO 484,INTERNSHIP
Texas A&M University,Atmospheric Sciences,ATMO,ATMO 491,RESEARCH
Texas A&M University,Atmospheric Sciences,ATMO,ATMO 601,FUND OF ATMOS DYNAMICS
Texas A&M University,Atmospheric Sciences,ATMO,ATMO 602,ATMOS PHYSICS I
Texas A&M University,Atmospheric Sciences,ATMO,ATMO 606,ATMOS CHEMISTRY I
Texas A&M University,Atmospheric Sciences,ATMO,ATMO 638,DYN OF CONVECT CLOUDS
Texas A&M University,Atmospheric Sciences,ATMO,ATMO 681,SEMINAR
Texas A&M University,Atmospheric Sciences,ATMO,ATMO 685,DIRECTED STUDIES
Texas A&M University,Atmospheric Sciences,ATMO,ATMO 691,RESEARCH
Texas A&M University,Atmospheric Sciences,ATMO,ATMO 691,RESEARCH: IN
Texas A&M University,Athletic Training,ATTR,ATTR 652,CLIN EDUC II
Texas A&M University,Athletic Training,ATTR,ATTR 655,CLIN EDUC V
Texas A&M University,Athletic Training,ATTR,ATTR 662,CLIN EXAM & DIAG LE
Texas A&M University,Athletic Training,ATTR,ATTR 663,CLIN EXAM & DIAG LE LAB
Texas A&M University,Athletic Training,ATTR,ATTR 666,PHYSICAL REHAB
Texas A&M University,Athletic Training,ATTR,ATTR 667,PHYSICAL REHAB LAB
Texas A&M University,Athletic Training,ATTR,ATTR 668,THERAPEUTIC MODAL
Texas A&M University,Athletic Training,ATTR,ATTR 669,THERAPEUTIC MODAL LAB
Texas A&M University,Athletic Training,ATTR,ATTR 670,GEN MED COND & THERA MED
Texas A&M University,Athletic Training,ATTR,ATTR 672,PROF PREP & ISSUES AT TR
Texas A&M University,Biological & Ag Engr,BAEN,BAEN 291,RESEARCH
Texas A&M University,Biological & Ag Engr,BAEN,BAEN 302,HNR
Texas A&M University,Biological & Ag Engr,BAEN,BAEN 302,BIO & AG ENGR FUND II
Texas A&M University,Biological & Ag Engr,BAEN,BAEN 320,ENGR THERMODYNAMICS
Texas A&M University,Biological & Ag Engr,BAEN,BAEN 340,FLUID MECHANICS
Texas A&M University,Biological & Ag Engr,BAEN,BAEN 354,ENGR PROP BIOL MATLS
Texas A&M University,Biological & Ag Engr,BAEN,BAEN 375,DES OF AG MACH & STRUC
Texas A&M University,Biological & Ag Engr,BAEN,BAEN 414,RENEWABLE ENERGY CONVRSN
Texas A&M University,Biological & Ag Engr,BAEN,BAEN 417,FUND NANOSCALE BIO ENGR
Texas A&M University,Biological & Ag Engr,BAEN,BAEN 422,UNIT OPNS IN FOOD PROC
Texas A&M University,Biological & Ag Engr,BAEN,BAEN 460,PRIN OF ENVIRO HYDROLOGY
Texas A&M University,Biological & Ag Engr,BAEN,BAEN 464,IRRGTN & DRAINAGE ENGR
Texas A&M University,Biological & Ag Engr,BAEN,BAEN 471,BIOREACTOR ENGINEERING
Texas A&M University,Biological & Ag Engr,BAEN,BAEN 477,AIR POLLUTION ENGINEERIN
Texas A&M University,Biological & Ag Engr,BAEN,BAEN 479,BIOL & AGR ENGR DES I
Texas A&M University,Biological & Ag Engr,BAEN,BAEN 485,DIRECTED STUDIES
Texas A&M University,Biological & Ag Engr,BAEN,BAEN 491,RESEARCH
Texas A&M University,Biological & Ag Engr,BAEN,BAEN 601,ADV AGRI SYSTEMS ANALY
Texas A&M University,Biological & Ag Engr,BAEN,BAEN 614,RENWBLE ENGRY CONVRSIONS
Texas A&M University,Biological & Ag Engr,BAEN,BAEN 617,FUND NANOSCALE BIO ENGR
Texas A&M University,Biological & Ag Engr,BAEN,BAEN 622,UNIT OPNS IN FOOD PROC
Texas A&M University,Biological & Ag Engr,BAEN,BAEN 651,GEOG INFO SYS RES MGMT
Texas A&M University,Biological & Ag Engr,BAEN,BAEN 667,THEORY APP H20 ENV ENGR
Texas A&M University,Biological & Ag Engr,BAEN,BAEN 672,SMALL WATERSHED HYDROLGY
Texas A&M University,Biological & Ag Engr,BAEN,BAEN 681,SEMINAR
Texas A&M University,Biological & Ag Engr,BAEN,BAEN 683,PEER REVW PROC & PUBLIC
Texas A&M University,Biological & Ag Engr,BAEN,BAEN 684,PROFESSIONAL INTERNSHIP
Texas A&M University,Biological & Ag Engr,BAEN,BAEN 684,PROFESSIONAL INTERNSHIP: IN
Texas A&M University,Biological & Ag Engr,BAEN,BAEN 685,DIRECTED STUDIES
Texas A&M University,Biological & Ag Engr,BAEN,BAEN 685,DIRECTED STUDIES: IN
Texas A&M University,Biological & Ag Engr,BAEN,BAEN 690,THEORY OF RESEARCH
Texas A&M University,Biological & Ag Engr,BAEN,BAEN 691,RESEARCH
Texas A&M University,Biological & Ag Engr,BAEN,BAEN 691,RESEARCH: IN
Texas A&M University,Bilingual Ed Field Based,BEFB,BEFB 425,STUDENT TEACHING BESL
Texas A&M University,Bilingual Ed Field Based,BEFB,BEFB 426,EFFECT INSTR HISP STUDNT
Texas A&M University,Bilingual Ed Field Based,BEFB,BEFB 426,EFFECT INSTR HISP STUDNT:IN
Texas A&M University,Bilingual Ed Field Based,BEFB,BEFB 472,BILING&DUAL LANG METHOD
Texas A&M University,Bilingual Ed Field Based,BEFB,BEFB 474,BILITERACY BILING&DUAL
Texas A&M University,Bioenvironmental Sci,BESC,BESC 201,INTRO BIOENVIRON SCI
Texas A&M University,Bioenvironmental Sci,BESC,BESC 314,HNR
Texas A&M University,Bioenvironmental Sci,BESC,BESC 314,PATHOGENS ENV & SOCIETY
Texas A&M University,Bioenvironmental Sci,BESC,BESC 367,HNR
Texas A&M University,Bioenvironmental Sci,BESC,BESC 367,US ENVIRONMENTAL REGULAT
Texas A&M University,Bioenvironmental Sci,BESC,BESC 401,BIOENVIRONMENTAL MICRO
Texas A&M University,Bioenvironmental Sci,BESC,BESC 403,SAMPLING & ENVIR MONITOR
Texas A&M University,Bioenvironmental Sci,BESC,BESC 411,EHS COMPLIANCE
Texas A&M University,Bioenvironmental Sci,BESC,BESC 481,SEMINAR
Texas A&M University,Bioenvironmental Sci,BESC,BESC 484,FIELD EXPERIENCE
Texas A&M University,Bioenvironmental Sci,BESC,BESC 484,FIELD EXPERIENCE: IN
Texas A&M University,Bioenvironmental Sci,BESC,BESC 484,HNR
Texas A&M University,Bioenvironmental Sci,BESC,BESC 485,HNR
Texas A&M University,Bioenvironmental Sci,BESC,BESC 485,DIRECTED STUDIES
Texas A&M University,Bioenvironmental Sci,BESC,BESC 485,DIRECTED STUDIES: IN
Texas A&M University,Bioenvironmental Sci,BESC,BESC 491,HNR
Texas A&M University,Bioenvironmental Sci,BESC,BESC 491,RESEARCH
Texas A&M University,Biochemistry,BICH,BICH 107,HORIZONS IN BIOL CHEM
Texas A&M University,Biochemistry,BICH,BICH 404,BIOCHEMICAL CALCULATIONS
Texas A&M University,Biochemistry,BICH,BICH 410,COMPREHEN BIOCHEM I
Texas A&M University,Biochemistry,BICH,BICH 411,COMPREHEN BIOCHEM II
Texas A&M University,Biochemistry,BICH,BICH 412,BIOCHEM LAB I
Texas A&M University,Biochemistry,BICH,BICH 419,CMPTL TECH EVOL ANALY
Texas A&M University,Biochemistry,BICH,BICH 431,HNR
Texas A&M University,Biochemistry,BICH,BICH 431,MOLECULAR GENETICS
Texas A&M University,Biochemistry,BICH,BICH 432,MOLECULAR GENETICS LAB
Texas A&M University,Biochemistry,BICH,BICH 440,HNR
Texas A&M University,Biochemistry,BICH,BICH 440,BIOCHEMISTRY I
Texas A&M University,Biochemistry,BICH,BICH 441,BIOCHEMISTRY II
Texas A&M University,Biochemistry,BICH,BICH 450,GENOMICS
Texas A&M University,Biochemistry,BICH,BICH 460,GENOME ANNOT ONTOLOGIES
Texas A&M University,Biochemistry,BICH,BICH 461,ADV GENOME ANNOT ONTOL
Texas A&M University,Biochemistry,BICH,BICH 485,DIRECTED STUDIES
Texas A&M University,Biochemistry,BICH,BICH 485,DIRECTED STUDIES:IN
Texas A&M University,Biochemistry,BICH,BICH 491,HNR
Texas A&M University,Biochemistry,BICH,BICH 491,RESEARCH
Texas A&M University,Biochemistry,BICH,BICH 601,FUNDS OF BIOCHEM I
Texas A&M University,Biochemistry,BICH,BICH 603,GENERAL BIOCHEMISTRY
Texas A&M University,Biochemistry,BICH,BICH 605,METHODS OF BICH ANALYSIS
Texas A&M University,Biochemistry,BICH,BICH 608,CRITICAL ANALY BICH LIT
Texas A&M University,Biochemistry,BICH,BICH 625,NUC ACID
Texas A&M University,Biochemistry,BICH,BICH 650,GENOMICS
Texas A&M University,Biochemistry,BICH,BICH 661,ADV GENOME ANNOT ONTOL
Texas A&M University,Biochemistry,BICH,BICH 671,MACROMOLEC FOLD & DESIGN
Texas A&M University,Biochemistry,BICH,BICH 674,PROT FOLDING & STABILITY
Texas A&M University,Biochemistry,BICH,BICH 675,PLANT BICH & GENOMICS
Texas A&M University,Biochemistry,BICH,BICH 676,BACTERIOPHAGE BIOLOGY
Texas A&M University,Biochemistry,BICH,BICH 677,CHEM GENE & DRUG DISCVRY
Texas A&M University,Biochemistry,BICH,BICH 685,DIRECTED STUDIES
Texas A&M University,Biochemistry,BICH,BICH 690,THEORY OF BIOCHEM RES
Texas A&M University,Biochemistry,BICH,BICH 691,RESEARCH
Texas A&M University,Biochemistry,BICH,BICH 691,RESEARCH: IN
Texas A&M University,Biochemistry,BICH,BICH 697,TEACHING BIOCHEM LABS
Texas A&M University,Bilingual Education,BIED,BIED 611,DUAL LANGUAGE PROG METHD
Texas A&M University,Bilingual Education,BIED,BIED 613,SPAN/ENG BILITERACY
