URL,Title,# of Guest Reviews,Zip Code,List Price
https://dogvacay.com/home-away-from-home-with-our-golden-dog-boarding-322418,Home Away From Home with Our Golden,7,10032,$50/night
https://dogvacay.com/the-pepto-patio-doggie-hang-out-dog-boarding-267607,The Pepto Patio Doggie Hang-out,,11237,$40/night
https://dogvacay.com/compassionate-dog-lover-dog-boarding-54290,Compassionate Dog Lover,,11105,
https://dogvacay.com/kos-pupland-dog-boarding-119617,K.O.s Pupland!,4,11233,$45/night
https://dogvacay.com/bark-lounge-astoria-dog-boarding-306859,Bark Lounge Astoria,3,,$50/night
https://dogvacay.com/your-dogs-new-haven-dog-boarding-332807,Your dog's new haven,,10032,$35/night
https://dogvacay.com/skootees-in-charge-dog-boarding-105465,Skootee's in Charge,1,10454,$45/night
https://dogvacay.com/bushwicks-paws-dog-boarding-65267,Bushwicks paws!,1,11207,$40/night
https://dogvacay.com/nyc-puppy-home-away-from-home-dog-boarding-478895,NYC- Puppy home away from home!,,10032,$100/night
https://dogvacay.com/love-your-paws-dog-boarding-192794,LOVE YOUR PAWS,,10032,
https://dogvacay.com/doggy-delight-dog-boarding-163883,Doggy Delight,,10451,$40/night
https://dogvacay.com/peaceful-pups-dog-boarding-425646,Peaceful Pups,,11105,
https://dogvacay.com/doggy-heaven-dog-boarding-65453,Doggy-Heaven,,11385,$40/night
https://dogvacay.com/mowglis-doggie-paradise-dog-boarding-321165,Mowgli's Doggie Paradise,2,8820,$45/night
https://dogvacay.com/happy-paws-were-comfort-is-love-dog-boarding-164308,Happy PawS were comfort is love,,11223,$40/night
https://dogvacay.com/college-grad-full-time-dog-lover-dog-boarding-451319,College Grad & Full Time Dog Lover,,7960,
https://dogvacay.com/puptown-pet-sitting-dog-boarding-164479,pUptown Pet Sitting,8,10032,
https://dogvacay.com/dog-walker-sitter-lover-dog-boarding-474646,dog walker/ sitter/ lover!,,10032,$40/night
https://dogvacay.com/doggie-daycare-dog-boarding-105689,Doggie Daycare,9,11203,$40/night
https://dogvacay.com/hello-puppyside-dog-boarding-117679,Hello Puppyside!,21,11377,$40/night
https://dogvacay.com/barking-awesome-pet-sitter-dog-boarding-385346,Barking Awesome Pet Sitter!!,,10032,
https://dogvacay.com/dog-gone-good-time-dog-boarding-334264,Dog gone good time!,,10033,$58/night
https://dogvacay.com/dog-lover-to-care-for-your-pooch-dog-boarding-340934,Dog-Lover to Care for Your Pooch!,,10033,
https://dogvacay.com/overnight-sensation-dog-boarding-352881,Overnight Sensation,,10032,$35/night
https://dogvacay.com/snuggle-puggle-palace-dog-boarding-296161,Snuggle puggle palace,,10033,$45/night
https://dogvacay.com/dogs-dreams-dog-boarding-41259,Dog's Dreams,,11210,$80/night
https://dogvacay.com/the-dog-whisker-dog-boarding-5660,The Dog Whisker,,10033,
https://dogvacay.com/care-when-youre-not-there-dog-boarding-398513,Care When You're Not There!,,10033,$50/night
https://dogvacay.com/perfect-dog-boarding-location-dog-boarding-41379,Perfect dog boarding location,3,11105,$40/night
https://dogvacay.com/furryplaycarevacay-dog-boarding-358369,FurryPlaycare/Vacay,,10452,$35/night
https://dogvacay.com/helens-house-of-paws-dog-boarding-86861,Helen's House of Paws,1,10033,$45/night
https://dogvacay.com/more-pups-please-dog-boarding-398617,More Pups Please!!!,,11385,$40/night
https://dogvacay.com/doggie-haven-in-the-heights-dog-boarding-319509,Doggie Haven in the Heights,1,10033,$50/night
https://dogvacay.com/pooch-nirvana-dog-boarding-355485,Pooch Nirvana,6,10033,$50/night
https://dogvacay.com/love-and-care-for-your-dog-dog-boarding-335668,LOVE AND CARE for your Dog!,7,10456,$31/night
https://dogvacay.com/weekend-dog-sitter-in-the-heights-dog-boarding-409352,Weekend dog sitter in the Heights,3,10033,$30/night
https://dogvacay.com/canine-getaway-dog-boarding-420607,Canine Getaway,7,7060,$30/night
https://dogvacay.com/puppy-love-sitting-dog-boarding-116257,Puppy Love Sitting,,10033,
https://dogvacay.com/the-puppy-sitter-dog-boarding-130026,The Puppy Sitter,,11385,
https://dogvacay.com/danielles-dog-daycare-dog-boarding-391681,Danielle's Dog Daycare,,7470,
https://dogvacay.com/bonvoyage-house-pet-sitting-dog-boarding-47505,Bonvoyage House & Pet Sitting,,11224,$45/night
https://dogvacay.com/rinas-canine-retreat-dog-boarding-37620,Rina's Canine Retreat,,10456,$50/night
https://dogvacay.com/pet-sitter-in-queens-dog-boarding-344310,Pet sitter in Queens,,11385,$25/night
https://dogvacay.com/doggie-dog-world-dog-boarding-309383,Doggie Dog World,6,10040,$45/night
https://dogvacay.com/fur-baby-vacay-dog-boarding-54213,Fur baby vacay,,7506,$85/night
https://dogvacay.com/happy-hounds-dog-boarding-260627,Happy Hounds,,7060,$50/night
https://dogvacay.com/home-away-from-home-dog-boarding-154372,Home away from home!!,49,7506,$47/night
https://dogvacay.com/puppy-land-dog-boarding-368848,Puppy-Land! :),,11370,$50/night
https://dogvacay.com/dog-lover-caretaker-dog-boarding-38587,Dog Lover caretaker,,11229,$100/night
https://dogvacay.com/noahs-ark-dog-boarding-174396,Noah's Ark,,11372,$50/night
https://dogvacay.com/dog-heaven-newlyweds-dog-park-dog-boarding-263824,Dog Heaven! Newlyweds + Dog Park!,4,10033,$28/night
https://dogvacay.com/all-dogs-deserve-some-tlc-dog-boarding-360996,All dogs deserve some TLC!,,11373,$35/night
https://dogvacay.com/hudson-haven-home-away-from-home-dog-boarding-313758,Hudson Haven: Home Away From Home!,9,10040,
https://dogvacay.com/the-waggin-tails-inn-dog-boarding-134563,The Waggin Tails Inn,1,8820,$35/night
https://dogvacay.com/pack-leader-mike-dog-boarding-8789,Pack Leader Mike,120,11373,$50/night
https://dogvacay.com/puppy-paradise-route-22-dog-boarding-304517,Puppy Paradise Route 22!,5,7060,$35/night
"https://dogvacay.com/pet-vacation-englewood-nj-dog-boarding-202576,""Pet Vacation Englewood, NJ"",10,7631,$50/night",,,,
https://dogvacay.com/hound-happy-home-dog-boarding-152494,Hound Happy Home,,7452,$45/night
https://dogvacay.com/secondary-home-and-heart-4-your-pup-dog-boarding-117093,Secondary Home and Heart 4 Your Pup,5,11372,$50/night
https://dogvacay.com/calming-zen-park-retreat-dog-boarding-236147,Calming Zen Park Retreat,,11229,$50/night
https://dogvacay.com/dogs-best-companion-dog-boarding-38054,Dog's best companion.,,11379,
https://dogvacay.com/marine-park-cuddles-dog-boarding-219634,Marine Park Cuddles,12,11234,$50/night
https://dogvacay.com/home-sweet-home-dog-boarding-454923,Home Sweet Home,,11373,$30/night
https://dogvacay.com/woof-casa-dog-boarding-55462,Woof Casa,13,10456,$40/night
https://dogvacay.com/bushwick-bow-wow-dog-boarding-20578,Bushwick Bow wow!,4,11207,$75/night
"https://dogvacay.com/cozy-apt-near-parks-fun-runs-dog-boarding-405527,""Cozy apt near parks, fun & runs"",,10040,$25/night",,,,
https://dogvacay.com/paramedic-dog-lover-dog-boarding-33104,Paramedic Dog Lover,70,11379,$40/night
https://dogvacay.com/give-little-vacation-to-your-dog-dog-boarding-65343,Give little vacation to your dog!,10,11235,$30/night
https://dogvacay.com/your-dog-will-always-have-a-buddy-dog-boarding-118107,Your dog will always have a buddy..,,11235,$55/night
https://dogvacay.com/faithful-puppy-luv-dog-boarding-212042,Faithful Puppy Luv,1,10034,$40/night
https://dogvacay.com/dale-loves-dogs-dog-boarding-398519,Dale loves dogs!,4,7082,$35/night
https://dogvacay.com/dg-puppy-sitting-dog-boarding-140441,D&G PUPPY SITTING,,11235,$35/night
https://dogvacay.com/let-me-spend-some-qt-with-your-pup-dog-boarding-58299,Let Me Spend Some QT With Your Pup!,3,10034,$35/night
"https://dogvacay.com/love-care-fun-all-for-your-pet-dog-boarding-382527,""LOVE, CARE, FUN.. All for your pet!"",1,11235,$50/night",,,,
https://dogvacay.com/top-of-the-town-dog-boarding-352643,Top of the Town!,3,10034,$40/night
https://dogvacay.com/park-paradise-dog-playground-dog-boarding-313881,Park Paradise + Dog Playground!!,,10034,$40/night
https://dogvacay.com/ready-for-rover-dog-boarding-230083,Ready for Rover!,8,10307,$35/night
https://dogvacay.com/your-dogs-home-away-from-home-dog-boarding-370829,Your Dog's Home Away from Home,1,11374,$35/night
https://dogvacay.com/dream-dog-house-dog-boarding-70208,Dream Dog House,,11368,$50/night
https://dogvacay.com/a-friendly-home-away-from-home-dog-boarding-26478,A Friendly Home-Away-From-Home!,46,7960,$35/night
https://dogvacay.com/dog-lover-dog-boarding-229861,Dog Lover,,11239,$50/night
https://dogvacay.com/rustys-retreat-dog-boarding-115756,Rusty's Retreat,1,7960,$40/night
https://dogvacay.com/buddys-2nd-home-dog-boarding-314756,Buddy's 2nd Home! :),1,11374,$40/night
https://dogvacay.com/animal-lover-101-dog-boarding-89353,Animal Lover 101,,11421,$30/night
"https://dogvacay.com/plw-pet-services-llc-dog-boarding-349183,""PLW Pet Services LLC,"",5,7628,$45/night",,,,
https://dogvacay.com/natalies-animal-haven-services-dog-boarding-273161,Natalie's Animal Haven Services,,11374,$50/night
https://dogvacay.com/camp-bailey-and-gin-dog-boarding-51504,Camp Bailey and Gin,,11374,$40/night
https://dogvacay.com/for-the-love-of-dogs-dog-boarding-171878,For The Love of Dogs!,,7960,$65/night
https://dogvacay.com/animal-fanatic-dog-boarding-276580,Animal Fanatic,,10458,
https://dogvacay.com/paw-fect-doggie-sleepover-dog-boarding-323665,Paw-Fect Doggie Sleepover,,11234,$47/night
https://dogvacay.com/wolfgangs-house-dog-boarding-251900,Wolfgang's House,59,11375,$55/night
https://dogvacay.com/we-love-pups-dog-boarding-232536,WE LOVE PUPS,23,11375,$45/night
https://dogvacay.com/will-take-great-care-of-your-dog-dog-boarding-37167,Will take great care of your dog,,10468,$50/night
https://dogvacay.com/forest-hills-doggie-retreat-dog-boarding-119735,Forest Hills Doggie Retreat,8,11375,$50/night
https://dogvacay.com/wags-to-whiskers-pet-care-dog-boarding-143759,Wags to Whiskers Pet Care,22,7649,$42/night
https://dogvacay.com/pup-tastic-retreat-dog-boarding-96779,Pup-Tastic Retreat,,10473,$50/night
https://dogvacay.com/home-sweet-homemi-casa-es-su-casa-dog-boarding-236477,Home sweet home!Mi casa es su casa!,,11375,$50/night
https://dogvacay.com/doggie-pad-by-forest-park-dog-boarding-456038,Doggie pad by Forest Park,,11421,$35/night
https://dogvacay.com/mimis-guest-house-moda-dog-boarding-188095,Mimi's Guest House @ Moda,,11421,$40/night
https://dogvacay.com/doggie-daycare-dog-boarding-65268,Doggie Daycare,75,8840,$49/night
https://dogvacay.com/a-happy-home-for-your-pup-dog-boarding-244641,A Happy Home for Your Pup!,6,7950,$40/night
https://dogvacay.com/doggie-luv-dog-boarding-61013,Doggie Luv,96,10472,$25/night
https://dogvacay.com/morris-plains-host-w-huge-yard-dog-boarding-111421,Morris Plains host w/ huge yard!,3,7950,$65/night
https://dogvacay.com/home-away-from-home-dog-boarding-40390,Home Away From Home,,11416,$40/night
https://dogvacay.com/burnham-park-bb-dog-boarding-448771,Burnham Park B&B,1,7960,$40/night
https://dogvacay.com/one-big-gay-dog-pack-dog-boarding-359379,One Big Gay Dog Pack,,10458,
https://dogvacay.com/great-2nd-home-for-your-little-one-dog-boarding-206011,Great 2nd home for your little one,,11375,$35/night
https://dogvacay.com/queens-puppy-hotel-dog-boarding-122197,Queens Puppy Hotel,10,11417,$37/night
https://dogvacay.com/doggies-bestfriend-dog-boarding-68118,Doggies bestfriend,,,$50/night
https://dogvacay.com/dog-tested-dog-approved-dog-boarding-467661,Dog Tested. Dog Approved.,,11355,$30/night
https://dogvacay.com/the-grateful-dog-dog-boarding-191937,The Grateful Dog!,16,7950,$35/night
https://dogvacay.com/union-square-pups-dog-boarding-367073,Union Square Pups,,11697,$45/night
https://dogvacay.com/dog-lovin-hotel-in-norwood-dog-boarding-204583,Dog Lovin' Hotel in Norwood,21,10467,$40/night
https://dogvacay.com/suburban-bliss-dog-boarding-7120,suburban bliss!,,7417,$75/night
https://dogvacay.com/happy-tails-dog-boarding-141052,Happy Tails!,9,10471,$58/night
https://dogvacay.com/fur-the-love-of-dogs-in-emerson-dog-boarding-224765,Fur the Love of Dogs in Emerson,20,7630,$40/night
https://dogvacay.com/luke-dogwalker-dog-boarding-22173,Luke DogWalker,,10467,$70/night
https://dogvacay.com/pucci-haven-dog-boarding-210121,Pucci Haven,2,11355,$35/night
https://dogvacay.com/alone-at-home-pet-sitters-dog-boarding-9394,Alone at Home Pet Sitters,9,8812,$40/night
https://dogvacay.com/just-a-minute-away-dog-boarding-419501,Just A Minute Away!,1,10467,$35/night
https://dogvacay.com/my-apt-your-dogs-stomping-ground-dog-boarding-242395,My Apt; Your Dog's Stomping Ground!,3,11367,$45/night
https://dogvacay.com/come-join-my-pack-dog-boarding-283588,Come Join My Pack,,11367,$40/night
"https://dogvacay.com/so-much-to-do-so-little-time-dog-boarding-369856,""So much to do, so little time!"",1,11355,$55/night",,,,
https://dogvacay.com/puppy-paws-dog-boarding-37725,Puppy Paws,,10465,$60/night
https://dogvacay.com/pats-pet-services-dog-boarding-44303,Pats Pet Services,2,11357,$45/night
https://dogvacay.com/doggy-daycare-dog-boarding-66490,Doggy Daycare,,10465,$55/night
https://dogvacay.com/pet-pal-dog-boarding-5931,Pet Pal,,10465,$30/night
https://dogvacay.com/dog-lover-and-student-dog-boarding-376096,Dog Lover and Student!,,8854,$35/night
https://dogvacay.com/angels-place-dog-boarding-75704,Angel's Place,,11358,$60/night
https://dogvacay.com/doggys-mama-dog-boarding-97859,Doggy's Mama,1,10705,$50/night
https://dogvacay.com/city-of-dogs-care-dog-boarding-386769,City of Dogs Care,,,
https://dogvacay.com/happy-mutt-house-dog-boarding-210126,Happy Mutt House,67,11432,$35/night
https://dogvacay.com/loving-responsible-pet-care-dog-boarding-428657,Loving & Responsible Pet Care,,7834,
https://dogvacay.com/doggy-paradise-dog-boarding-52011,Doggy Paradise,,11357,$36/night
https://dogvacay.com/your-dogs-dream-come-true-dog-boarding-131111,Your Dogs Dream Come True,27,7436,$75/night
https://dogvacay.com/your-pups-special-vacation-home-dog-boarding-154659,Your Pups Special Vacation Home,,7960,$75/night
https://dogvacay.com/doggy-dynasty-dog-boarding-258517,Doggy Dynasty,1,11433,$35/night
https://dogvacay.com/dedicated-and-reliable-caregiver-dog-boarding-384371,Dedicated and Reliable caregiver,5,8817,$30/night
https://dogvacay.com/we-love-our-four-footed-friends-dog-boarding-480262,We love our four footed friends!,,11360,$35/night
https://dogvacay.com/eaviio-amazing-petcare-d-dog-boarding-61060,Eaviio - Amazing petcare :D,1,10466,$40/night
https://dogvacay.com/care-for-your-pups-dog-boarding-198330,Care for your pups,,10466,
https://dogvacay.com/the-happy-dog-inn-dog-boarding-199360,The Happy Dog Inn,10,8854,$40/night
https://dogvacay.com/puppy-love-dog-boarding-466364,Puppy Love,1,7436,$54/night
https://dogvacay.com/poochies-palace-dog-boarding-298481,Poochie's Palace!,16,10704,$40/night
"https://dogvacay.com/caring-for-animals-llc-dog-boarding-151065,""Caring For Animals, LLC"",2,7926,$70/night",,,,
https://dogvacay.com/puppy-heaven-dog-boarding-410178,Puppy Heaven!,,7869,$45/night
https://dogvacay.com/the-perfect-dog-retreat-dog-boarding-315851,The Perfect Dog Retreat,8,7675,$50/night
https://dogvacay.com/loving-home-away-from-home-dog-boarding-360303,Loving Home Away From Home!,3,10704,$44/night
https://dogvacay.com/comfy-pups-dog-boarding-73982,Comfy Pups,7,7924,$45/night
https://dogvacay.com/tail-waggers-nyc-dog-boarding-369473,Tail Waggers NYC,7,10553,$29/night
https://dogvacay.com/kennels-are-not-for-the-dogs-dog-boarding-192113,Kennels are NOT FOR THE DOGS!!,40,8854,$40/night
https://dogvacay.com/doggie-loving-services-dog-boarding-34252,Doggie Loving Services,7,10701,$50/night
https://dogvacay.com/ravishing-pup-palace-fit-for-a-king-dog-boarding-98961,Ravishing Pup Palace Fit For A King,1,11434,$35/night
https://dogvacay.com/happy-dogs-go-to-pacing-paws-dog-boarding-164573,Happy Dogs go to Pacing Paws!!,4,11693,$50/night
https://dogvacay.com/let-mike-watch-your-dog-dog-boarding-43527,Let Mike Watch Your Dog!,,10701,$40/night
https://dogvacay.com/feels-like-home-indeed-dog-boarding-76415,FEELS LIKE HOME INDEED!,,10552,$70/night
https://dogvacay.com/cute-cozy-pup-paradise-dog-boarding-454664,Cute & Cozy Pup Paradise,,7733,$50/night
https://dogvacay.com/a-fun-n-play-dog-vacay-dog-boarding-286113,A Fun-n-Play Dog Vacay!,8,8854,$30/night
https://dogvacay.com/a-hudson-river-vacay-for-dogs-dog-boarding-201306,A Hudson River vacay for dogs!!,8,10706,$45/night
https://dogvacay.com/furst-love-pet-care-dog-boarding-19797,Fur'st Love Pet Care,19,7747,$45/night
https://dogvacay.com/your-dog-will-have-a-blast-dog-boarding-300127,Your dog will have a blast!,2,7801,$35/night
https://dogvacay.com/paws-and-claws-pet-sitting-dog-boarding-410686,Paws and Claws Pet Sitting,1,7945,$65/night
https://dogvacay.com/heavenly-acres-dog-boarding-264568,Heavenly Acres,13,8873,$40/night
https://dogvacay.com/pawsitively-perfect-pet-services-dog-boarding-64780,Pawsitively Perfect Pet Services,,7747,$38/night
https://dogvacay.com/doggyland-where-small-dogs-rule-dog-boarding-116736,DoggyLand - Where Small Dogs Rule!,12,8816,$38/night
https://dogvacay.com/pennys-place-dog-boarding-115217,Penny's Place,1,8873,$30/night
https://dogvacay.com/shelbys-house-dog-boarding-116536,Shelby's House!,9,7645,$55/night
https://dogvacay.com/big-dogs-welcome-in-middletown-nj-dog-boarding-271145,Big dogs welcome in Middletown NJ,2,7748,$40/night
https://dogvacay.com/dog-haven-dog-boarding-207034,Dog Haven,6,7645,$55/night
https://dogvacay.com/must-love-dogs-dog-boarding-303189,MUST LOVE DOGS!',,8807,$45/night
https://dogvacay.com/loving-home-dog-camp-dog-boarding-224743,Loving Home Dog Camp,5,8873,$29/night
https://dogvacay.com/dd-s-dog-retreat-dog-boarding-274577,Dd 's Dog Retreat,,10706,$38/night
https://dogvacay.com/maggie-raffys-canine-camp-dog-boarding-148856,Maggie & Raffy's Canine Camp,12,7480,$45/night
https://dogvacay.com/pursuing-happiness-4-your-dog-dog-boarding-303205,Pursuing Happiness 4 Your Dog!!!,,10801,$35/night
https://dogvacay.com/pet-pad-dog-boarding-454820,Pet Pad,,7716,$35/night
https://dogvacay.com/happy-paws-inn-dog-boarding-351636,Happy Paws Inn,1,8807,$50/night
https://dogvacay.com/only-your-dogs-in-my-cozy-home-dog-boarding-35704,ONLY YOUR DOG(S) IN MY COZY HOME,33,10968,$55/night
https://dogvacay.com/sleepovers-w-trainer-bark-karma-dog-boarding-305351,Sleepovers w/ Trainer @ Bark Karma!,6,7869,$60/night
https://dogvacay.com/face-licker-lover-dog-boarding-10502,Face Licker Lover,34,7748,$38/night
https://dogvacay.com/pawsitively-love-dog-boarding-56210,Pawsitively LOVE,,10522,$45/night
https://dogvacay.com/dogs-eye-view-dog-boarding-173765,Dog's Eye View,,10952,$60/night
https://dogvacay.com/hang-20-vacations-dog-boarding-83559,Hang 20 Vacations!,25,,$30/night
https://dogvacay.com/luv-em-leave-em-dog-boarding-354385,Luv 'em & Leave 'em,,10522,$60/night
https://dogvacay.com/canine-camp-of-cuddles-dog-boarding-356959,Canine Camp of Cuddles,,10502,$40/night
https://dogvacay.com/pams-pooch-pamering-dog-boarding-135556,PAM'S POOCH PAMERING,5,8884,$43/night
https://dogvacay.com/happy-tails-dog-boarding-176804,Happy Tails!,6,10954,$45/night
https://dogvacay.com/doggy-heaven-dog-boarding-240411,doggy heaven,2,10583,$50/night
https://dogvacay.com/paw-some-puppy-xanadu-dog-boarding-64024,Paw-Some Puppy Xanadu!,9,8902,$35/night
https://dogvacay.com/dog-cation-dog-boarding-73701,Dog-cation,2,10954,
https://dogvacay.com/your-doggies-park-within-a-park-dog-boarding-9583,Your Doggies Park... within a Park!,69,10913,$50/night
https://dogvacay.com/house-of-paws-dog-boarding-336023,House of Paws,7,10954,$45/night
https://dogvacay.com/hound-heaven-in-hartsdale-dog-boarding-212896,Hound Heaven in Hartsdale!,8,10530,$42/night
https://dogvacay.com/love-and-fun-for-your-pup-dog-boarding-176455,Love and Fun for Your Pup,6,10960,$60/night
https://dogvacay.com/happy-at-home-dog-boarding-172083,Happy at Home,4,10530,
https://dogvacay.com/loving-care-for-your-fur-baby-dog-boarding-388126,Loving care for your fur baby!,2,7849,$34/night
https://dogvacay.com/no-place-like-home-dog-boarding-163267,No Place Like Home,7,10530,
https://dogvacay.com/we-love-dogs-dogs-love-us-dog-boarding-89105,We love dogs! Dogs love us!,50,10607,$60/night
https://dogvacay.com/home-is-where-the-heart-is-pet-care-dog-boarding-256615,Home Is Where The Heart Is Pet Care,20,10523,$50/night
https://dogvacay.com/spoiled-rotten-dog-boarding-147103,Spoiled Rotten,20,7724,$35/night
https://dogvacay.com/endless-love-dog-boarding-419402,Endless love!!,5,7724,$30/night
https://dogvacay.com/hotdog-and-sauercat-dog-boarding-37320,Hotdog and Sauercat,,7750,$60/night
https://dogvacay.com/stacys-pampered-paws-pet-care-dog-boarding-328794,Stacys Pampered Paws Pet care,,10603,
https://dogvacay.com/bark-and-breakfast-dog-boarding-271982,Bark and Breakfast,,7724,$35/night
https://dogvacay.com/waggin-tails-dog-boarding-41839,Waggin' Tails!!!,47,8502,$30/night
https://dogvacay.com/pet-personal-assistant-dog-boarding-105486,Pet-Personal-Assistant,25,10532,$40/night
https://dogvacay.com/marvelous-mutts-in-lake-mohawk-dog-boarding-226234,Marvelous Mutts in Lake Mohawk!,1,7871,$35/night
https://dogvacay.com/doggie-haven-dog-boarding-211214,Doggie Haven,13,8831,$40/night
https://dogvacay.com/rens-rompnrun-dog-boarding-287725,Ren's Romp'N'Run,11,7740,$45/night
https://dogvacay.com/camp-k-9-dog-boarding-350131,Camp K-9,12,7764,$25/night
https://dogvacay.com/furpeople-small-dog-beach-vacations-dog-boarding-416824,FurPeople Small Dog Beach Vacations,,7740,$50/night
https://dogvacay.com/welcome-to-the-farmhouse-dog-boarding-329248,Welcome to the Farmhouse!,12,8540,$40/night
https://dogvacay.com/dutchtown-tails-dog-boarding-54418,Dutchtown Tails,7,10927,$48/night
https://dogvacay.com/pet-lover-at-catbird-lake-house-dog-boarding-197000,Pet Lover at Catbird Lake House,,7422,$50/night
https://dogvacay.com/eves-puppy-paws-dog-boarding-42754,Eve's puppy paws,9,10562,
https://dogvacay.com/courtneys-puppy-friendly-playgroun-dog-boarding-444667,Courtney's puppy friendly playgroun,,7753,$35/night
https://dogvacay.com/dazzling-dog-walker-dog-boarding-311938,Dazzling Dog Walker!,,10950,
https://dogvacay.com/creature-comforts-pet-sitting-dog-boarding-142031,Creature Comforts Pet Sitting,8,10520,$50/night
https://dogvacay.com/strut-your-mutt-nj-dog-sitting-dog-boarding-164146,Strut Your Mutt NJ Dog Sitting :),,7462,$45/night
https://dogvacay.com/your-pets-home-away-from-home-dog-boarding-198217,Your pets home away from home!,,10546,$69/night
https://dogvacay.com/animal-house-b-and-b-dog-boarding-10601,Animal House B and B !,27,7461,$45/night
"https://dogvacay.com/fun-friendly-fenced-yard-dog-boarding-338434,""Fun, friendly, fenced yard"",6,8690,$35/night",,,,
https://dogvacay.com/a-dog-best-friend-dog-boarding-33617,A dog best friend,2,7307,$25/night
https://dogvacay.com/cloud-9-pet-care-doggy-adventures-dog-boarding-120217,Cloud 9 Pet Care & Doggy Adventures,6,7041,$45/night
https://dogvacay.com/dog-vacation-in-hoboken-dog-boarding-200414,Dog Vacation In Hoboken!,2,7030,
https://dogvacay.com/mel-barks-a-lot-dog-boarding-67704,Mel Barks A-Lot,,10019,$50/night
https://dogvacay.com/laurens-puppy-love-dog-boarding-381193,Lauren's Puppy Love,,10128,
https://dogvacay.com/paw-some-dog-lover-dog-boarding-135676,PAW-SOME DOG LOVER,,11221,$45/night
https://dogvacay.com/dog-heaven-in-yardley-dog-boarding-154589,Dog Heaven In Yardley,45,19067,$40/night
https://dogvacay.com/porfirios-tiny-paws-dog-boarding-269132,Porfirios Tiny Paws!!,15,8619,$35/night
https://dogvacay.com/a-5-star-pet-stay-experience-dog-boarding-334481,A 5 Star Pet Stay Experience,31,19054,$25/night
https://dogvacay.com/home-away-from-home-lg-homeyard-dog-boarding-16334,Home Away from Home -Lg Home&Yard,172,19067,$30/night
https://dogvacay.com/happy-paws-dog-boarding-284561,Happy Paws!,17,8690,$35/night
https://dogvacay.com/pick-tristan-i-wear-pet-hair-well-dog-boarding-135453,Pick Tristan! I Wear Pet Hair Well!,36,19067,$30/night
https://dogvacay.com/everything-dauggie-dog-boarding-336484,Everything (D)auggie!,,8620,$30/night
https://dogvacay.com/spacious-fenced-in-yard-for-doggies-dog-boarding-141002,Spacious fenced in yard for doggies,39,19055,$25/night
https://dogvacay.com/canines-chalet-dog-boarding-70329,Canine's Chalet,58,19030,$25/night
https://dogvacay.com/tails-are-wagging-at-our-house-dog-boarding-412459,Tails are wagging at our house!,,19030,$30/night
https://dogvacay.com/heavenly-canine-haven-dog-boarding-107358,Heavenly Canine Haven!,46,19047,$35/night
https://dogvacay.com/pet-pal-pet-care-doggie-camp-dog-boarding-14824,Pet Pal Pet Care Doggie Camp!,35,19053,$35/night
https://dogvacay.com/your-dog-needs-a-vacation-too-dog-boarding-367056,Your Dog Needs a Vacation Too!,8,18940,$40/night
https://dogvacay.com/auntie-ms-grateful-dog-care-dog-boarding-129162,Auntie M's Grateful Dog Care,15,19147,$55/night
https://dogvacay.com/busy-bee-boarding-dog-boarding-97217,Busy Bee Boarding,18,19125,$56/night
https://dogvacay.com/ej-sweet-doggie-hotel-dog-boarding-117519,EJ Sweet Doggie Hotel,21,19106,$35/night
https://dogvacay.com/queen-vbb-dog-boarding-16417,Queen V.B&B,89,19147,$48/night
https://dogvacay.com/south-philly-dog-sitters-dog-boarding-259144,South Philly Dog Sitters,36,19148,$37/night
https://dogvacay.com/leroy-and-company-dog-boarding-47468,Leroy and Company,18,19147,$47/night
https://dogvacay.com/dog-loving-family-in-nolibs-dog-boarding-297804,Dog loving family in NoLibs,8,19123,$39/night
"https://dogvacay.com/come-sit-stay-and-play-dog-boarding-191420,""Come, Sit, Stay and Play!!"",18,19145,$35/night",,,,
https://dogvacay.com/the-four-legged-seasons-dog-boarding-342109,The Four (legged) Seasons!,6,19146,$35/night
https://dogvacay.com/help-with-your-furry-family-friend-dog-boarding-113258,Help with your furry family friend,1,8107,$35/night
https://dogvacay.com/doggie-paradise-dog-boarding-36524,Doggie Paradise,23,19145,$40/night
https://dogvacay.com/fur-baby-sitters-club-dog-boarding-18184,Fur-Baby Sitters Club,13,19130,$45/night
https://dogvacay.com/sitstayplay-philly-dog-boarding-152083,Sit.Stay.Play. Philly,16,19125,$45/night
https://dogvacay.com/boomers-bb-dog-boarding-325454,Boomer's B&B,,19148,$40/night
https://dogvacay.com/your-furry-godmother-dog-boarding-18502,Your Furry Godmother,128,19103,$49/night
https://dogvacay.com/home-away-from-home-pet-care-dog-boarding-125854,Home Away from Home Pet Care,42,19122,$40/night
https://dogvacay.com/dog-less-dog-lovers-dog-boarding-273646,Dog-less Dog Lovers!,6,19125,$30/night
https://dogvacay.com/love-your-pet-like-my-own-dog-boarding-332446,Love Your Pet Like My Own,,8107,$35/night
https://dogvacay.com/reactive-rover-dog-sitting-more-dog-boarding-264384,Reactive Rover Dog Sitting & More,,19145,
https://dogvacay.com/fun-in-fairmount-dog-boarding-384484,Fun in Fairmount,10,19130,$45/night
https://dogvacay.com/doggone-fun-in-rittenhouse-dog-boarding-240119,Doggone Fun in Rittenhouse!,,19103,$35/night
https://dogvacay.com/perfect-for-small-dogs-dog-boarding-409650,Perfect for small dogs,2,19147,$33/night
