URL,Title,Phone,address,Postal Code,
http://www.apontador.com.br/local/sp/sao_paulo/moveis/JP2332F8/condominio_rio_iguacu_i_cj_jose_bonifacio.html,Condominio Rio Iguacu I,11 2521-9669,"Avenida Professor João Batista Conti ,276 ,Conjunto Residencial Jose Bonifacio ,São Paulo ,SP",CEP: 08255-210,
http://www.apontador.com.br/local/sp/sao_paulo/moveis/DM4N7S5S/condominio_rio_lageado_iii_cj_jose_bonifacio.html,Condominio Rio Lageado Iii,11 2521-2815,"Avenida Professor João Batista Conti ,1195 ,Conjunto Residencial Jose Bonifacio ,São Paulo ,SP",CEP: 08255-210,
http://www.apontador.com.br/local/sp/sao_paulo/casa_e_decoracao/7227CJQ2/condominio_rio_lageado_i_cj_jose_bonifacio.html,Condominio Rio Lageado I,11 2521-3789,"Avenida Professor João Batista Conti ,474 ,Conjunto Residencial Jose Bonifacio ,São Paulo ,SP",CEP: 08255-210,
http://www.apontador.com.br/local/sp/sao_paulo/enderecos_empresariais/C40104293B0C3U0C3F/jose_nochieri.html,JOSE NOCHIERI,11 2239-4993,"Avenida Inajar de Souza ,  3096,  Jardim Primavera, São Paulo, SP",CEP: 02716-000,
http://www.apontador.com.br/local/sp/sao_paulo/escolas/JJ3L8G38/professor_jose_duarte_junior.html,Professor José Duarte Júnior,11 5928-0262,"Rua Domingos Faustino Sarmiento ,422 ,Jardim Alpino ,São Paulo ,SP",CEP: 04836-360,
http://www.apontador.com.br/local/sp/sao_paulo/balada/2M2597G6/jose_de_noronha.html,Jose de Noronha,11 3735-2649,"Rua Guido Oreggia ,20 ,Jardim Nelly ,São Paulo ,SP",CEP: 05371-150,
http://www.apontador.com.br/local/sp/sao_paulo/balada/QJBZJ5X5/jose_miranda.html,Jose Miranda,11 3735-6403,"Avenida Otacílio Tomanik ,937 ,Vila Nova Alba ,São Paulo ,SP",CEP: 05363-101,
http://www.apontador.com.br/local/sp/sao_paulo/mecanicas_e_oficinas/C401421942321Z3212/mecanica_jose.html,Mecanica Jose,,"Avenida Benedito de Lima ,  20,  Vila Antônio, São Paulo, SP",CEP: 05376-020,
http://www.apontador.com.br/local/sp/sao_paulo/enderecos_empresariais/C41149003E463O463C/jose_oliveira.html,Jose Oliveira,11 3735-1134,"Rua Doutor João Vieira Neves ,  00185,  Jardim Esmeralda, São Paulo, SP",CEP: 05366-150,
http://www.apontador.com.br/local/sp/sao_paulo/medicina_e_saude_geral_/45725M3M/mario_jose_barna_prq_sao_domingos.html,Mário José Barna,11 3901-6149,"Rua Henrique Fontenelle,Brig ,769 ,São Domingos ,São Paulo ,SP",,
http://www.apontador.com.br/local/sp/sao_paulo/escolas/45534SP4/professor_alberto_salotti.html,Professor Alberto Salotti,11 5928-0685,"Avenida Carlos Oberhuber ,90 ,Jardim Floresta ,São Paulo ,SP",CEP: 04836-130,
http://www.apontador.com.br/local/sp/sao_paulo/auto_escolas/RSD4JTCS/auto_escola_precioso_s_c_cidade_dutra.html,Auto Escola Precioso S/C,11 5666-7878,"Avenida Senador Teotônio Vilela ,602 ,Cidade Dutra ,São Paulo ,SP",CEP: 04801-000,
http://www.apontador.com.br/local/sp/sao_paulo/faculdades_e_universidades/XGE23763/sesc_interlagos.html,Sesc Interlagos,11 5662-9500 / (11 5662-9503,"Avenida Manuel Alves Soares ,1100 ,Jardim Guanhembu ,São Paulo ,SP",CEP: 04821-270,
http://www.apontador.com.br/local/sp/sao_paulo/industrias/R8JB2992/jose_carlos_vieira_borrachas_prq_sao_lourenco.html,Jose Carlos Vieira,11 2011-8464,"Rua Forte do Rio Branco ,  91,  Cidade Satélite Santa Barbara, São Paulo, SP",CEP: 08340-140,
http://www.apontador.com.br/local/sp/sao_paulo/enderecos_empresariais/C40349890E425S425D/balneario_maria_jose.html,Balneario Maria Jose,,"Rua Henrique Sertório ,  287,  Tatuapé, São Paulo, SP",CEP: 03066-065,
http://www.apontador.com.br/local/sp/sao_paulo/imoveis_residenciais/226XF3M9/condominio_edificio_rio_jaguaribe_iii_cj_jose_bonifacio.html,Condominio Edificio Rio Jaguaribe Iii,11 2521-4661,"Rua Caetano Bonatti ,158 ,Conjunto Residencial Jose Bonifacio ,São Paulo ,SP",CEP: 08255-240,
http://www.apontador.com.br/local/sp/sao_paulo/revendedores_e_concessionarias/8WH8C588/ronaldo_jose_siqueira_jd_sao_sebastiao.html,Ronaldo Jose Siqueira,11 2053-6876,"Avenida Pires do Rio ,  1947,  Vila Chavantes, São Paulo, SP",CEP: 08041-000,
http://www.apontador.com.br/local/sp/sao_paulo/alarme_e_monitoramento/RC4A7KXJ/jose_antonio_dos_santos_jd_sao_manoel.html,José Antonio dos Santos,11 5834-4451,"Rua Praia da Fonte ,  103,  Jardim São Manoel, São Paulo, SP",CEP: 05871-360,
http://www.apontador.com.br/local/sp/sao_paulo/causas_fiscais_e_tributarias/C4112560354A1E4A1A/jose_mario_zei.html,Jose Mario Zei,11 3151-2183,"Rua Sete de Abril ,127 ,Vila Missionária ,São Paulo ,SP",CEP: 04467-285,
http://www.apontador.com.br/local/sp/sao_paulo/medicos_e_consultorios/J2TEGYP9/jose_angelo_bezerra_de_sousa_jd_sao_nicolau.html,Jose Angelo Bezerra de Sousa,11 5972-7262,"Rua Georges Lipman Ebel ,  2,  Chácara Meyer, São Paulo, SP",CEP: 04802-100,
http://www.apontador.com.br/local/sp/sao_paulo/transporte_geral_/B5LQ9C4A/esmeraldo_jose_dos_santos_transportes_jd_sao_francisco.html,Esmeraldo Jose dos  Santos Transportes,11 4598-2092,"Bandeira ,3 ,Jardim São Francisco ,São Paulo ,SP",CEP: 03718-000,
http://www.apontador.com.br/local/sp/sao_paulo/enderecos_empresariais/C401432225491D491F/jose_martins_siderio.html,José Martins Sidério,11 2012-5736,"Avenida Mateo Bei ,1250 ,Cidade São Mateus ,São Paulo ,SP",CEP: 03949-100,
http://www.apontador.com.br/local/sp/sao_paulo/enderecos_empresariais/C40390092A4D6T4D64/maria_jose_tenorio_dano.html,MARIA JOSE TENORIO DANO,11 2557-9351,"Rua Otelo Augusto Ribeiro ,  305,  Vila Cruzeiro, São Paulo, SP",CEP: 08412-000,
http://www.apontador.com.br/local/sp/sao_paulo/enderecos_empresariais/C414434041073T073E/mario_jose_cavalcanti_de_arruda.html,Mario Jose Cavalcanti de Arruda,11 5854-0020,"Avenida Maria Coelho Aguiar ,  00573,  Jardim São Luís, São Paulo, SP",CEP: 05805-000,
http://www.apontador.com.br/local/sp/sao_paulo/medicos_e_consultorios/C40525874B0C0C0C06/flavio_jose_onofrio.html,Flavio Jose Onofrio,,"Alameda Dos Guatás ,  583,  Vila da Saúde, São Paulo, SP",CEP: 04053-041,
http://www.apontador.com.br/local/sp/sao_paulo/enderecos_empresariais/C41323303339O39/rogerio_jose_da_silva.html,Rogerio Jose da Silva,11 2544-1479,"Avenida Santo Antônio do Riacho ,4 ,Vila Síria ,São Paulo ,SP",CEP: 03757-020,
http://www.apontador.com.br/local/sp/sao_paulo/churrascarias/C408494361045E045F/bufalo_grill.html,Bufalo Grill,11 5521-8556,"Avenida Vereador José Diniz ,1600 ,Jardim Petrópolis ,São Paulo ,SP",CEP: 04604-002,
http://www.apontador.com.br/local/sp/sao_paulo/enderecos_empresariais/C402747948231E2316/jose_edjair_silverio_da_silva.html,Jose Edjair Silverio da Silva,,"Avenida Rio das Pedras ,  3631,  Cidade Centenário, São Paulo, SP",CEP: 03930-310,
http://www.apontador.com.br/local/sp/sao_paulo/medicina_e_saude_geral_/XXUWR45P/clerio_jose_do_prado_santana.html,Clerio José do Prado,11 2977-1426,"Rua José Margarido ,57 ,Santana ,São Paulo ,SP",CEP: 02021-020,
http://www.apontador.com.br/local/sp/sao_paulo/enderecos_empresariais/C4087142240D3U0D3E/jose_rogerio_pedrine.html,José Rogério Pedrine,11 2249-6099,"Rua Doutor Carlos Bastos Aranha ,  193,  Vila Nilo, São Paulo, SP",CEP: 02278-010,
http://www.apontador.com.br/local/sp/sao_paulo/mercearias/C4075752172D1O2D15/maria_jose_dos_santos_emporio.html,Maria Jose dos Santos Emporio,11 5891-9823,"Rua Júlia Ferreira da Silva ,1a ,Jardim Santa Margarida ,São Paulo ,SP",CEP: 04930-210,
http://www.apontador.com.br/local/sp/sao_paulo/shoppings/C407997905626E6264/jose_januario_barros_drog.html,Jose Januario Barros Drog,,"Rua Prfa. Marta Maria Bernardes ,226 ,Jardim Santa Fé ,São Paulo ,SP",,
http://www.apontador.com.br/local/sp/sao_paulo/beleza_e_estetica/ESBH6RMG/jose_mario_de_olivei.html,Jose Mario de Olivei,11 3484-8791,"Rua Cândido das Neves ,  306,  Jardim Casablanca, São Paulo, SP",CEP: 05842-030,
http://www.apontador.com.br/local/sp/sao_paulo/enderecos_empresariais/C4187650580B4N0B46/jose_mario_ferreira_de_sousa.html,Jose Mario Ferreira de Sousa,11 5511-4420,"Estrada Do Campo Limpo ,01110 ,Jardim Piracuama ,São Paulo ,SP",CEP: 05777-000,
http://www.apontador.com.br/local/sp/sao_paulo/medicina_e_saude_geral_/T625Z2RY/jose_rogerio_pedrine_jacana.html,José Rogério Pedrine,11 2249-6099,"Avenida Jaçanã ,643 ,Jaçanã ,São Paulo ,SP",CEP: 02273-001,
http://www.apontador.com.br/local/sp/sao_paulo/enderecos_empresariais/C405632944044E0442/rogerio_jose_de_lima_26932486806.html,ROGERIO JOSE DE LIMA 26932486806,11 2878-3002,"Rua Cachoeira do Arrependido ,  53,  Conjunto Promorar Raposo Tavares, São Paulo, SP",CEP: 05574-440,
http://www.apontador.com.br/local/sp/sao_paulo/enderecos_empresariais/C4061819254A0O4A09/jose_ribeiro_honorio.html,JOSE RIBEIRO HONORIO,11 5614-2250,"ETRALVARENGA ,  468,  JD DA PEDREIRA, SAO PAULO, SP",CEP: 04462-000,
http://www.apontador.com.br/local/sp/sao_paulo/enderecos_empresariais/C4189610341F6S1F64/jose_mario_ferreira_de_sousa.html,Jose Mario Ferreira de Sousa,11 5511-4420,"ETRCAMPO LIMPO ,  1110,  Campo Limpo, SAO PAULO, SP",CEP: 05777-000,
http://www.apontador.com.br/local/sp/sao_paulo/escolas/TU6X5534/professor_flavio_jose_osorio_negrini.html,Professor Flávio José Osório Negrini,11 5511-0283,"Rua Casimiro ,66 ,Jardim Olinda ,São Paulo ,SP",CEP: 05766-300,
http://www.apontador.com.br/local/sp/sao_paulo/faculdades_e_universidades/42UV5229/centro_de_ensino_s_jose.html,Centro de Ensino S José,11 3735-9242 / (11 3735-9242,"Avenida Otacílio Tomanik ,128 ,Vila Polopoli ,São Paulo ,SP",CEP: 05363-000,
http://www.apontador.com.br/local/sp/sao_paulo/igrejas/7WL84WZ2/mitra_diocesana_de_santo_amaro_paroquia_santa_ana.html,Mitra Diocesana de Santo Amaro Paroquia Santa Ana,11 5663-1542,"Rua Frutuoso Barbosa ,635 ,Jardim São Benedito ,São Paulo ,SP",CEP: 04812-030,
http://www.apontador.com.br/local/sp/sao_paulo/medicos_cirurgioes/C404220923120C1205/jose_hildo_da_silva_pinto.html,Jose Hildo da Silva Pinto,11 2566-0431,"Avenida Bandeira dos Cataguases ,28 ,Jardim Camargo ,São Paulo ,SP",CEP: 08141-550,
http://www.apontador.com.br/local/sp/sao_paulo/escolas/PRFSCK28/doutor_jose_americo_de_almeida.html,Doutor José Américo de Almeida,11 3731-2948,"Rua Ramon Bayeu ,  21,  Vila Polopoli, São Paulo, SP",CEP: 05363-200,
http://www.apontador.com.br/local/sp/sao_paulo/servicos_gerais/C406805223613N6133/jose_orlando_spadone.html,José Orlando Spadone,11 99844-0698,"Rua Doutor Vicente Giacaglini ,  110,  Vila Bela, São Paulo, SP",CEP: 03203-000,
http://www.apontador.com.br/local/sp/sao_paulo/servicos_em_construcao/C40834235E4A4D4A42/serralheria_jose_carlos_cia.html,Serralheria José Carlos &amp, Cia,11 2751-9371,"Rua Agostinho de Figueiredo ,50 ,Jardim Vila Carrão ,São Paulo ,SP",CEP: 08340-470
http://www.apontador.com.br/local/sp/sao_paulo/medicos_e_consultorios/C40390174B1B3T1B33/jose_carlos_martins_da_silva.html,Jose Carlos Martins da Silva,,"Rua Vergueiro ,  ,  Vila São José, São Paulo, SP",,
http://www.apontador.com.br/local/sp/sao_paulo/correios/C40274790563Z63/jose_marques_oliveira_baz.html,Jose Marques Oliveira Baz,,"Mirim ,Jardim São Manoel ,São Paulo ,SP",,
http://www.apontador.com.br/local/sp/sao_paulo/medicos_reumatologia/C4062659240A0Q0A03/jose_ferreira_goncalves.html,Jose Ferreira Goncalves,11 5667-5386,"Rua Padre José Garzotti ,169 ,Cidade Dutra ,São Paulo ,SP",CEP: 04806-000,
http://www.apontador.com.br/local/sp/sao_paulo/medicos_cirurgioes/C40374692B013U0130/jose_pinto_de_andrade.html,JOSE PINTO DE ANDRADE,11 3851-7221,"Rua Matimpererê ,15 ,Jardim Vista Alegre ,São Paulo ,SP",CEP: 02878-030,
http://www.apontador.com.br/local/sp/sao_paulo/enderecos_empresariais/C40485194F414E4147/jose_do_carmo_ceglia.html,JOSE DO CARMO CEGLIA,11 5514-1166,"Rua José Garcia Lopes Fo. ,  266,  Parque Santo Amaro, São Paulo, SP",CEP: 04932-210,
http://www.apontador.com.br/local/sp/sao_paulo/enderecos_empresariais/C4024099231E2N1E21/jose_alves_da_silva.html,JOSE ALVES DA SILVA,11 5611-8250,"Rua Alberto Borges Soveral ,  12,  Parque Independência, São Paulo, SP",CEP: 05875-210,
http://www.apontador.com.br/local/sp/sao_paulo/enderecos_empresariais/C401892922426Q4263/jose_edvaldo_de_almeida.html,JOSE EDVALDO DE ALMEIDA,11 3782-6759,"Rua Doutor Paulo Ribeiro Coelho ,  685,  Jardim Ester Yolanda, São Paulo, SP",CEP: 05374-000,
http://www.apontador.com.br/local/sp/sao_paulo/enderecos_empresariais/C406521F490A3O0A31/jose_delmiro_de_lima.html,Jose Delmiro de Lima,11 2638-7186,"Rua Costa Barros ,  1,  Vila Bela, São Paulo, SP",CEP: 03210-000,
http://www.apontador.com.br/local/sp/sao_paulo/enderecos_empresariais/C40192692A505E5057/jose_domingos_de_faria.html,JOSE DOMINGOS DE FARIA,11 5514-0342,"Rua Alois Haba ,  241,  Jardim Coimbra, São Paulo, SP",CEP: 04932-380,
http://www.apontador.com.br/local/sp/sao_paulo/enderecos_empresariais/C413680059093D093F/jose_alves_da_costa.html,Jose Alves da Costa,11 5899-9834,"Avenida Dos Funcionários Públicos ,01099 ,Jardim Vera Cruz ,São Paulo ,SP",CEP: 04963-010,
http://www.apontador.com.br/local/sp/sao_paulo/servicos_medicos_e_consultorios/5F8J4X5D/nelson_jose_rossi.html,Nelson José Rossi,11 2941-3629,"Rua Tijuco Preto ,  1694,  Tatuapé, São Paulo, SP",CEP: 03316-000,
http://www.apontador.com.br/local/sp/sao_paulo/enderecos_empresariais/C40296191D4A1N4A1D/jose_roberto_da_silveira.html,JOSE ROBERTO DA SILVEIRA,11 2942-7363 / (11 3663-0305,"Rua Tijuco Preto ,  287,  Vila Azevedo, São Paulo, SP",CEP: 03316-000,
http://www.apontador.com.br/local/sp/sao_paulo/mercearias/625898G8/eduardo_jose_de_castro.html,Eduardo José de Castro,11 5927-4478,"Avenida Carlos Oberhuber ,348 ,Jardim Floresta ,São Paulo ,SP",CEP: 04836-130,
http://www.apontador.com.br/local/sp/sao_paulo/restaurantes/C4018959083C0Z3C07/jose_humberto_bombonieri.html,Jose Humberto Bombonieri,11 2026-5807,"Rua Raimundo Lúlio ,  622,  Jardim São Nicolau, São Paulo, SP",CEP: 03685-030,
http://www.apontador.com.br/local/sp/sao_paulo/revendedores_e_concessionarias/9693DWQ3/auto_escola_saio_jose.html,Auto Escola Sãio José,11 5971-8444,"Avenida Senador Teotônio Vilela ,4666 ,Jardim Santa Edwiges ,São Paulo ,SP",CEP: 04833-000,
http://www.apontador.com.br/local/sp/sao_paulo/enderecos_empresariais/C4062309301B1D1B13/reinaldo_jose_gonzales_gomes.html,REINALDO JOSE GONZALES GOMES,11 3978-1697,"Rua Rio Verde ,  1860,  Vila Palmeiras, São Paulo, SP",CEP: 02934-000,
http://www.apontador.com.br/local/sp/sao_paulo/construcao/9AXBRTQ7/jose_arlindo_elias_de_figueiredo.html,José Arlindo Elias de Figueiredo,11 3719-5892,"Avenida Do Rio Pequeno ,  1480,  Rio Pequeno, São Paulo, SP",CEP: 05379-000,
http://www.apontador.com.br/local/sp/sao_paulo/enderecos_empresariais/C40256891D4A1S4A1A/jose_roberto_da_silveira.html,JOSE ROBERTO DA SILVEIRA,11 2724-3030 / (11 3663-0305,"Avenida Rio das Pedras ,  3560,  Cidade Centenário, São Paulo, SP",CEP: 03930-300,
http://www.apontador.com.br/local/sp/sao_paulo/clinicas_e_diagnosticos/C402937F25643U6439/alvaro_jose_pereira_rocha.html,ALVARO JOSE PEREIRA ROCHA,11 5181-4434,"Rua Pedro Machado de Melo ,  99,  Jardim Satélite, São Paulo, SP",CEP: 04815-100,
http://www.apontador.com.br/local/sp/sao_paulo/medicos_ortomolecular/C413759058445Z4458/jose_vaz_ferreira_de_azevedo.html,Jose Vaz Ferreira de Azevedo,11 2783-4050,"Avenida Itaquera ,00712 ,Jardim Maringá ,São Paulo ,SP",CEP: 03526-000,
http://www.apontador.com.br/local/sp/sao_paulo/pecas_e_acessorios_para_veiculos/BVL5893G/gilenio_jose_de_mour.html,Gilenio Jose de Mour,11 5870-7152,"Rua Garcia de Orta ,  1,  Parque Independência, São Paulo, SP",CEP: 05880-290,
http://www.apontador.com.br/local/sp/sao_paulo/enderecos_empresariais/C4087669251E5T1E5F/julio_jose_de_sousa.html,JULIO JOSE DE SOUSA,11 3739-0052,"Rua Marcelino Coelho ,  400,  Jardim Copacabana, São Paulo, SP",CEP: 04939-010,
http://www.apontador.com.br/local/sp/sao_paulo/enderecos_empresariais/C4128600573F1E3F17/jose_antonio_dias_bicalho.html,Jose Antonio Dias Bicalho,11 3714-6500,"Rua Maria Rita Balbino ,00680 ,Jardim Ester ,São Paulo ,SP",CEP: 05373-120,
http://www.apontador.com.br/local/sp/sao_paulo/enderecos_empresariais/C41134303D3E3C3E3D/jose_luciano_costa.html,Jose Luciano Costa,11 3258-8308,"Rua Ernesto Brodella ,  00129,  Vila Universitária, São Paulo, SP",CEP: 05359-190,
http://www.apontador.com.br/local/sp/sao_paulo/enderecos_empresariais/C411756101415C4154/jose_eduardo_brazao.html,JOSE EDUARDO BRAZAO,11 2052-5859,"Avenida Pires do Rio ,02070 ,Jardim Lucinda ,São Paulo ,SP",CEP: 08041-000,
http://www.apontador.com.br/local/sp/sao_paulo/enderecos_empresariais/C40614992B2E0O2E0D/edivalson_jose_de_souza.html,EDIVALSON JOSE DE SOUZA,11 5979-6263,"Rua Forte de Alcântara ,  445,  Jardim São Judas Tadeu, São Paulo, SP",CEP: 04865-040,
http://www.apontador.com.br/local/sp/sao_paulo/beleza_e_estetica/C401061923192E192B/fabiano_jose_santos.html,Fabiano Jose Santos,11 2017-3879,"Avenida Sapopemba ,  14399,  Jardim Vera Cruz, São Paulo, SP",CEP: 08310-165,
http://www.apontador.com.br/local/sp/sao_paulo/enderecos_empresariais/C40736192B0F2U0F26/antonio_jose_de_oliveira.html,ANTONIO JOSE DE OLIVEIRA,11 2143-3076,"Rua Romariz ,  53,  Jardim Ângela, São Paulo, SP",CEP: 03985-110,
http://www.apontador.com.br/local/sp/sao_paulo/enderecos_empresariais/C4083749211A0C1A0E/maria_jose_florentino.html,MARIA JOSE FLORENTINO,11 2703-7747,"Rua Fr. Ruperto de Jesus ,  14,  Jardim Ângela, São Paulo, SP",CEP: 03985-050,
http://www.apontador.com.br/local/sp/sao_paulo/consultorio_medico/C40784274B172E1724/jose_luiz_alego.html,Jose Luiz Alego,,"Rua Vergueiro ,Vila São José ,São Paulo ,SP",,
http://www.apontador.com.br/local/sp/sao_paulo/consultoria/8J72SX24/jose_luiz_do_nascimento.html,José Luiz do Nascimento,11 2726-0354,"Avenida Rio das Pedras ,3603 ,Cidade Centenário ,São Paulo ,SP",CEP: 03930-310,
http://www.apontador.com.br/local/sp/sao_paulo/enderecos_empresariais/XS23J8FJ/jose_freire_serralhe.html,Jose Freire Serralhe,11 5971-2695,"Rua Gicelda Cottifritz Poletti ,  1,  Jardim Angelina, São Paulo, SP",CEP: 04835-260,
http://www.apontador.com.br/local/sp/sao_paulo/servicos_de_engenharia_e_arquitetura/76822T83/moacir_jose_da_silva.html,Moacir José da Silva,11 5973-6687,"Rua Arnold Bennett ,130 ,Jardim Guanabara ,São Paulo ,SP",CEP: 04860-130,
http://www.apontador.com.br/local/sp/sao_paulo/consultorio_medico/C407406F0C0E4D0E4C/jose_lopes_da_silva.html,Jose Lopes da Silva,,"Rua José do Patrocínio Waetge ,85 ,Vila Dalva ,São Paulo ,SP",CEP: 05388-000,
http://www.apontador.com.br/local/sp/sao_paulo/pet_shops/C408056222092S092B/jose_gannam_junior.html,José Gannam Júnior,11 2239-5223,"Avenida Deputado Emílio Carlos ,2660 ,Vila Santa Maria ,São Paulo ,SP",CEP: 02720-200,
http://www.apontador.com.br/local/sp/sao_paulo/consultorio_medico/C40188574B0C2U0C26/walter_jose_guidi.html,Walter Jose Guidi,,"Avenida Corifeu de Azevedo Mq. ,2697 ,Vila São Luis ,São Paulo ,SP",,
http://www.apontador.com.br/local/sp/sao_paulo/enderecos_empresariais/2263UNXX/jose_fernandes_de_li.html,Jose Fernandes de Li,11 5851-2995,"Rua Margarida Fátima Brás Gonçalves ,  1,  Jardim São Francisco de Assis, São Paulo, SP",CEP: 00581-835,
http://www.apontador.com.br/local/sp/sao_paulo/enderecos_empresariais/C40526691F290T290F/jose_nildo_matias.html,Jose Nildo Matias,11 5834-1164,"Rua Agamenon Pereira da Silva ,  87,  Parque Independência, São Paulo, SP",CEP: 04942-020,
http://www.apontador.com.br/local/sp/sao_paulo/enderecos_empresariais/Z3CWNQ3U/jose_luiz_de_souza.html,José Luiz de Souza,11 2015-2400,"Rua Clemente Falcão ,  57,  Parque São Rafael, São Paulo, SP",CEP: 08320-330,
http://www.apontador.com.br/local/sp/sao_paulo/alimentos_e_bebidas/2FCT6437/avicola_jose_cristiane.html,Avícola José Cristiane,11 5831-9233,"Avenida Simão Caetano Nunes ,98 ,Parque Independência ,São Paulo ,SP",,
http://www.apontador.com.br/local/sp/sao_paulo/enderecos_empresariais/C401299938133Q1339/david_jose_barcha.html,David Jose Barcha,11 2628-5768,"Rua Pompéia ,  634,  Jardim São Francisco, São Paulo, SP",,
http://www.apontador.com.br/local/sp/sao_paulo/consultoria/C4062879443F2N3F28/jose_luiz_consultoria.html,Jose Luiz Consultoria,,"Avenida Engenheiro Heitor Antônio Eiras Garcia ,  79,  Vila São Luis, São Paulo, SP",CEP: 05588-000,
http://www.apontador.com.br/local/sp/sao_paulo/enderecos_empresariais/C406584F21152O152C/jose_farias_de_oliveira.html,Jose Farias de Oliveira,,"Rua Garcia de Orta ,  20,  Parque Independência, São Paulo, SP",CEP: 05880-290,
http://www.apontador.com.br/local/sp/sao_paulo/mercearias/C407543F2E3C4D3C41/jose_bar_e_mercearia.html,Jose Bar e Mercearia,,"Rua Rio do Oeste ,157 ,Vila Carmosina ,São Paulo ,SP",CEP: 08290-560,
http://www.apontador.com.br/local/sp/sao_paulo/enderecos_empresariais/2MUQ8985/jose_carlos_pereira.html,Jose Carlos Pereira,11 5895-7417,"Rua Antonio Elias Schoueri 19 ,  1,  Jardim Ângela, São Paulo, SP",CEP: 00494-500,
http://www.apontador.com.br/local/sp/sao_paulo/industrias/DX85C8C8/jose_andre_dos_santos.html,Jose Andre dos Santos,11 5514-4784,"Grajaú, São Paulo, SP",CEP: 04904-200,
http://www.apontador.com.br/local/sp/sao_paulo/churrascarias/99J9K44B/grill_2000_sao_mateus_jd_adutora.html,Grill 2000 São Mateus,,"Avenida Sapopemba ,13913 ,Cidade Satélite Santa Barbara ,São Paulo ,SP",CEP: 08310-165,
http://www.apontador.com.br/local/sp/sao_paulo/medicos_e_consultorios/C4089142171D3D1D32/jose_lima_soares.html,Jose Lima Soares,11 3765-3025,"Rua Paulino Baptista Conti ,  228,  Jardim Sarah, São Paulo, SP",CEP: 05382-140,
http://www.apontador.com.br/local/sp/sao_paulo/construcao_geral_/C405557210313E3135/claudio_jose_de_araujo.html,Cláudio José de Araujo,11 3965-6293,"Rua Capaneo ,44 ,Vila Santa Maria ,São Paulo ,SP",CEP: 02563-002,
http://www.apontador.com.br/local/sp/sao_paulo/musicos/C414078035496Z4961/jorge_jose_da_rocha_souza.html,Jorge Jose da Rocha Souza,11 3735-0888,"Avenida Otacílio Tomanik ,129 ,Vila Polopoli ,São Paulo ,SP",CEP: 05363-000,
http://www.apontador.com.br/local/sp/sao_paulo/enderecos_empresariais/C415221059515T5152/jose_roberto_morais_dos_santos.html,Jose Roberto Morais dos Santos,11 3712-0304,"Rua Padre Paulo Canelles ,00138 ,Vila Dalva ,São Paulo ,SP",CEP: 05386-070,
http://www.apontador.com.br/local/sp/sao_paulo/medicos_cirurgioes/C408877925245Z2451/jose_airton_dias_de_sousa.html,Jose Airton Dias de Sousa,11 2703-8219,"Rua Fr. Ruperto de Jesus ,250 ,Jardim Ângela ,São Paulo ,SP",CEP: 03985-050,
http://www.apontador.com.br/local/sp/sao_paulo/entretenimento_e_lazer/54GC2Y4M/jose_jacinto_bar_mercearia.html,José Jacinto Bar Mercearia,11 3971-6589,"Rua Silves ,  3,  Conjunto Residencial Salvador Tolezani, São Paulo, SP",CEP: 04805-020,
http://www.apontador.com.br/local/sp/sao_paulo/alimentos_e_bebidas/C403164907321O3215/casa_de_carnes_s_jose.html,Casa de Carnes S Jose,11 5928-0652,"Avenida Carlos Oberhuber ,177 ,Jardim Floresta ,São Paulo ,SP",CEP: 04836-130,
http://www.apontador.com.br/local/sp/sao_paulo/enderecos_empresariais/C40805391D391O3918/jose_carlos_evangelista_da_silva.html,Jose Carlos Evangelista da Silva,11 2025-4956,"Travessa Nicola de Giosa ,  128,  Vila São José, São Paulo, SP",CEP: 08141-440,
http://www.apontador.com.br/local/sp/sao_paulo/servicos_em_informatica/C40200094C520Q5204/jose_antonio_suprimentos.html,Jose Antonio Suprimentos,,"Rua Armando Vieira ,474 ,Jardim Satélite ,São Paulo ,SP",CEP: 04816-000,
http://www.apontador.com.br/local/sp/sao_paulo/enderecos_empresariais/8EA2K833/jose_marcelo_f_silva.html,Jose Marcelo F.Silva,11 5971-4460,"Avenida Fernando Amaro Miranda ,  1,  Jardim Colonial, São Paulo, SP",CEP: 04821-100,
http://www.apontador.com.br/local/sp/sao_paulo/escolas/S4LX9DZ4/jose_vieira_de_moraes_prof.html,Jose Vieira de Moraes Prof,11 5667-6659,"Rua Frederico René de Jaegher ,206 ,Rio Bonito ,São Paulo ,SP",CEP: 04826-000,
http://www.apontador.com.br/local/sp/sao_paulo/enderecos_empresariais/C40579192C594U5944/jose_marcos_de_medeiros_menezes.html,Jose Marcos de Medeiros Menezes,11 3858-2594,"Rua Salvador Padilha Gimenes ,  97,  Vila Santa Maria, São Paulo, SP",CEP: 02562-130,
http://www.apontador.com.br/local/sp/sao_paulo/eletroeletronicos/C408173414073S0733/jose_roberto_pimentel.html,José Roberto Pimentel,11 3951-5113,"Rua César Pena Ramos ,  1111,  Vila Santa Maria, São Paulo, SP",CEP: 02563-001,
http://www.apontador.com.br/local/sp/sao_paulo/pecas_e_acessorios_para_veiculos/8C538APE/jose_de_camargo_auto_pecas.html,José de Camargo Auto Peças,11 3989-2727,"Rua D. Tomás de Noronha ,  110,  Jardim Vista Alegre, São Paulo, SP",CEP: 02877-040,
