URL,Title,Phone,Street Address,Locality,Region,Postal Code,Category
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/hanbai-sushi-bar.html,Hanbai Sushi Bar,(17) 3234-3529,"R Mal Deodoro da Fonseca, 3518 - Vl Sta Cruz",São José do Rio Preto,SP,15014-060,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/harmony-japanese-and-international-food.html,Harmony Japanese And International Food,(17) 3222-3445,"Av Alberto Andaló, 3083 - Centro",São José do Rio Preto,SP,15015-000,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/htmg-riopreto-panificadora-e-restaurante.html,Htmg Riopreto Panificadora E Restaurante,(17) 3301-4100,"Av Bady Bassitt, 3750 - Boa Vista",São José do Rio Preto,SP,15025-000,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/imperial-restaurantes-e-espetos.html,Imperial Restaurantes e Espetos,(17) 3364-0294,"R Cap João Gomide, 191 - Vl Aurora",São José do Rio Preto,SP,15014-320,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/itibam-loja-e-restaurante.html,Itibam Loja E Restaurante,(17) 3305-2115,"Av Dr Alberto Andaló, 3063 - Centro",São José do Rio Preto,SP,15015-000,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/itibam-restaurante.html,Itibam Restaurante,(17) 3234-1176,"Av Alberto Andaló, 3063 sl1an1 - Centro",São José do Rio Preto,SP,15015-000,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/izabel-rotisserie-e-restaurante.html,Izabel Rotisserie e Restaurante,(17) 9174-8593,"R Sta Margarida Alacoque, 73 - Vl S Pedro",São José do Rio Preto,SP,15091-060,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/j-conte-choperia-e-restaurante.html,J. Conte Choperia e Restaurante,(17) 99119-6100,"Av Bady Bassitt, 4555 - Centro",São José do Rio Preto,SP,15015-700,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/josu-r-u-campos.html,Josu R U Campos,(17) 3226-7660,"R Gorgônio Evaristo Barreto, 383 - Jd Tarraf",São José do Rio Preto,SP,15091-560,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/js-comida-caseira-restaurante-marmitex-e-lanchonete.html,"JS Comida Caseira Restaurante, Marmitex e Lanchonete",(17) 3212-1981,"R Mal Deodoro da Fonseca, 1745 - Pq Industrial",São José do Rio Preto,SP,15025-070,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/kalifornia-grill-restaurante.html,Kalifórnia Grill Restaurante,(17) 3235-4170,"R Vol São Paulo, 3745 - Centro",São José do Rio Preto,SP,15015-200,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/kampai-restaurante.html,Kampai Restaurante,(17) 3223-3663(17) 3223-3671,"Av Miguel Damha, 1300 - Prq Res Damha",São José do Rio Preto,SP,15061-800,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/ki-delicia.html,Ki Delícia,(17) 3305-5838,"R José Bonifácio, 726 - Jd Analice",São José do Rio Preto,SP,15070-400,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/kiberama-restaurante-arabe.html,Kiberama Restaurante Árabe,(17) 3227-3211,"Av Anísio Haddad, 6363 bo 61 - Jd das Palmeiras",São José do Rio Preto,SP,15093-000,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/kishi-restaurante.html,Kishi Restaurante,(17) 3234-5497,"R Tiradentes, 3287 - Centro",São José do Rio Preto,SP,15010-030,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/kroks-restaurante.html,Krok{s Restaurante,(17) 3223-4627,"R Beny Roquette, 197 - Jd Nazareth",São José do Rio Preto,SP,15054-190,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/la-em-casa.html,La Em Casa,(17) 3234-1246,"Av Estudantes, 3558 - Jd Novo Aeroporto",São José do Rio Preto,SP,15035-010,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/la-mama-restaurante.html,La Mama Restaurante,(17) 3222-5295,"R Mal Deodoro da Fonseca, 3259 - Centro",São José do Rio Preto,SP,15010-070,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/lig-lig-comida-chinesa.html,Lig-Lig Comida Chinesa,(17) 3232-8000(17) 3232-8400,"Av Bady Bassitt, 4295 - Centro",São José do Rio Preto,SP,15015-700,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/m-m-refeicoes.html,M M Refeições,(17) 3225-3591,"R Bernardino de Campos, 2264 - Vl Maceno",São José do Rio Preto,SP,15060-010,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/maiskidimais-restaurante.html,Maiskidimais Restaurante,(17) 3301-3877,"R Cila, 2945 - Vl Imperial",São José do Rio Preto,SP,15015-800,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/miro-s-lanches.html,Miro s Lanches,(17) 3212-1816,"R Mal Deodoro da Fonseca, 1504 - Pq Industrial",São José do Rio Preto,SP,15025-070,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/monalisa-batata-assada-e-recheada.html,Monalisa Batata Assada e Recheada,(17) 3211-9149,"Av Alberto Andaló, 3529 - Centro",São José do Rio Preto,SP,15015-000,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/mousse-cake-restaurante-cafeteria-e-doceria.html,Mousse Cake Restaurante Cafeteria e Doceria,(17) 3216-1840,"Av Brig Faria Lima, 6363 lj 60/162 - Jd Morumbi",São José do Rio Preto,SP,15090-900,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/multi-mix-restaurante-e-pizzaria.html,Multi Mix Restaurante e Pizzaria,(17) 3212-1477(17) 3212-3323(17) 3212-5336,"Av Estudantes, 2397 - Vl Aeroporto",São José do Rio Preto,SP,15025-310,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/my-kitchen-delivery.html,My Kitchen Delivery,(17) 3222-4110(17) 3214-5340,"R Rubião Júnior, 3358 - Centro",São José do Rio Preto,SP,15010-090,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/navi-restaurante-ltda.html,Navi Restaurante Ltda,(17) 3305-6563,"R Bernardino de Campos, 3557 cs 01 - Centro",São José do Rio Preto,SP,15015-300,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/niko-niko-sushimori-e-cia-ltda.html,Niko Niko Sushimori E Cia Ltda,(17) 3225-6875,"Av Lino José de Seixas, 1141 - Jd dos Seixas",São José do Rio Preto,SP,15061-060,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/novo-aroma-restaurante-bar.html,Novo Aroma Restaurante Bar,(17) 3353-0329,"R Nuno Álvares Pereira, 1452 - Prq Estoril",São José do Rio Preto,SP,15085-000,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/o-cupim-restaurante.html,O Cupim Restaurante,(17) 3236-1622,"Av Promissão, 222 - Eldorado",São José do Rio Preto,SP,15043-430,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/o-cupim-restaurante.html,O Cupim Restaurante,(17) 3236-1622,"Av Promissão, 222 - Eldorado",São José do Rio Preto,SP,15043-430,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/o-lacotix-restaurante.html,O Lacotix Restaurante,(17) 3225-4133,"R Bernardino de Campos, 2213 - Vl Maceno",São José do Rio Preto,SP,15060-010,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/o-rei-da-esfiha.html,O Rei da Esfiha,(17) 3238-2849,"Av Maj Léo Lerro, 1657 - Vl S Judas Tadeu",São José do Rio Preto,SP,15075-230,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/oficina-do-croissant-delivery.html,Oficina do Croissant Delivery,(17) 3302-7031,"Av José Munia, 4775 lj234/235 - Jd Bosque das Vivendas",São José do Rio Preto,SP,15085-895,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/oriental-brasil.html,Oriental Brasil,(17) 3235-2349,"R Independência, 3542 - Vl Sto Antônio",São José do Rio Preto,SP,15014-400,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/mirassol/palmyra-guanieri-goncalves-me.html,Palmyra Guanieri Gonçalves ME,(17) 3253-4081,"R Rui Barbosa, 21073 - Centro",Mirassol,SP,15130-000,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/panificadora-bar-e-restaurante-nosso-canto.html,Panificadora Bar e Restaurante Nosso Canto,(17) 3217-4250,"R Eça de Queiroz, 51 - Solo Sagrado I",São José do Rio Preto,SP,15044-380,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/panzarotti-cozinha-italiana.html,Panzarotti Cozinha Italiana,(17) 3227-3311,"Av Brig Faria Lima, 6363 bo96 - Jd Morumbi",São José do Rio Preto,SP,15090-900,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/paramita-restaurante-vegetariano.html,Paramita Restaurante Vegetariano,(17) 8126-8187,"R Bernardino de Campos, 3449 - Centro",São José do Rio Preto,SP,15015-300,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/pe-de-acai.html,Pé de Açaí,(17) 3231-8463,"Av Dr Alberto Andaló, 3754 - Centro",São José do Rio Preto,SP,15015-000,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/pequim-restaurante.html,Pequim Restaurante,(17) 3233-3528,"R Bernardino de Campos, 3735 - Centro",São José do Rio Preto,SP,15015-300,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/picanha-e-brasa-restaurante.html,Picanha & Brasa Restaurante,(17) 3223-3379,"Av M�xico, 357 - Jd Am�rica",S�o Jos� do Rio Preto,SP,15055-340,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/premiatto-deliveri.html,Premiatto Deliverí,(17) 3302-7015,"Av José Munia, 4775 lj 284 - Jd Redentor",São José do Rio Preto,SP,15085-350,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/quero-mais-lanchonete-e-restaurante.html,Quero Mais Lanchonete e Restaurante,(17) 3304-9870(17) 3212-9870,"R José Polachini Sobrinho, 1016 - Jd Urano",São José do Rio Preto,SP,15084-160,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/radiola-bar-e-robataria.html,Radiola Bar e Robataria,(17) 3305-7125,"Av Saudade, 3700 - Vl Sta Cruz",São José do Rio Preto,SP,15014-020,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/rancho-do-sul-petiscaria.html,Rancho do Sul Petiscaria,(17) 3225-7738,"R S Paulo, 987 sl 1 - Vl Maceno",São José do Rio Preto,SP,15060-035,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/rei-da-asa-recheada-king-s-bar.html,Rei da Asa Recheada King s Bar,(17) 3216-5730,"R José Caetano de Freitas, 199 - Jd Urano",São José do Rio Preto,SP,15084-240,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restarante-e-pizzaria-bona-gente.html,Restarante e Pizzaria Bona Gente,(17) 3211-9051,"R Deleg Pinto de Toledo, 3240 - Centro",São José do Rio Preto,SP,15010-080,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurant-degaine.html,Restaurant Degaine,(17) 98164-0506,"Av Waldemar Haddad, 1701 - .",São José do Rio Preto,SP,15093-000,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-acai-da-praia.html,Restaurante Açaí da Praia,(17) 3218-8144,"R Siqueira Campos, 2287 - Prq Industrial",São José do Rio Preto,SP,15025-055,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/mirassol/restaurante-aconchego.html,Restaurante Aconchego,(17) 3242-1685(17) 3253-6830,"R Armando Sales de Oliveira, 2034 - Centro",Mirassol,SP,15130-000,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-aeroporto.html,Restaurante Aeroporto,(17) 3232-4620,"Av Estudantes, 3505 - Jd Novo Aeroporto",São José do Rio Preto,SP,15035-010,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-aquario.html,Restaurante Aquário,(17) 3223-1273,"R Almelinda Aparecida Paula Amaral, 180 - Prq Jaguaré",São José do Rio Preto,SP,15051-060,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-arlindo-costa.html,Restaurante Arlindo Costa,(17) 3232-8167,"R José Bonifácio, 197 - Vl Ercília",São José do Rio Preto,SP,15013-150,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-armazen-arabe.html,Restaurante Armazen Arabe,(17) 3301-2317,"Av Bady Bassitt, 3159 - Centro",São José do Rio Preto,SP,15015-700,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-baccana.html,Restaurante Baccana,(17) 3232-9511(17) 3353-0857,"Av Dr Alberto Andaló, 2886 - Centro",São José do Rio Preto,SP,15015-000,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-bem-comer.html,Restaurante Bem Comer,(17) 3222-2613,"R Cila, 2945 - Vl Imperial",São José do Rio Preto,SP,15015-800,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-bom-a-beca.html,Restaurante Bom A Beça,(17) 3012-5706,"R Sta Paula, 2310 - Eldorado",São José do Rio Preto,SP,15043-320,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-bom-demais.html,Restaurante Bom Demais,(17) 3232-0514,"R Mal Deodoro da Fonseca, 3041 - Centro",São José do Rio Preto,SP,15010-070,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-bom-gourmet.html,Restaurante Bom Gourmet,(17) 3212-4097(17) 3212-4152,"R Lafaiete Spínola Castro, 1665 - Boa Vista",São José do Rio Preto,SP,15025-510,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-br-grill.html,Restaurante BR Grill,(17) 99633-2763,"Av Dr Lineu de Alcântara Gil, 5261 - Prq Indl Campo Verde",São José do Rio Preto,SP,15076-090,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-brasileirinho.html,Restaurante Brasileirinho,(17) 3238-3198,"R Dionizio Zacaron, s/n - Vl Toninho",São José do Rio Preto,SP,15077-010,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-butikim-do-pescador.html,Restaurante Butikim do Pescador,(17) 3215-5414,"Av Dr Fernando Costa, 268 - Jd Primavera",São José do Rio Preto,SP,15061-000,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-butreco-butiquim.html,Restaurante Butréco Butiquim,(17) 3234-3141,"R Pedro Amaral, 1822 - Prq Industrial",São José do Rio Preto,SP,15025-043,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-carijo.html,Restaurante Carijo,(17) 3808-1832,"Rdv Washington Luis (SP-310), s/n km 429 - Faz Palmeira ( Z Rural )",São José do Rio Preto,SP,15082-000,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-casarao.html,Restaurante Casarão,(17) 3012-4201(17) 3229-1740,"R Cap José Maria, 1021 - Jd Urano",São José do Rio Preto,SP,15084-150,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-casarao.html,Restaurante Casarão,(17) 3012-4201(17) 3229-1740,"R Cap José Maria, 1021 - Jd Urano",São José do Rio Preto,SP,15084-150,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-chines-formosa-rio-preto.html,Restaurante Chinês Formosa Rio Preto,(17) 3224-2533,"R Joaquim Fernandes Gonçalves, 670 - Prq Celeste",São José do Rio Preto,SP,15070-390,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-coliseu-self-service.html,Restaurante Coliseu Self Service,(17) 3233-4125,"R Bernardino de Campos, 3270 - Centro",São José do Rio Preto,SP,15015-300,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-come-bem.html,Restaurante Come Bem,(17) 3233-9533,"R Mal Deodoro da Fonseca, 2758 - Centro",São José do Rio Preto,SP,15010-070,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-comida-cia.html,Restaurante Comida & Cia,(17) 3231-6944,"R Mal Deodoro da Fonseca, 2850 - Centro",São José do Rio Preto,SP,15010-070,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-comida-arabe-zeina-danca-e-eventos.html,Restaurante Comida Árabe Zeina Dança e Eventos,(17) 3033-7371(17) 3305-1444,"R Saldanha Marinho, 3353 - Centro",São José do Rio Preto,SP,15010-100,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-copacabana-gaucho-.html,Restaurante Copacabana (Ga�cho),(17) 3233-6621,"R Pedro Amaral, 2909 - Centro",S�o Jos� do Rio Preto,SP,15010-010,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-curitiba.html,Restaurante Curitiba,(17) 3011-4115,"R Siqueira Campos, 3195 - Centro",São José do Rio Preto,SP,15010-040,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-da-familia.html,Restaurante da Familia,(17) 3012-3348(17) 3012-3107,"Av Mirassolândia, 1345 Pi 2 - Cj Hab Costa do Sol",São José do Rio Preto,SP,15045-000,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-da-mineira-disk-marmitex.html,Restaurante da Mineira Disk Marmitex,(17) 99259-1458 !! (17) 99180-1341,"Av Otaviano Fava, 9372 - S Francisco",São José do Rio Preto,SP,15086-010,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-delicias-por-kilo.html,Restaurante Delicias Por Kilo,(17) 3222-4554,"R Independência, 2754 - Centro",São José do Rio Preto,SP,15010-110,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-disk-grill.html,Restaurante Disk Grill,(17) 3222-3307(17) 3233-9468,"R Antônio de Godoy, 3489 - Centro",São José do Rio Preto,SP,15015-100,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-divino-sabor.html,Restaurante Divino Sabor,(17) 3216-7560,"Av Potirendaba, 1730 - Jd Sta Luzia",São José do Rio Preto,SP,15080-000,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-do-gaucho.html,Restaurante do Gaucho,(17) 3233-5323,"R Cel Spínola de Castro, 4450 - Centro",São José do Rio Preto,SP,15015-500,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-du-ceu.html,Restaurante Du Céu,(17) 99102-3701 !! (17) 98810-4928,"R Sta Paula, 4200 - Jd Sta Lúcia",São José do Rio Preto,SP,15040-190,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-e-disk-marmitex-da-dora.html,Restaurante e Disk Marmitex da Dora,(17) 3226-2786,"Av Vera Cruz, 1065 - Prq Estoril",São José do Rio Preto,SP,15085-010,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-e-lanchonete-canto-brasileiro.html,Restaurante e Lanchonete Canto Brasileiro,(17) 3033-7439,"R Alberto Sufredini Bertoni, 2328 - Vl Maceno",São José do Rio Preto,SP,15060-020,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-e-lanchonete-da-hora.html,Restaurante e Lanchonete da Hora,(17) 3227-4258,"R João Manoel Andrade, 600 - Vl N S do Bonfim",São José do Rio Preto,SP,15084-310,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-e-lanchonete-expresso.html,Restaurante e Lanchonete Expresso,(17) 3215-7737,"Av N S Paz, 1300 - Jd Alto Alegre",São José do Rio Preto,SP,15055-500,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-e-lanchonete-mais-voce.html,Restaurante e Lanchonete Mais Você,(17) 3217-2230(17) 3014-5580,"Av Domingos Falavina, 396 - Jd Mugnaini",São José do Rio Preto,SP,15045-395,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-e-lanchonete-sabor-da-mamma.html,Restaurante e Lanchonete Sabor Da Mamma,(17) 3222-3739(17) 3014-4756(17) 3222-2143,"R Fritz Jacobs, 2018 - Boa Vista",São José do Rio Preto,SP,15025-500,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-e-marmitex-il-giramondo.html,Restaurante e Marmitex IL Giramondo,(17) 3222-1848,"R Benjamim Constant, 3288 - Vl Imperial",São José do Rio Preto,SP,15015-600,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-e-petiscaria-america.html,Restaurante e Petiscaria América,(17) 3305-1768,"R Luciano Liso, 28 - Jd Boa Vista",São José do Rio Preto,SP,15060-290,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-e-petiscaria-viana.html,Restaurante e Petiscaria Viana,(17) 3238-2982,"Av Alfredo Folchini, 1696 - Vl Toninho",São José do Rio Preto,SP,15081-500,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-e-pizzaria-beira-rio.html,Restaurante e Pizzaria Beira Rio,(17) 3224-1061(17) 3224-4090,"Av Murchid Homsi, 1041 - Vl Elvira",São José do Rio Preto,SP,15070-650,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-e-rotisserie-casa-tua.html,Restaurante e Rotisserie Casa Tua,(17) 3364-3260,"R Prof André Mário Gonçalves, 225 - Vl Sta Cruz",São José do Rio Preto,SP,15014-100,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-economic-gourmet.html,Restaurante Economic Gourmet,(17) 3216-4526,"R Roberto Mange, 385 - Ch Municipal",São José do Rio Preto,SP,15090-150,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-fogao-de-lenha.html,Restaurante Fogão de Lenha,(17) 3238-1208(17) 3218-2041,"Av Percy Gandini, 1081 - Vl Toninho",São José do Rio Preto,SP,15077-000,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-fonte-do-paladar.html,Restaurante Fonte do Paladar,(17) 3227-8559(17) 3014-2928,"R José Caetano de Freitas, 131 - Jd Urano",São José do Rio Preto,SP,15084-240,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-frangao.html,Restaurante Frangão,(17) 3235-5807,"R Pedro Amaral, 1899 - Prq Industrial",São José do Rio Preto,SP,15025-043,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-galinha-gorda.html,Restaurante Galinha Gorda,(17) 99734-8484,"R Dr Coutinho Cavalcanti, 525 - Jd Alto Alegre",São José do Rio Preto,SP,15054-300,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-gira-grill.html,Restaurante Gira Grill,(17) 3226-4587,"Av Brig Faria Lima, 6363 lj197 - Jd Morumbi",São José do Rio Preto,SP,15090-900,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/mirassol/restaurante-gourmet-center-3.html,Restaurante Gourmet Center 3,(17) 3242-4929,"R Rui Barbosa, 2173 - Centro",Mirassol,SP,15130-000,Restaurantes
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-gula-gula.html,Restaurante Gula Gula,(17) 3223-8255,"R Gal Glicério, 1597 tr - Vl Maceno",São José do Rio Preto,SP,15060-000,Restaurantes
