URL,Title,Phone,Street Address,Locality,Region,Postal Code,Category,Category ID
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/emporium-santa-hellena.html,Emporium Santa Hellena,(17) 3212-9017,"R Benjamin Constant, 3858 - Vl Imperial",São José do Rio Preto,SP,15015-600,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/fiorella-rotisserie-restaurante-e-assados-em-geral-marmitex.html,Fiorella Rotisserie Restaurante e Assados em Geral Marmitex,(17) 3016-7901,"R José Bonifácio, 778 - Jd Analice",São José do Rio Preto,SP,15070-400,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/flamboyant-restaurante-self-service-rio.html,Flamboyant Restaurante Self Service Rio,(17) 3121-8778(17) 3121-8777,"Av Brig Faria Lima, 6048 - Vl S José",São José do Rio Preto,SP,15090-000,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/franciscano-restaurante.html,Franciscano Restaurante,(17) 3216-3875(17) 3216-6833,"Av Benedito Rodrigues Lisboa, 333 - S Francisco",São José do Rio Preto,SP,15086-000,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/frangao-frango-assado-na-brasa-aberto.html,Frangão Frango Assado na Brasa Aberto,(17) 3235-5807,"R Pedro Amaral, 1899 - Prq Industrial",São José do Rio Preto,SP,15025-043,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/frango-sertanejo-ltda.html,Frango Sertanejo Ltda,(17) 3217-5249,"R Sete de Fevereiro, 343 - Res Macedo Telles %I%",São José do Rio Preto,SP,15040-540,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/frango-tudo.html,Frango Tudo,(17) 3236-5811(17) 3219-6780,"Av Fortunato Ernesto Vetorasso, 500 - Jd Sta Lúcia",São José do Rio Preto,SP,15040-170,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/frei-caneco.html,Frei Caneco,(17) 3212-7896(17) 3212-8013,"R Pernambuco, 3489 - Vl Redentora",São José do Rio Preto,SP,15015-770,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/fricasse-restaurante-self-service-a-quilo.html,Fricasse Restaurante Self Service A Quilo,(17) 3235-2431,"R Ondina, 417 - Vl Redentora",São José do Rio Preto,SP,15015-205,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/fried-fish-coml-ltda.html,Fried Fish Coml Ltda,(17) 3222-1972,"Av Alberto Andaló, 3384 - Centro",São José do Rio Preto,SP,15015-000,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/fry-chicken.html,Fry Chicken,(17) 3227-5776,"Av Brig Faria Lima, 6363 bo185 - Jd Morumbi",São José do Rio Preto,SP,15090-900,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/gr-restaurante.html,Gr Restaurante,(17) 3216-7773,"Av José Munia, 4501 - Jd Bosque das Vivendas",São José do Rio Preto,SP,15085-895,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/gran-sapore-br-brasil-sa.html,Gran Sapore BR Brasil S/A,(17) 3229-3313,"Av Brig Faria Lima, 6363 - Jd Morumbi",São José do Rio Preto,SP,15090-900,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/guimaraes-fish.html,Guimarães Fish,(17) 3305-3841,"Av Dr Alberto Andaló, 3384 - Centro",São José do Rio Preto,SP,15015-000,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/habib-s-restaurantes.html,Habib s Restaurantes,(17) 3016-2255,"Av Dr Alberto Andaló, 3554 - Centro",São José do Rio Preto,SP,15015-000,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/hanbai-sushi-bar.html,Hanbai Sushi Bar,(17) 3234-3529,"R Mal Deodoro da Fonseca, 3518 - Vl Sta Cruz",São José do Rio Preto,SP,15014-060,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/harmony-japanese-and-international-food.html,Harmony Japanese And International Food,(17) 3222-3445,"Av Alberto Andaló, 3083 - Centro",São José do Rio Preto,SP,15015-000,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/htmg-riopreto-panificadora-e-restaurante.html,Htmg Riopreto Panificadora E Restaurante,(17) 3301-4100,"Av Bady Bassitt, 3750 - Boa Vista",São José do Rio Preto,SP,15025-000,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/imperial-restaurantes-e-espetos.html,Imperial Restaurantes e Espetos,(17) 3364-0294,"R Cap João Gomide, 191 - Vl Aurora",São José do Rio Preto,SP,15014-320,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/itibam-loja-e-restaurante.html,Itibam Loja E Restaurante,(17) 3305-2115,"Av Dr Alberto Andaló, 3063 - Centro",São José do Rio Preto,SP,15015-000,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/itibam-restaurante.html,Itibam Restaurante,(17) 3234-1176,"Av Alberto Andaló, 3063 sl1an1 - Centro",São José do Rio Preto,SP,15015-000,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/izabel-rotisserie-e-restaurante.html,Izabel Rotisserie e Restaurante,(17) 9174-8593,"R Sta Margarida Alacoque, 73 - Vl S Pedro",São José do Rio Preto,SP,15091-060,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-bom-a-beca.html,Restaurante Bom A Beça,(17) 3012-5706,"R Sta Paula, 2310 - Eldorado",São José do Rio Preto,SP,15043-320,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-bom-demais.html,Restaurante Bom Demais,(17) 3232-0514,"R Mal Deodoro da Fonseca, 3041 - Centro",São José do Rio Preto,SP,15010-070,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-bom-gourmet.html,Restaurante Bom Gourmet,(17) 3212-4097(17) 3212-4152,"R Lafaiete Spínola Castro, 1665 - Boa Vista",São José do Rio Preto,SP,15025-510,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-br-grill.html,Restaurante BR Grill,(17) 99633-2763,"Av Dr Lineu de Alcântara Gil, 5261 - Prq Indl Campo Verde",São José do Rio Preto,SP,15076-090,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-brasileirinho.html,Restaurante Brasileirinho,(17) 3238-3198,"R Dionizio Zacaron, s/n - Vl Toninho",São José do Rio Preto,SP,15077-010,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-butikim-do-pescador.html,Restaurante Butikim do Pescador,(17) 3215-5414,"Av Dr Fernando Costa, 268 - Jd Primavera",São José do Rio Preto,SP,15061-000,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-butreco-butiquim.html,Restaurante Butréco Butiquim,(17) 3234-3141,"R Pedro Amaral, 1822 - Prq Industrial",São José do Rio Preto,SP,15025-043,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-carijo.html,Restaurante Carijo,(17) 3808-1832,"Rdv Washington Luis (SP-310), s/n km 429 - Faz Palmeira ( Z Rural )",São José do Rio Preto,SP,15082-000,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-casarao.html,Restaurante Casarão,(17) 3229-1740,"R Cap José Maria, 1021 - Jd Urano",São José do Rio Preto,SP,15084-150,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-casarao.html,Restaurante Casarão,(17) 3229-1740,"R Cap José Maria, 1021 - Jd Urano",São José do Rio Preto,SP,15084-150,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-chines-formosa-rio-preto.html,Restaurante Chinês Formosa Rio Preto,(17) 3224-2533,"R Joaquim Fernandes Gonçalves, 670 - Prq Celeste",São José do Rio Preto,SP,15070-390,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-coliseu-self-service.html,Restaurante Coliseu Self Service,(17) 3233-4125,"R Bernardino de Campos, 3270 - Centro",São José do Rio Preto,SP,15015-300,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-come-bem.html,Restaurante Come Bem,(17) 3233-9533,"R Mal Deodoro da Fonseca, 2758 - Centro",São José do Rio Preto,SP,15010-070,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-comida-cia.html,Restaurante Comida & Cia,(17) 3231-6944,"R Mal Deodoro da Fonseca, 2850 - Centro",São José do Rio Preto,SP,15010-070,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-comida-arabe-zeina-danca-e-eventos.html,Restaurante Comida Árabe Zeina Dança e Eventos,(17) 3033-7371(17) 3305-1444,"R Saldanha Marinho, 3353 - Centro",São José do Rio Preto,SP,15010-100,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-copacabana-gaucho.html,Restaurante Copacabana (Gaúcho),(17) 3233-6621,"R Pedro Amaral, 2909 - Centro",São José do Rio Preto,SP,15010-010,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-curitiba.html,Restaurante Curitiba,(17) 3011-4115,"R Siqueira Campos, 3195 - Centro",São José do Rio Preto,SP,15010-040,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-da-familia.html,Restaurante da Familia,(17) 3012-3348(17) 3012-3107,"Av Mirassolândia, 1345 Pi 2 - Cj Hab Costa do Sol",São José do Rio Preto,SP,15045-000,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-da-mineira-disk-marmitex.html,Restaurante da Mineira Disk Marmitex,(17) 99259-1458 !! (17) 99180-1341,"Av Otaviano Fava, 9372 - S Francisco",São José do Rio Preto,SP,15086-010,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-delicias-por-kilo.html,Restaurante Delicias Por Kilo,(17) 3222-4554,"R Independência, 2754 - Centro",São José do Rio Preto,SP,15010-110,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-disk-grill.html,Restaurante Disk Grill,(17) 3222-3307(17) 3233-9468,"R Antônio de Godoy, 3489 - Centro",São José do Rio Preto,SP,15015-100,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-divino-sabor.html,Restaurante Divino Sabor,(17) 3216-7560,"Av Potirendaba, 1730 - Jd Sta Luzia",São José do Rio Preto,SP,15080-000,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-do-gaucho.html,Restaurante do Gaucho,(17) 3233-5323,"R Cel Spínola de Castro, 4450 - Centro",São José do Rio Preto,SP,15015-500,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-du-ceu.html,Restaurante Du Céu,(17) 99102-3701 !! (17) 98810-4928,"R Sta Paula, 4200 - Jd Sta Lúcia",São José do Rio Preto,SP,15040-190,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-e-disk-marmitex-da-dora.html,Restaurante e Disk Marmitex da Dora,(17) 3226-2786,"Av Vera Cruz, 1065 - Prq Estoril",São José do Rio Preto,SP,15085-010,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-e-lanchonete-canto-brasileiro.html,Restaurante e Lanchonete Canto Brasileiro,(17) 3033-7439,"R Alberto Sufredini Bertoni, 2328 - Vl Maceno",São José do Rio Preto,SP,15060-020,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-e-lanchonete-da-hora.html,Restaurante e Lanchonete da Hora,(17) 3227-4258,"R João Manoel Andrade, 600 - Vl N S do Bonfim",São José do Rio Preto,SP,15084-310,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-e-lanchonete-expresso.html,Restaurante e Lanchonete Expresso,(17) 3215-7737,"Av N S Paz, 1300 - Jd Alto Alegre",São José do Rio Preto,SP,15055-500,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-e-lanchonete-mais-voce.html,Restaurante e Lanchonete Mais Você,(17) 3217-2230(17) 3014-5580,"Av Domingos Falavina, 396 - Jd Mugnaini",São José do Rio Preto,SP,15045-395,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-e-lanchonete-sabor-da-mamma.html,Restaurante e Lanchonete Sabor Da Mamma,(17) 3222-3739(17) 3014-4756(17) 3222-2143,"R Fritz Jacobs, 2018 - Boa Vista",São José do Rio Preto,SP,15025-500,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-e-marmitex-il-giramondo.html,Restaurante e Marmitex IL Giramondo,(17) 3222-1848,"R Benjamim Constant, 3288 - Vl Imperial",São José do Rio Preto,SP,15015-600,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-e-petiscaria-america.html,Restaurante e Petiscaria América,(17) 3305-1768,"R Luciano Liso, 28 - Jd Boa Vista",São José do Rio Preto,SP,15060-290,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-e-petiscaria-viana.html,Restaurante e Petiscaria Viana,(17) 3238-2982,"Av Alfredo Folchini, 1696 - Vl Toninho",São José do Rio Preto,SP,15081-500,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-e-pizzaria-beira-rio.html,Restaurante e Pizzaria Beira Rio,(17) 3224-1061(17) 3224-4090,"Av Murchid Homsi, 1041 - Vl Elvira",São José do Rio Preto,SP,15070-650,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-e-rotisserie-casa-tua.html,Restaurante e Rotisserie Casa Tua,(17) 3364-3260,"R Prof André Mário Gonçalves, 225 - Vl Sta Cruz",São José do Rio Preto,SP,15014-100,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-economic-gourmet.html,Restaurante Economic Gourmet,(17) 3216-4526,"R Roberto Mange, 385 - Ch Municipal",São José do Rio Preto,SP,15090-150,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-fogao-de-lenha.html,Restaurante Fogão de Lenha,(17) 3238-1208(17) 3218-2041,"Av Percy Gandini, 1081 - Vl Toninho",São José do Rio Preto,SP,15077-000,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-fonte-do-paladar.html,Restaurante Fonte do Paladar,(17) 3227-8559(17) 3014-2928,"R José Caetano de Freitas, 131 - Jd Urano",São José do Rio Preto,SP,15084-240,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-frangao.html,Restaurante Frangão,(17) 3235-5807,"R Pedro Amaral, 1899 - Prq Industrial",São José do Rio Preto,SP,15025-043,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-galinha-gorda.html,Restaurante Galinha Gorda,(17) 99734-8484,"R Dr Coutinho Cavalcanti, 525 - Jd Alto Alegre",São José do Rio Preto,SP,15054-300,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-gira-grill.html,Restaurante Gira Grill,(17) 3226-4587,"Av Brig Faria Lima, 6363 lj197 - Jd Morumbi",São José do Rio Preto,SP,15090-900,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/mirassol/restaurante-gourmet-center-3.html,Restaurante Gourmet Center 3,(17) 3242-4929,"R Rui Barbosa, 2173 - Centro",Mirassol,SP,15130-000,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-gula-gula.html,Restaurante Gula Gula,(17) 3223-8255,"R Gal Glicério, 1597 tr - Vl Maceno",São José do Rio Preto,SP,15060-000,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-italiano-e-brasileiro.html,Restaurante Italiano e Brasileiro,(17) 3223-8800,"Av Nelson da Veiga, 252 - Jd Nazareth",São José do Rio Preto,SP,15053-600,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-japones-sensei.html,Restaurante Japonês Sensei,(17) 3305-7238,"Av Sílvio Della Roveri, 615 - Jd Yolanda",São José do Rio Preto,SP,15061-580,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-jin-jin-comida-chinesa.html,Restaurante Jin Jin Comida Chinesa,(17) 3227-2784(17) 3227-5585,"Av Brig Faria Lima, 6363 lj 191 - Jd Morumbi",São José do Rio Preto,SP,15090-900,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-jn.html,Restaurante JN,(17) 3236-8170,"Av S José do Rio Preto, 3710 - Eldorado",São José do Rio Preto,SP,15043-030,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-los-cabrones-mexicano.html,Restaurante Los Cabrones Mexicano,(17) 3304-4774,"R Independência, 2273 - Prq Industrial",São José do Rio Preto,SP,15025-095,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-m-e-n-refeicoes.html,Restaurante M e N Refeições,(17) 3231-6565,"R Bernardino de Campos, 2574 - Centro",São José do Rio Preto,SP,15015-300,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-mais-sabor.html,Restaurante Mais Sabor,(17) 3033-7162,"R José Signorini, 255 - Prq Jaguaré",São José do Rio Preto,SP,15051-050,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-mandarim.html,Restaurante Mandarim,(17) 3233-4099,"R Deleg Pinto de Toledo, 3274 - Centro",São José do Rio Preto,SP,15010-080,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-marina-bonita.html,Restaurante Marina Bonita,(17) 3222-3242,"R Dr Raul de Carvalho, 860 - Boa Vista",São José do Rio Preto,SP,15025-300,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-massimo-barletti.html,Restaurante Massimo Barletti,(17) 3234-2288,"R Antônio de Godoy, 4305 - Centro",São José do Rio Preto,SP,15015-100,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-mirai-barbosa-yashira.html,Restaurante Mirai Barbosa Yashira,(17) 3212-9251,"R Cila, 3251 - Vl Imperial",São José do Rio Preto,SP,15015-800,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-nikkey-sushi-bar-e-petiscaria.html,Restaurante Nikkey Sushi Bar e Petiscaria,(17) 3022-7181,"Av Romeu Strazzi, 1415 - Jd Walquíria",São José do Rio Preto,SP,15085-520,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-onda-do-peixe.html,Restaurante Onda do Peixe,(17) 3218-8097(17) 3232-9960,"Av João Bernardino de Seixas Ribeiro, 968 - Jd Canaã",São José do Rio Preto,SP,15030-100,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-oriental-brasil-cozinha-chinesa.html,Restaurante Oriental Brasil Cozinha Chinesa,(17) 3235-2349,"R Independência, 3542 - Vl Sto Antônio",São José do Rio Preto,SP,15014-400,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-paiol.html,Restaurante Paiol,(17) 3224-5455,"Av N S Paz, 390 - Jd Alto Alegre",São José do Rio Preto,SP,15054-400,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/mirassol/restaurante-paladar-cia.html,Restaurante Paladar & Cia,(17) 3242-9100(17) 3242-7474,"R Br Rio Branco, 1906 - Retiro do Neto",Mirassol,SP,15130-000,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-panela-de-ferro.html,Restaurante Panela de Ferro,(17) 3022-0261,"R Gal Glicério, 1441 - Vl Maceno",São José do Rio Preto,SP,15060-000,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-panela-de-pedra-comida-mineira.html,Restaurante Panela de Pedra Comida Mineira,(17) 3231-7874,"R Siqueira Campos, 2300 - Prq Industrial",São José do Rio Preto,SP,15025-055,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-panela-de-pedra-tipica-mineira.html,Restaurante Panela de Pedra Típica Mineira,(17) 3011-0528(17) 3231-7874,"R Siqueira Campos, 2300 - Prq Industrial",São José do Rio Preto,SP,15025-055,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-panela-pedra.html,Restaurante Panela Pedra,(17) 3231-3252,"R Siqueira Campos, 2300 - Prq Industrial",São José do Rio Preto,SP,15025-055,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-praca-grill.html,Restaurante Praça Grill,(17) 3232-4120,"R Jorge Tibiriça, 3044 - Centro",São José do Rio Preto,SP,15010-050,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-primus.html,Restaurante Primus,(17) 3212-8238(17) 3222-3573(17) 3216-3162,"R Vol São Paulo, 2939 - Centro",São José do Rio Preto,SP,15015-200,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-puro-sabor.html,Restaurante Puro Sabor,(17) 3238-8111,"Av Tancredo Neves, 710 - Prq Indl Tancredo Neves",São José do Rio Preto,SP,15076-630,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-rr-self-service-e-disk-entregas.html,Restaurante R&R Self Service e Disk Entregas,(17) 3033-6722,"Av Adolfo Lutz, 946 - Vl Sta Cruz",São José do Rio Preto,SP,15014-140,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-rancho-da-comitiva-comida-campeira.html,Restaurante Rancho da Comitiva Comida Campeira,(17) 3012-2575,"Etr Vicinal João Parise, 2213 - Ch Jockey Club",São José do Rio Preto,SP,15062-000,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-rio-preto-china.html,Restaurante Rio Preto China,(17) 3233-0496,"R Independência, 3387 - Centro",São José do Rio Preto,SP,15010-110,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-sabor-art.html,Restaurante Sabor & Art,(17) 3011-2064,"Av Dr Cenobelino de Barros Serra, 1347 - Prq Industrial",São José do Rio Preto,SP,15030-000,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-sabor-brasileiro.html,Restaurante Sabor Brasileiro,(17) 3234-3374,"R Jorge Tibiriça, 2931 - Centro",São José do Rio Preto,SP,15010-050,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-sabor-da-terra.html,Restaurante Sabor da Terra,(17) 3233-1669,"R Luiz Vaz de Camões, 3267 - Vl Redentora",São José do Rio Preto,SP,15015-750,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-sabor-do-brasil-disk-marmitex.html,Restaurante Sabor do Brasil Disk Marmitex,(17) 3215-1041,"Av N S Paz, 1827 - Jd Alto Alegre",São José do Rio Preto,SP,15055-500,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-sabor-real.html,Restaurante Sabor Real,(17) 3212-9757(17) 3233-5176,"R Luiz Pinto de Morais, 690 - Vl Diniz",São José do Rio Preto,SP,15013-270,Restaurantes,7527
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-sabor-real.html,Restaurante Sabor Real,(17) 3212-9757(17) 3233-5176,"R Luiz Pinto de Morais, 690 - Vl Diniz",São José do Rio Preto,SP,15013-270,Restaurantes,7527
