URL,Title,Categories,Address,Phone,Website,Description,Image URL
http://www.toronto4kids.com/Directories/Babies-Toddlers/index.php/name/Royal-House-of-Music/listing/26758/,Royal House of MusicMore Directories			Upgrade Your Listing,"Mom & Tot Programs, Play & Music","Hay Avenue and Royal York, Etobicoke, ON",416-820-5233,,"RHM is a Music School in the heart of Etobicoke. We offer a diverse range of music lessons to meet the musical interests of you and your family. We also offer Pre-School Music Classes, with Baby & Mum or Baby & Dad.",
http://www.toronto4kids.com/Directories/Babies-Toddlers/index.php/name/Sleep-Dream-Grow/listing/27194/,Sleep Dream Grow,Sleep Consultants,"Serving the Greater Toronto Area, ON",289-232-4709,http://www.sleepdreamgrow.com,"Sleep Dream Grow is dedicated to helping your baby or child achieve great sleep! Sleep Dream Grow is committed to providing the best possible service to its clients, giving full respect to the various parenting styles, cultural practices and family dynamics that make each family unique.Our compassionate approach offers solutions designed to be sensitive to the needs of the child and the comfort levels of the parent(s) while establishing healthy sleep habits.Sleep Dream Grow believes in continuing to improve our service and knowledge through ongoing training, research and education to provide our clients with the best chances for success.We offer:- Newborn Consultation- Skype/Telephone- In Person Home VisitFull Service Consultation- Skype/Telephone- In Person Home VisitSleep Dream Grow Offers a variety of services tailored to the needs of parents. If you don't see a service that's just right for you, please email us at contact@sleepdreamgrow.com and we'll work with you to build a package that fits your needs.Sleep Dream Grow is a Certified Hushababy® Consultant.This means our training is based on over 32 years of experience and expertise from Helen Sands, founder of the successful Hushababy® Consulting Inc.Belonging to a network of Certified Hushababy® Consultants, with ongoing training from Helen Sands, means that clients of Sleep Dream Grow are ensured all of their questions are answered and challenges approached with supported solutions!Visit our website for more details!",http://www.toronto4kids.com/images/cache/cache_8/cache_d/cache_5/sleep-dream-grow-logo-243315d8.jpeg?ver=1415388930&aspectratio=1
http://www.toronto4kids.com/Directories/Babies-Toddlers/index.php/name/Shake-Rattle-and-Sing/listing/27989/,Shake Rattle and SingMore Directories			Upgrade Your Listing,"Mom & Tot Programs, Play & Music","1399 Elaine Trail, Mississauga, ON  L5G 3W9",905-271-5514,,"We offer music lessons for babies and toddlers, for pre-schoolers and young children and private piano lessons.",
http://www.toronto4kids.com/Directories/Babies-Toddlers/index.php/name/Smart-Cookie-Club/listing/28425/,Smart Cookie ClubMore Directories			Upgrade Your Listing,"Early Learning, Mom & Tot Programs, Play & Music, Pre-Schools","18 Beverley Street, B304, Toronto, ON  M5T 3L2",416-938-8102,,The Smart Cookie Club is a holistic play-based early learning classes for toddlers/preschoolers and their parents/caregivers that enrich all areas of child development. ,
http://www.toronto4kids.com/Directories/Babies-Toddlers/index.php/name/Stand-Up-Dance/listing/26608/,Stand Up DanceMore Directories			Upgrade Your Listing,"Dance, Mom & Tot Programs","14 Markham St., Toronto, ON  M6J 2G1",416-899-7811,,Stand Up Dance Toddler Dance Parties. Kids love to move and to groove. Tot friendly leaders facilitate structured and open dance play with great music that parents and kids can get into. We also offer kids' dance classes.,
http://www.toronto4kids.com/Directories/Babies-Toddlers/index.php/name/Steeles-West-Gymnastics/listing/26881/,Steeles West GymnasticsMore Directories			Upgrade Your Listing,"Gymnastics, Mom & Tot Programs","601 Magnetic Drive Unit #21, Toronto, ON  M3J 3J2",416-736-8759,,"We offer unique gymnastics, dance, song & game programs geared for children ages 1.5 – 6 years as well as Interactive Parent and Tot programs.     ",
http://www.toronto4kids.com/Directories/Babies-Toddlers/index.php/name/Talking-Together/listing/27852/,Talking Together,"Early Learning, Mom & Tot Programs, Speech Development","25 Harshaw Avenue, Toronto, ON  M6S 1X9",647-352-3922,http://www.talkingtogether.ca,"Speech & Language Development Classes for Babies and Toddlers!These parent and baby classes teach families how to give their children a language boost!The Language Learning Series are classes for babies 0-18 months. These unique groups are specially designed to be a fun way for babies to practice communicating while caregivers learn how to become active leaders in their children’s language development. Led by a registered speech-language pathologist in a positive, child-friendly atmosphere, parents and babies come together each week to:1) Learn about a new topic in language development for babies based on the latest research in the field2) Get tips and tricks to boost communication with their child3) Practice language building techniques in a fun, positive environment and receive one-to-one coaching from the speech-langauge pathologist4) Find out how to make language learning a natural part of their daily routinesCome join other parents and babies each week and learn how to be your child’s most influential language teacher.Classes: 45 minutes in lengthGroup Types: 0-6 months, 6-12 months, 12-18 monthsRegistration: Classes are enrolled on a first-come, first-served basis. To reserve your spot register online at www.talkingtogether.ca or call 647-352-3922 for more information.Other services: Assessment and Treatment:Our registered speech-language pathologists provide assessment and treatment for children with speech, language and communication delays and disorders in the comfort of their own home.  Our in-home services let children learn in an environment where they feel safe and secure, while allowing caregivers more scheduling flexibility in their busy lives.  Treatment approaches are always based on the latest research in the field and are individualized to meet the needs of each unique child.Consultation:At Talking Together we know that communication does not stop at home.  That’s why we offer consultation services to daycares, schools, community agencies and other professionals in your child’s life to ensure a comprehensive and cohesive treatment approach. Visit our website today at www.talkingtogether.ca or call us at 647-352-3922 and a speech-language pathologist would be happy to speak with you about how our services may be right for your family.You can also follow us on Facebook - www.facebook.com/talkingtogether, Twitter &ndash; www.twitter.com/TOTalkTogether, and Pinterest &ndash; www.pinterest.com/TalkingTogether to receive the latest research, websites and resources in the field of speech-language pathology.",http://www.toronto4kids.com/images/cache/cache_d/cache_0/cache_1/talking-together-logo-3342910d.jpeg?ver=1415463078&aspectratio=1
http://www.toronto4kids.com/Directories/Babies-Toddlers/index.php/name/The-Circus-Academy-East/listing/26046/,The Circus Academy - East,"Mom & Tot Programs, Play & Music","1300 Gerrard Street East, Toronto, ON  M4L 1Y7",647-748-6030,http://www.thecircusacademy.ca,"Welcome to The Circus Academy!CLASSES:Kids are introduced to the magic of circus under the guidance of professional circus performers. Activities include the basics of juggling, stilt walking, tumbling, clowning and aerial acrobatics.PROGRAMS:Circus Tots 2 - 3½ yearsKinder Cirque 3½ - 4½ years After School Class - Juniors and Seniors 4½ - 11yearsJunior Pre-Performance 7 - 11 yearsTeen Circus Class 11½ - 16 yearsTeen Pre-Performance 11½ - 16 yearsPerformance Troupe 9 - 16 yearsCIRCUS TOTS & KINDER-CIRQUE:***New! For the little ones Circus Tots & Kinder Cirque. Each day our program for the littlest ones starts with a warm-up song and stretch. Kids then get to take part in all aspects of circus arts - floor acrobatics, mini-trampoline, obstacle courses, balancing, trapeze, aerial hoop, silks and rope, and play with circus props like ribbons, juggling scarves, and bubbles.OTHER CLASSES:• Daytime Kids Circus Class• Kids Dance & Creative Movement• Fine Art for KidsBIRTHDAY PARTIES:Come one! Come all! Step right up to the greatest Birthday Parties in Toronto!After a warm up game and stretch, kids get a taste of the big top by trying floor acrobatics, mini-trampoline, juggling, stilt walking, and a variety of aerial arts including trapeze, hoop, rope and silks. To top it all off, everyone gets their face painted and a balloon animal to take home!***New! Kinder Cirque Birthday Parties are now available at The Circus Academy EAST!Celebrate your littlest one's birthday at the Circus, upstairs in our smaller private studio where equipment is set up especially for our tiniest acrobats. Ideal for children 2-5 years old. Parent accompaniment for kids under two. MARCH BREAK & SUMMER CAMPS:Kids are introduced to the magic of circus under the guidance of professional circus performers. Activities include the basic of juggling, stilt walking, tumbling, clowning and aerial acrobatics. A great childhood experience! Our director is a professional circus artist, certified gymnastics coach and personal trainer with over 20 years experience with kids' camps.Additional activities include daily swimming (summer only, weather permitting), crafts & lunch time movies on the big screen. •Camp hours; Monday – Friday 9am – 5pm, weekly•Extended daycare hours are available•Maximum 8:1 camper – counsellor ratio•Open to boys & girls ages 5 and up",http://www.toronto4kids.com/images/cache/cache_6/cache_e/cache_d/circus-academy-logo-f51e3de6.jpeg?ver=1415603231&aspectratio=1
http://www.toronto4kids.com/Directories/Babies-Toddlers/index.php/name/The-Circus-Academy-West/listing/26050/,The Circus Academy - West,"Mom & Tot Programs, Play & Music","213 Sterling Road, Unit 100 - South Entrance, Toronto, ON  M6R 2B2",647-748-6030,http://www.thecircusacademy.ca,"Welcome to The Circus Academy!CLASSES:Kids are introduced to the magic of circus under the guidance of professional circus performers. Activities include the basics of juggling, stilt walking, tumbling, clowning and aerial acrobatics.PROGRAMS:Circus Tots 2 - 3½ yearsKinder Cirque 3½ - 4½ years After School Class - Juniors and Seniors 4½ - 11yearsJunior Pre-Performance 7 - 11 yearsTeen Circus Class 11½ - 16 yearsTeen Pre-Performance 11½ - 16 yearsPerformance Troupe 9 - 16 yearsCIRCUS TOTS & KINDER-CIRQUE:***New! For the little ones Circus Tots & Kinder Cirque. Each day our program for the littlest ones starts with a warm-up song and stretch. Kids then get to take part in all aspects of circus arts - floor acrobatics, mini-trampoline, obstacle courses, balancing, trapeze, aerial hoop, silks and rope, and play with circus props like ribbons, juggling scarves, and bubbles.OTHER CLASSES:• Daytime Kids Circus Class• Kids Dance & Creative Movement• Fine Art for KidsBIRTHDAY PARTIES:Come one! Come all! Step right up to the greatest Birthday Parties in Toronto!After a warm up game and stretch, kids get a taste of the big top by trying floor acrobatics, mini-trampoline, juggling, stilt walking, and a variety of aerial arts including trapeze, hoop, rope and silks. To top it all off, everyone gets their face painted and a balloon animal to take home!***New! Kinder Cirque Birthday Parties are now available at The Circus Academy EAST!Celebrate your littlest one's birthday at the Circus, upstairs in our smaller private studio where equipment is set up especially for our tiniest acrobats. Ideal for children 2-5 years old. Parent accompaniment for kids under two. MARCH BREAK & SUMMER CAMPS:Kids are introduced to the magic of circus under the guidance of professional circus performers. Activities include the basic of juggling, stilt walking, tumbling, clowning and aerial acrobatics. A great childhood experience! Our director is a professional circus artist, certified gymnastics coach and personal trainer with over 20 years experience with kids' camps.Additional activities include daily swimming (summer only, weather permitting), crafts & lunch time movies on the big screen. •Camp hours; Monday – Friday 9am – 5pm, weekly•Extended daycare hours are available•Maximum 8:1 camper – counsellor ratio•Open to boys & girls ages 5 and up",http://www.toronto4kids.com/images/cache/cache_6/cache_1/cache_0/circus-academy-logo-53666016.jpeg?ver=1415373369&aspectratio=1
http://www.toronto4kids.com/Directories/Babies-Toddlers/index.php/name/The-Little-Gym-of-Mississauga-East/listing/27815/,The Little Gym of Mississauga East,"Gymnastics, Mom & Tot Programs","2200 Dundas St. East, Unit 6, Mississauga, ON  L4X 2V3",289-521-1358,http://www.tlgmississaugaeaston.com,"The Little Gym is the worldʼs premier experiential learning and physical development center for kids ages four months through 12 years. Each week, progressively structured classes and a positive learning environment create opportunities for your child to try new things and build self-confidence, all with a grin that stretches from ear to ear.At The Little Gym of Mississauga East, our environment is fun, but our purpose is serious. For more than 35 years, our trained instructors have nurtured happy, confident kids through a range of programs including parent/child classes, gymnastics, karate, dance and sports skills development, plus enjoyable extras like camps, Parentsʼ Survival Nights and Awesome Birthday Bashes. In all of our programs, physical activity is a conduit for Three-Dimensional Learning. In every dimension, self-confidence and a proud smile are evident outcomes.CLASSES & PROGRAMSWe offer:Parent and Child Classes  4mos – 3yearsPre-K Gymnastics 3 to 6 yearsGrade School Gymnastics 6 to 12 yearsSport Skills 3 to 6 yearsDance 3 to 12 yearsKarate 4 to 12 yearsBIRTHDAY PARTIESJust What You Wished For! For 1–12 years old.Fantabulous. Splendiforous. There just arenʼt enough synonyms to describe how awesome an Awesome Birthday Bash truly is. So, letʼs see if this sums it up: Parents magazine named The Little Gym the #1 place to host childrenʼs birthday parties. Your group will have the whole place to yourselves with games, music and fun activities created especially for your birthday kid. Our trained instructors will lead all the fun and The Little Gym of Mississauga East team will handle everything from setup to cleanup, which means you get to go home to a clean, quiet house when all the fun is done. Itʼs no surprise that many parents tell us an Awesome Birthday Bash is a big wish come true for them, too.PARENTS SURVIVAL NIGHTParents call it a break from the kids. Kids call it a break from their parents. That sounds like a win-win situation to us. The Little Gym of Mississauga East Parentsʼ Survival Nights let you enjoy some adult time to see a movie, catch up with friends or enjoy a meal without—ahem—your pint-sized food critics in tow. Meanwhile, your children get some quality “kid time” in a safe, fun, familiar place with trained instructors who lead them through games and music-filled activities. We schedule Parentsʼ Survival Nights for select Friday and Saturday evenings. Spots fill quickly, so call 289-521-1358 to book your win-win parents’ night out.SEASONAL CAMPSForget the bug spray and the week-long commitment. Day camp for kids at The Little Gym of Mississauga East is as great as youʼd imagine! Held during vacation times when schoolʼs not in session, our Mississauga seasonal camps provide kids with giggle-filled relief from the winter doldrums or summer heat. For 3 - 12 years.The Little Gym of Mississauga East offers winter/ spring /summer camp programs. Please visit our website for camp themes and schedules.  For further information on all our programs, please visit us online!",http://www.toronto4kids.com/images/cache/cache_8/cache_a/cache_b/the-little-gym-miss-east-3f831ba8.jpeg?ver=1415412368&aspectratio=1.6393442622951
http://www.toronto4kids.com/Directories/Babies-Toddlers/index.php/name/The-Yoga-Sanctuary/listing/25957/,The Yoga Sanctuary,"Mom & Tot Programs, Mom Fitness & Yoga","2 College Street, Suite 306, College Subway Stop, Toronto, ON  M5G 1K2",416-928-3236,http://www.theyogasanctuary.net,"Take yoga in the heart of downtown Toronto at College and Yonge Streets or on the Danforth in the east end! If you live in the suburbs, we have a studio in Richmond Hill. Classes in Ashtanga, Hatha, Restorative, Yin Yoga and Vinyasa are available at all our locations. There is a class for everyone - beginners, intermediate and advanced practitioners alike. We invite you to join us in practicing yoga in these truly one-of-a-kind yoga studios.For kids, Yoga helps build self-esteem, improves concentration and focus as well as helps to meet children's daily physical requirements in a fun-filled way! Practicing yoga allows both children and their parents to develop body awareness and knowledge of simple anatomy while increasing flexibility, muscle tone, strength and balance. Weekly classes and courses will help to enhance self-expression through creativity and imagination.We also offer pre-natal and post-natal classes.For more information, please visit our website. You can also register for classes online.Two locations in the Toronto Area:2 College St, Suite 306Toronto416-928-3236The Yoga Sanctuary College was voted the most beautiful yoga studio in Toronto by Toronto Life Magazine. Located in The Odd Fellows Hall, built in 1891, this yoga studio is in the centre of downtown Toronto.95 Danforth Avenue, Suite 301Toronto416-461-6161The Yoga Sanctuary at 95 Danforth Avenue at Broadview, is close to the Broadview subway stop. This is also an historic building that was built in 1856. The Yoga Sanctuary has studios on both the 3rd and 4th floors of the building. Both studios boast unique curved walls. Our 3rd floor, Studio One has beautiful floor to ceiling windows and a multi-coloured exposed brick wall. Our 4th floor, Studio Two, offers heated classes with the temperature maintained at 80-85 degrees. Studio Two also has many windows, a small kitchenette and shower facilities.",http://www.toronto4kids.com/images/cache/cache_8/cache_f/cache_f/yoga-sanctuary-logo-51168ff8.jpeg?ver=1415392275&aspectratio=1
http://www.toronto4kids.com/Directories/Babies-Toddlers/index.php/name/The-Yoga-Sanctuary/listing/25959/,The Yoga Sanctuary,"Mom & Tot Programs, Mom Fitness & Yoga","95 Danforth Avenue, Suite 301, Broadview Subway Stop, Toronto, ON  M4K 1N2",416-461-6161,http://www.theyogasanctuary.net,"Take yoga in the heart of downtown Toronto at College and Yonge Streets or on the Danforth in the east end! If you live in the suburbs, we have a studio in Richmond Hill. Classes in Ashtanga, Hatha, Restorative, Yin Yoga and Vinyasa are available at all our locations. There is a class for everyone - beginners, intermediate and advanced practitioners alike. We invite you to join us in practicing yoga in these truly one-of-a-kind yoga studios.For kids, Yoga helps build self-esteem, improves concentration and focus as well as helps to meet children's daily physical requirements in a fun-filled way! Practicing yoga allows both children and their parents to develop body awareness and knowledge of simple anatomy while increasing flexibility, muscle tone, strength and balance. Weekly classes and courses will help to enhance self-expression through creativity and imagination.We also offer pre-natal and post-natal classes.For more information, please visit our website. You can also register for classes online.Two locations in the Toronto Area:2 College St, Suite 306Toronto416-928-3236The Yoga Sanctuary College was voted the most beautiful yoga studio in Toronto by Toronto Life Magazine. Located in The Odd Fellows Hall, built in 1891, this yoga studio is in the centre of downtown Toronto.95 Danforth Avenue, Suite 301Toronto416-461-6161The Yoga Sanctuary at 95 Danforth Avenue at Broadview, is close to the Broadview subway stop. This is also an historic building that was built in 1856. The Yoga Sanctuary has studios on both the 3rd and 4th floors of the building. Both studios boast unique curved walls. Our 3rd floor, Studio One has beautiful floor to ceiling windows and a multi-coloured exposed brick wall. Our 4th floor, Studio Two, offers heated classes with the temperature maintained at 80-85 degrees. Studio Two also has many windows, a small kitchenette and shower facilities.",http://www.toronto4kids.com/images/cache/cache_b/cache_4/cache_7/yoga-sanctuary-logo-43fa374b.jpeg?ver=1415463138&aspectratio=1
http://www.toronto4kids.com/Directories/Babies-Toddlers/index.php/name/The-Yoga-Sanctuary/listing/25961/,The Yoga Sanctuary,"Mom & Tot Programs, Mom Fitness & Yoga","10815 Bathurst Street, Bathurst and Elgin Mills, Richmond Hill, ON  L4C 9Y2",905-508-9642,http://www.theyogasanctuary.net,"Take yoga in the heart of downtown Toronto at College and Yonge Streets or on the Danforth in the east end! If you live in the suburbs, we have a studio in Richmond Hill. Classes in Ashtanga, Hatha, Restorative, Yin Yoga and Vinyasa are available at all our locations. There is a class for everyone - beginners, intermediate and advanced practitioners alike. We invite you to join us in practicing yoga in these truly one-of-a-kind yoga studios.For kids, Yoga helps build self-esteem, improves concentration and focus as well as helps to meet children's daily physical requirements in a fun-filled way! Practicing yoga allows both children and their parents to develop body awareness and knowledge of simple anatomy while increasing flexibility, muscle tone, strength and balance. Weekly classes and courses will help to enhance self-expression through creativity and imagination.We also offer pre-natal and post-natal classes.For more information, please visit our website. You can also register for classes online.The Yoga Sanctuary Richmond Hill is a warm and intimate studio located at Bathurst and Elgin Mills. Richmond Hill is one of the fastest growing suburb in the GTA only 20 minutes north from Toronto.It is a beautiful space with high ceilings - a lovely mix of industrial chic and yogic charm. This sun drenched studio, with floor to ceiling windows, has hardwood floors.Two locations in the Toronto Area: 2 College St, Suite 306Toronto416-928-323695 Danforth Avenue, Suite 301Toronto416-461-6161",http://www.toronto4kids.com/images/cache/cache_9/cache_7/cache_8/yoga-sanctuary-logo-45403879.jpeg?ver=1415405536&aspectratio=1
http://www.toronto4kids.com/Directories/Babies-Toddlers/index.php/name/TimBUKtu-Indoor-PlayLand/listing/26018/,TimBUKtu Indoor PlayLand,Mom Groups,"1-321 Rexdale Blvd., Etobicoke, ON  M9W 1R8",416-745-4333,http://www.timbuktuplayland.ca,"TimBUKtu Indoor PlayLand is now closed.We are North Etobicoke’s clean, fun and safe indoor playground and we offer indoor public play, classes & events and PRIVATE use of the facility for your party.TimBUKtu Indoor PlayLand welcomes you to join our monthly Mommy Group Meet-Up. Enjoy our speakers, classes, craft ideas and meet new local moms.",http://www.toronto4kids.com/images/cache/cache_6/cache_0/cache_1/timbuktu-logo-c13bf106.jpeg?ver=1415647769&aspectratio=1
http://www.toronto4kids.com/Directories/Babies-Toddlers/index.php/name/Trunk-to-Tail-Music-Yoga-for-Children/listing/28411/,Trunk to Tail - Music & Yoga for Children,"Mom & Tot Programs, Mom Fitness & Yoga, Play & Music","Various locations in Toronto, ON",416-629-9878,http://www.trunktotail.org,"Trunk to Tail brings music and yoga to children and families throughout Toronto, Ontario. At Trunk to Tail, we play while learning! Children learn best through play and movement! Children can learn, move, explore and create, in a positive, supportive, nurturing and non-competitive environment.CLASSES & PROGRAMSChildren's YogaOur kids yoga classes run in a variety of settings including schools, studios, and community centres. Family YogaFamily yoga is a great way to connect with your children, grandchildren, nieces and nephews, or any child in your life! Offered in a fun, supportive and welcoming environment, kids and adults play yoga together in an interactive and love filled class.  Parent & Infant/Toddler Group Music ClassesParents/caregivers and their infants/toddlers play and learn together in a welcoming, friendly and stimulating environment. A variety of musical experiences are provided at the young child's level of feeling and understanding and are used to prepare the young child for active participation in movement and music games as a preschooler.  Preschool & Kindergarten Group Music Classes In these fun filled classes, children experience the elements of music through singing and movement games, rhymes and the playing of percussion instruments. Children experience music in a stimulating and positive environment, using the two most natural instruments they have - their singing voice and their body. CLICK HERE to view our class locations in Toronto.Would you like to see a Trunk to Tail kids yoga or music class in your neighbourhood? Contact us for more information!Other ServicesTrunk to Tail also offers summer camps for kids as well as Birthday Parties at-home or location of your choice. Visit our website for more details!We Come to You!• Birthday Parties• Daycares • Schools & Preschools• Studios• Special events",http://www.toronto4kids.com/images/cache/cache_3/cache_c/cache_7/trunk-to-tail-yoga-logo-ead757c3.jpeg?ver=1432734587&aspectratio=1.010101010101
http://www.toronto4kids.com/Directories/Babies-Toddlers/index.php/name/T-Dot-Tumblers/listing/27600/,T-Dot TumblersMore Directories			Upgrade Your Listing,"Gymnastics, Mom & Tot Programs","128 Sterling Road, Toronto, ON  M6R 2B7",416-530-5753,,"T-Dot Tumblers offers recreational and competitive programs for kids, as well as parent & tot programs, winter and summer camps for kids, as well as birthday parties.",
http://www.toronto4kids.com/Directories/Babies-Toddlers/index.php/name/Vaughan-Superstars-Gymnastics-Club/listing/28034/,Vaughan Superstars Gymnastics ClubMore Directories			Upgrade Your Listing,"Gymnastics, Mom & Tot Programs","1701 Creditstone Rd, Vaughan, ON  L4K 5V6",905-832-1660,,We offer Recreational Gymnastic Programs for kids as well as Parent and Tot Gymnastics Programs.  Birthday party packages available.,
http://www.toronto4kids.com/Directories/Babies-Toddlers/index.php/name/Wise-Adventures/listing/26813/,Wise Adventures,"Early Learning, Mom & Tot Programs, Mom Fitness & Yoga, Play & Music","3353 The Credit Woodlands, Unit 213, Mississauga, ON  L5C 2K1",905-782-8110,http://www.wise-adventures.ca,"Infant ProgramsAre you a new parent ready to come out to see the world again? Spend special time with your infant, meet new parents and share your joys and challenges. Daddies also welcome! ​All baby classes are ½ hour long.*Mention Toronto4Kids and receive a 50% Discount!My Baby & Me - A drop-in program for parents with babies. Enjoy some adult conversation, meet other parents, make friends and enjoy an afternoon out. A fun time for your baby with toys and songs. Mother Goose - Come, drop-in and experience the spark of delight and magic that comes from enjoying a favourite rhyme or song together with your little one.Tales & Tunes - Come and join in the fun with your baby! Songs, stories and games make for a fun time out.Little Creators - See, touch and create! Come and join our new fun-filled, hands-on program and have messy fun. Each week you and your child will explore and experience art media, colour, texture and music, while using fine motor skills, social skills and eye-hand coordination. At the end, you will leave with a collection of your child’s creations.Fun for Little Ones - Come to this special drop-in program with your little one. Your child will enjoy infant, toddler toys and songs, and you will have a chance to meet other families too.Mommy & Me Yoga - a fun way to reconnect with your body while enjoying time with your baby. You need a yoga mat and are more than welcome to bring extra blankets, stuffed animals, and your stroller into the studio during these classes.Stroller Fit - Get in shape fast while walking with your baby! To participate in classes, moms must be at least 6 weeks postpartum (8 weeks for a cesarean section) and have received verbal clearance from their physician to resume physical exercise. Pregnant moms must receive written clearance from their physician twice during their pregnancy, depending on when they begin attending Baby Boot Camp classes.Toddler,  Preschool & Family Programs Toddler classes foster gentle separation and are ideal for children ages 1 1/2 to 4.​ These classes focus on toddlers’ independence so that when the time comes they are ready for school. All classes are 45 minutes in length.Building Fun - Your toddler will explore many different types of blocks, helping them develop motor skills and hand eye coordination, foster creativity, and problem solving.Play Doh Madness - Is your toddler passionate about play doh? Bring him/her over and they will enjoy many different tools & colors and make their own amazing creations. We’ll share the play doh recipe with you.Tots in Action - Come and join us for an exciting morning with your toddler! In this program we will enjoy songs, finger plays and stories, with balls, bubbles and books!Toddling Tots - Bring along your favourite adult and join us for a fun filled morning of toddling, free play, songs and a craft.Boogie Woogie - If your child likes to dance and move, then join us for an action packed morning. We’ll explore gross motor activities, circle time with songs and music. Lots of fun for everyone! Trains, Cars & Planes - Is your toddler passionate about transportation? If so, this class is ideal to satisfy their curiosity, and get their little hands busy with trains, cars, planes & other types of vehicles. Girls also welcome.Enjoying Your Toddler - This is a great way to introduce your child to a playroom, with crafts and songs, while having lots of fun with other parents and children.ABC's and 123's - your toddler will master the alphabet and counting in this fun and interactive class!Artist & Me - Enjoy this exciting new program with your child and be introduced to different artists and the techniques that they used in their masterpieces. Discover ways to create and experiment with different art methods and mediumsChillin’Kids - This program is designed for families whose children “feel the stress more”. Together, parents and children will learn ways to calm worried feelings, and strategies that help children express those big feelings and solve problems. Parents will develop a deeper understanding of their role in empowering their children to cope in our stressful world!Adventures in Storyland - Join us with your child in this program. Come share the love of books; enjoy a craft, rhymes and songs that relate to the weekly story – helping to develop early literacy skills while having fun!Marvelous Messes - Come with your child and discover the wonderful world of exploration and discovery through sensory materials, paint, recycled art and water. This is a great opportunity to have fun and enjoy the mess!Emotions through Fairy Tales - Your child will explore many different emotions through fairy tales – happy, sad, scared, worried, angry, shy. Different Fairy Tale in each class!Jolly Phonics - Learn reading through phonics. We will cover new sounds each week and give you ‘homework’ to practice with your toddler during the week.Twist & Shout - Through music, games and songs you and your child can have fun moving, dancing and playing musical instruments  together.Time Together - Join us for some crafts, playtime and songs while having lots of fun with parents and children.Moment de Plaisir Ensemble - Vient t’amuser avec nous, bricoler, chanter et danser en Français. Programme pour parents - enfants, 0 - 5 ans. A moment of fun together, in French. Come drop in and play with us and do crafts, singing and dancing. Program for parents and children.Calling All Dads - This drop-in gives dads an opportunity to connect with their kids. We provide lots of stimulating activities for children in a safe, fun environment. Plan to join us, hang out with other dads, and have a great time with the kids. Grandpas and Uncles also welcome!Structures & Construction - Children love to build, create and explore. Drop off your child and they can discover the interesting world of structures & construction through hands-on experiences. Through play and projects, your child will learn math and science concepts. Dinosaurs Rock -You and your child can uncover the world of dinosaurs through hands-on experiences. This is a great opportunity to learn math and science concepts through play, and still discover how cool dinosaurs really are!Parenting Workshops - Join us for great discussions as we explore the answers to many common parenting questions. Learn some new strategies, and meet some other parents who are sharing your experiences. For more information on our Infant and Toddler Programs, CLICK HERE.",http://www.toronto4kids.com/images/cache/cache_d/cache_f/cache_a/wise-adventures-logo-bd67dafd.jpeg?ver=1415546323&aspectratio=1
http://www.toronto4kids.com/Directories/Babies-Toddlers/index.php/name/Wee-Travel/listing/28167/,Wee Travel,"Baby Equipment Rental, Baby Gear, Gently Used, Travel Gear & Rentals","Servicing the GTA, ON",800-647-9031,http://www.weetravel.ca,"Wee Travel is Canada's first full service baby & toddler equipment rental company with locations in both Toronto and Vancouver. Launched in 2005, our mission is to make it easy for parents to travel lighter and safer by providing the full range of the latest hard-to-pack-can't-live-without gear.  Equipment is always safety inspected and sanitized, and is replaced regularly to ensure that customers receive the latest gear in new condition. We offer local pick-up or delivery to hotels, the airport and private homes.  We also offer long term rentals for those who want to try out the latest gear or have those items for their new baby that they grow out of in a couple months. Brands we carry:Baby JoggerBOBBjornBritaxCARES Airplane HarnessEvenfloGracoGro CompanyMamaRooMelissa & DougSafety 1stFor more information, please visit our website.",http://www.toronto4kids.com/images/cache/cache_a/cache_7/cache_8/wee-travel-logo-0f53b87a.jpeg?ver=1420748333&aspectratio=2.5641025641026
http://www.toronto4kids.com/Directories/Babies-Toddlers/index.php/name/Water-Babies/listing/28369/,Water BabiesMore Directories			Upgrade Your Listing,"Photography, Sports, Swimming","401 College Street, Kensington Community School, Toronto, ON  M5T 1S9",647-967-7946,,Water Babies is a baby swim school. We also provide underwater baby and toddler photography.,
http://www.toronto4kids.com/Directories/Babies-Toddlers/index.php/name/Wonderkids-Gymnastics-Centre-Thornhill/listing/27986/,Wonderkids Gymnastics Centre ThornhillMore Directories			Upgrade Your Listing,"Gymnastics, Mom & Tot Programs, Mom Fitness & Yoga","34 Doncaster Avenue, Unit 9, Thornhill, ON  L3T 4S1",905-881-8499,,"Our gymnastics club offers a fun recreational gymnastics and yoga program, after school program, summer and march break camps and private supervised parties. We also offer Mom & Tot yoga programs.",
http://www.toronto4kids.com/Directories/Babies-Toddlers/index.php/name/Wonderkids-Gymnastics-Centre-Vaughan/listing/27981/,Wonderkids Gymnastics Centre VaughanMore Directories			Upgrade Your Listing,"Gymnastics, Mom & Tot Programs, Mom Fitness & Yoga","2501 Rutherford Road, Unit 18, Vaughan, ON  L4K 2N6",905-553-5522,,"Our gymnastics club offers a fun recreational gymnastics and yoga program, after school program, summer and march break camps and private supervised parties. We also offer Mom & Tot yoga programs.",
