Category URL,Title,Details URL,Category,Image URl,Description
http://www.toronto4kids.com/Article-Archive/index.php?cp=13&si=120&tagID=353,The Redpath Waterfront Festival: All the Best on Land and Water,http://www.toronto4kids.com/June-2013/The-Redpath-Waterfront-Festival-All-the-Best-on-Land-and-Water/,Free & Cheap Outings,http://www.toronto4kids.com/images/cache/cache_d/cache_0/cache_d/Pride-of-Baltimore-II-2010-49551d0d.jpeg,June 2013,"Celebrate the start of Summer with a visit to the Redpath Waterfront Festival, June 20-23. Welcome the Tall Ships® and enjoy all the best on land and water."
http://www.toronto4kids.com/Article-Archive/index.php?cp=13&si=120&tagID=353,Farmers Markets in Toronto and GTA,http://www.toronto4kids.com/June-2013/Farmers-Markets-in-Toronto-and-GTA/,Free & Cheap Outings,http://www.toronto4kids.com/images/cache/cache_6/cache_b/cache_0/market-evergreen-5c05f0b6.jpeg,June 2013,One of the best parts about Summer is the appearance of local farmers markets. It’s a great way to introduce your children to the local food scene. Where to find the best farmers' markets...
http://www.toronto4kids.com/Article-Archive/index.php?cp=13&si=120&tagID=353,Free Flicks 2013 at Harbourfront,http://www.toronto4kids.com/June-2013/Free-Flicks-2013-at-Harbourfront/,Free & Cheap Outings,http://www.toronto4kids.com/images/cache/cache_f/cache_2/cache_8/wallace-gromit-b365482f.jpeg,June 2013,Harbourfront Centre’s FREE film series is back Wednesday nights July 3–Aug. 28! Skip the same old movie theatre experience this Summer and watch films under the stars at Harbourfront Centre!
http://www.toronto4kids.com/Article-Archive/index.php?cp=13&si=120&tagID=353,Port Credit Memorial Park,http://www.toronto4kids.com/June-2013/Port-Credit-Memorial-Park/,Free & Cheap Outings,http://www.toronto4kids.com/images/cache/cache_a/cache_c/cache_1/port-credit-memorial-parkin-517801ca.jpeg,June 2013,"Port Credit Memorial Park is an integral part of Mississauga. The park is located at the mouth of the Credit River and Lake Ontario. It has a playground, a multiuse ramp park, gazebo, trails and more!"
http://www.toronto4kids.com/Article-Archive/index.php?cp=13&si=120&tagID=353,WOOFSTOCK: A Festival for Dogs,http://www.toronto4kids.com/June-2013/Woofstock-2013-A-Festival-for-Dogs/,Free & Cheap Outings,http://www.toronto4kids.com/images/cache/cache_8/cache_1/cache_e/woofstock-intro-3dce0e18.jpeg,June 2013,"WOOFSTOCK, North America’s #1 festival for dogs, celebrates its 10th Anniversary on Saturday, June 8 and Sunday, June 9, 2013 in Toronto’s historic St. Lawrence Market neighbourhood."
http://www.toronto4kids.com/Article-Archive/index.php?cp=13&si=120&tagID=353,June on the Cheap! 2013,http://www.toronto4kids.com/June-2013/June-on-the-Cheap/,Free & Cheap Outings,http://www.toronto4kids.com/images/cache/cache_1/cache_8/cache_c/june-free-cheap-aaf4dc81.jpeg,June 2013,"Having fun in and around Toronto doesn't always require a lot of money. In fact, this June, there are so many things to see and do that are absolutely free. Peruse our list of over 20 fun things to do this month!"
http://www.toronto4kids.com/Article-Archive/index.php?cp=13&si=120&tagID=353,The Redpath Waterfront Festival ,http://www.toronto4kids.com/June-2013/The-Redpath-Waterfront-Festival/,Free & Cheap Outings,http://www.toronto4kids.com/images/cache/cache_f/cache_d/cache_2/redparth-waterfront-fest-in-8656d2df.jpeg,June 2013,"You know it’s Summer in Toronto when it’s time for the Redpath Waterfront Festival. With a four day feast of nautical history and urban beach fun, the Festival will welcome Tall Ships® to Toronto’s waterfront."
http://www.toronto4kids.com/Article-Archive/index.php?cp=13&si=120&tagID=353,The Humber Arboretum,http://www.toronto4kids.com/May-2013/Humber-Arboretum/,Free & Cheap Outings,http://www.toronto4kids.com/images/cache/cache_2/cache_7/cache_7/humber-arboretum-intro-aa2e0772.jpeg,May 2013,"The Humber Arboretum is nature in the city at its best! The centre offers curriculum connected school trips, nature camps all year long, P.A. day activities, birthday parties, and more! Visiting the centre is free."
http://www.toronto4kids.com/Article-Archive/index.php?cp=13&si=120&tagID=353,Kid-Friendly Fun at Doors Open Toronto,http://www.toronto4kids.com/May-2013/Kid-Friendly-Fun-at-Doors-Open-Toronto/,Free & Cheap Outings,http://www.toronto4kids.com/images/cache/cache_a/cache_f/cache_b/doors-open-intro-f3fc9bfa.jpeg,May 2013,"It's the 14th annual Doors Open Toronto. If you're looking for the best spots to take the family, check out these kid-friendly Doors Open buildings."
http://www.toronto4kids.com/Article-Archive/index.php?cp=14&si=130&tagID=353,Doors Open on Toronto's Waterfront,http://www.toronto4kids.com/May-2013/Visit-Doors-Open-on-Torontos-Waterfront/,Free & Cheap Outings,http://www.toronto4kids.com/images/cache/cache_3/cache_2/cache_0/doors-open-waterfront-pirat-35c66023.jpeg,May 2013,"Doors Open on Toronto’s Waterfront presented by The Waterfront BIA is part of the 14th Annual Doors Open Toronto. There will be pirates to meet, boats to visit, and much more!"
http://www.toronto4kids.com/Article-Archive/index.php?cp=14&si=130&tagID=353,Victoria Day Fun in Toronto & GTA,http://www.toronto4kids.com/May-2013/Victoria-Day-Fun-in-Toronto-GTA/,Free & Cheap Outings,http://www.toronto4kids.com/images/cache/cache_0/cache_4/cache_7/victoria-day-wonderland-68a59740.jpeg,May 2013,"This year, Victorial Day long weekend runs from May 18 to May 20, 2013. This marks the start of Summer fun! We've rounded up the best family-friendly activities to plan for this holiday!"
http://www.toronto4kids.com/Article-Archive/index.php?cp=14&si=130&tagID=353,Taste of the Food Terminal,http://www.toronto4kids.com/May-2013/Taste-of-the-Food-Terminal/,Free & Cheap Outings,http://www.toronto4kids.com/images/cache/cache_0/cache_e/cache_9/taste-terminal-intro-f3d149e0.jpeg,May 2013,"The Food Terminal is opening its doors for one day only! Ever wonder how your fruit and vegetables arrive on your plate? Well, here’s your chance to look behind the scenes of the one place that makes it happen."
http://www.toronto4kids.com/Article-Archive/index.php?cp=14&si=130&tagID=353,May on the Cheap! 2013,http://www.toronto4kids.com/May-2013/May-on-the-Cheap/,Free & Cheap Outings,http://www.toronto4kids.com/images/cache/cache_8/cache_4/cache_d/May-free-and-cheap-outings-bird-festival-6d640d48.jpeg,May 2013,The season is just warming up! See what's on our radar for Spring! We've rounded up the best free and cheap things to do with kids this May!
http://www.toronto4kids.com/Article-Archive/index.php?cp=14&si=130&tagID=353,Doors Open Toronto 2013,http://www.toronto4kids.com/May-2013/Doors-Open-Toronto-2013/,Free & Cheap Outings,http://www.toronto4kids.com/images/cache/cache_e/cache_e/cache_6/doors-open-toronto-be67c6ee.jpeg,May 2013,"Each May, Toronto opens its doors to the public inviting visitors to drop-in and visit an incredible line-up of buildings that define our communities. And best of all, it’s free!"
http://www.toronto4kids.com/Article-Archive/index.php?cp=14&si=130&tagID=353,Riverview Zoo and Park,http://www.toronto4kids.com/April-2013/Riverview-Zoo-and-Park/,Free & Cheap Outings,http://www.toronto4kids.com/images/cache/cache_7/cache_c/cache_4/riverview-zoo-and-park-c31e74c7.jpeg,April 2013,"This popular and amazing 55.5 acre zoo, park, and splash pad is the largest and most diversified playground for kids in Peterborough. Best of all, admission is free."
http://www.toronto4kids.com/Article-Archive/index.php?cp=14&si=130&tagID=353,Terra Cotta Conservation Park,http://www.toronto4kids.com/April-2013/Terra-Cotta-Conservation-Park/,Free & Cheap Outings,http://www.toronto4kids.com/images/cache/cache_5/cache_6/cache_5/terra-cotta-intro-a20d6565.jpeg,April 2013,The Terra Cotta Conservation Area is a unique setting with 485 acres of natural environment and a trail lover’s paradise that will give you a great appreciation for the beauty of the surrounding natural settings.
http://www.toronto4kids.com/Article-Archive/index.php?cp=14&si=130&tagID=353,April on the Cheap! 2013,http://www.toronto4kids.com/April-2013/April-on-the-Cheap/,Free & Cheap Outings,http://www.toronto4kids.com/images/cache/cache_c/cache_e/cache_3/april-lead-image-11f4e3ec.jpeg,April 2013,"April is all about connecting with nature and celebrating Planet Earth! To that end, we rounded up free family fun this month including many outdoor activities, all to celebrate Spring."
http://www.toronto4kids.com/Article-Archive/index.php?cp=14&si=130&tagID=353,The Riverdale Farm,http://www.toronto4kids.com/April-2013/The-Riverdale-Farm/,Free & Cheap Outings,http://www.toronto4kids.com/images/cache/cache_a/cache_c/cache_7/riverdale-farm-intro-5b4fb7ca.jpeg,April 2013,"The Riverdale Farm is a quaint little farm, located in the heart of downtown Toronto. A perfect example of a turn of the century Ontario farm, kids can see many farm animals, including cows, horses, donkeys, sheep, and more."
http://www.toronto4kids.com/Article-Archive/index.php?cp=14&si=130&tagID=353,To the Sugar Shack!,http://www.toronto4kids.com/March-2013/To-the-Sugar-Shack/,Free & Cheap Outings,http://www.toronto4kids.com/images/cache/cache_d/cache_6/cache_3/sugarshack-d4da936d.jpeg,March 2013, It’s springtime in Ontario and the sap is running! Sugar shacks are a seasonal ritual in and around the Greater Toronto Area. Here are some great sugar festivals for families to enjoy… 
http://www.toronto4kids.com/Article-Archive/index.php?cp=15&si=140&tagID=353,March on the Cheap! 2013,http://www.toronto4kids.com/March-2013/March-on-the-Cheap/,Free & Cheap Outings,http://www.toronto4kids.com/images/cache/cache_f/cache_6/cache_4/march-lead-55c4446f.jpeg,March 2013,"Discover all of the fun free or cheap things to do in Toronto this March including movies, nature activities, festivals, historic activities, and more! In fact, you could say that Toronto is bursting with free things to do!"
http://www.toronto4kids.com/Article-Archive/index.php?cp=15&si=140&tagID=353,Maple Syrup Festivals: A Sweet Event,http://www.toronto4kids.com/March-2013/Maple-Syrup-Festivals-A-Sweet-Event-for-Families/,Free & Cheap Outings,http://www.toronto4kids.com/images/cache/cache_2/cache_b/cache_5/sugarbush-with-kids-037ed5b2.jpeg,March 2013,"Maple syrup season... our first glimpse of hope that Spring is just around the corner! From early March to mid-April, the maples respond to nature and the sap begins to flow."
http://www.toronto4kids.com/Article-Archive/index.php?cp=15&si=140&tagID=353,February on the Cheap! 2013,http://www.toronto4kids.com/February-2013/February-on-the-Cheap/,Free & Cheap Outings,http://www.toronto4kids.com/images/cache/cache_6/cache_c/cache_c/free-chea-feb-4d2b6cc6.jpeg,February 2013,"February is peak Cabin Fever season. Luckily, there are plenty of great free things to do this month to get you out of the house. February is bursting with free family fun!"
http://www.toronto4kids.com/Article-Archive/index.php?cp=15&si=140&tagID=353,HarbourKIDS Skating Festival,http://www.toronto4kids.com/February-2013/HarbourKIDS-Skating-Festival/,Free & Cheap Outings,http://www.toronto4kids.com/images/cache/cache_7/cache_7/cache_b/skate-festival-harbourfront-51ed6b77.jpeg,February 2013,"Paint the town white this Family Day weekend with two skatetastic days at Harbourfront Centre’s HarbourKIDS Skating Festival, presented by RBC Play Hockey."
http://www.toronto4kids.com/Article-Archive/index.php?cp=15&si=140&tagID=353,Black History Month Events,http://www.toronto4kids.com/February-2013/Black-History-Month/,Free & Cheap Outings,http://www.toronto4kids.com/images/cache/cache_4/cache_6/cache_1/Black-History-Month-449f5164.jpeg,February 2013,"Every February, Canadians are invited to participate in Black History Month festivities and events that honour the legacy of black Canadians, past and present."
http://www.toronto4kids.com/Article-Archive/index.php?cp=15&si=140&tagID=353,Rouge Park,http://www.toronto4kids.com/January-2013/Rouge-Park/,Free & Cheap Outings,http://www.toronto4kids.com/images/cache/cache_d/cache_d/cache_0/snow_on_cedars-ac1a60dd.jpeg,January 2013,"Rouge Park is Canada's premier urban wilderness park, located in York Region. Not too far from the skyscrapers of downtown Toronto, you can experience different scenery with historic farms, century-old trees, peaceful meadows, and lush wetlands."
http://www.toronto4kids.com/Article-Archive/index.php?cp=15&si=140&tagID=353,Winter Carnivals in the GTA 2013,http://www.toronto4kids.com/January-2013/Winter-Carnivals-in-the-Greater-Toronto-Area/,Free & Cheap Outings,http://www.toronto4kids.com/images/cache/cache_6/cache_a/cache_0/Winter-Carnivals-Toronto-72c9f0a6.jpeg,January 2013,There's certainly no shortage of things to do in the long Winter months in the Greater Toronto Area. Check out the following Winter carnivals and festivals taking place!
http://www.toronto4kids.com/Article-Archive/index.php?cp=15&si=140&tagID=353,Sherbourne Common Ice Pad,http://www.toronto4kids.com/January-2013/Skating-at-Sherbourne-Common/,Free & Cheap Outings,http://www.toronto4kids.com/images/cache/cache_3/cache_d/cache_a/Sherbourne-Common-Ice-Rink-1-1d46bad3.jpeg,January 2013,The Sherbourne Common ice rink is now open for the skating season. The 920 square metre skating rink provides beautiful waterfront views of Lake Ontario and the downtown skyline.
http://www.toronto4kids.com/Article-Archive/index.php?cp=15&si=140&tagID=353,January on the Cheap! 2013,http://www.toronto4kids.com/January-2013/January-on-the-Cheap/,Free & Cheap Outings,http://www.toronto4kids.com/images/cache/cache_d/cache_b/cache_f/Colborne-Lodge-Winter-Fun-Day-ef61dfbd.jpeg,January 2013,"Staying at home to avoid the sub-arctic temperatures and to bolster your post-Holiday account balance? There are several free, cool things to do with your family in and around the city in January."
http://www.toronto4kids.com/Article-Archive/index.php?cp=15&si=140&tagID=353,January 2013 Cineplex Family Favourites,http://www.toronto4kids.com/January-2013/Cineplex-Family-Favourites/,Free & Cheap Outings,http://www.toronto4kids.com/images/cache/cache_8/cache_c/cache_c/Charlottes-Web-Movie-06d9acc8.jpeg,January 2013,Cineplex Family Favourites are back on Saturday mornings at 11:00AM. Watch a family favourite film each week for only $2.50. A portion of proceeds go towards supporting Starlight Children's Foundation.
http://www.toronto4kids.com/Article-Archive/index.php?cp=16&si=150&tagID=353,Mississauga Celebration Square Rink,http://www.toronto4kids.com/January-2013/Mississauga-Celebration-Square-Ice-Rink/,Free & Cheap Outings,http://www.toronto4kids.com/images/cache/cache_9/cache_0/cache_b/mississauga-square-skate-1-64ecfb09.jpeg,January 2013,"A premier destination where Mississauga residents can enjoy free outdoor events, arts, culture, and heritage. In the winter time, visitors take advantage of the outdoor ice rink; one of the largest in the GTA."
http://www.toronto4kids.com/Article-Archive/index.php?cp=16&si=150&tagID=353,Skating at Nathan Phillips Square,http://www.toronto4kids.com/January-2013/Skating-at-Nathan-Phillips-Square/,Free & Cheap Outings,http://www.toronto4kids.com/images/cache/cache_b/cache_4/cache_2/Nathan-Phillips-Square-1-2da9024b.jpeg,January 2013,"Located in front of City Hall, Nathan Phillips Square is an events landmark in the centre of the city. This captivating setting is enjoyed all year long by people of all ages but in the winter months, the reflecting pool becomes a skating rink."
http://www.toronto4kids.com/Article-Archive/index.php?cp=16&si=150&tagID=353,Tobogganing in the GTA,http://www.toronto4kids.com/January-2013/Tobogganing-in-the-Greater-Toronto-Area/,Free & Cheap Outings,http://www.toronto4kids.com/images/cache/cache_5/cache_0/cache_7/Tobogganing-3cd95705.jpeg,January 2013,Tobogganing is one of our great Canadian traditions! Pack up the family and head out to one of your favourite tobogganing hills. These snowy hills are some of the best in the GTA!
http://www.toronto4kids.com/Article-Archive/index.php?cp=16&si=150&tagID=353,Family Fun at Christmas Tree Farms,http://www.toronto4kids.com/December-2012/Family-Fun-at-Christmas-Tree-Farms/,Free & Cheap Outings,http://www.toronto4kids.com/images/cache/cache_b/cache_3/cache_d/Christmas-Tree-Farm-218f7d3b.jpeg,December 2012,"Head outdoors to a cut-your-own tree farm! Each holiday season, tree farms in the GTA pile hay into wagons and drive Christmas-tree cutters out into the pine-scented fields to choose the perfect tree."
http://www.toronto4kids.com/Article-Archive/index.php?cp=16&si=150&tagID=353,December on the Cheap! 2012,http://www.toronto4kids.com/December-2012/December-on-the-Cheap/,Free & Cheap Outings,http://www.toronto4kids.com/images/cache/cache_d/cache_a/cache_3/dec-intro-4f2df3ad.jpeg,December 2012,Toronto and GTA families can continue to take advantage of free or cheap fun the city has to offer during December. We've rounded up a list of things to see and do that should please kids and parents alike.
http://www.toronto4kids.com/Article-Archive/index.php?cp=16&si=150&tagID=353,Evergreen Brick Works,http://www.toronto4kids.com/November-2012/Evergreen-Brick-Works/,Free & Cheap Outings,http://www.toronto4kids.com/images/cache/cache_4/cache_5/cache_0/brickworks-intro-bbe6c054.jpeg,November 2012,"Evergreen Brick Works is home to a gourmet cafe, cooking class-rooms, a Winter skating trail, and it's the stage for Evergreen’s programs, including a long line-up of offerings for kids."
http://www.toronto4kids.com/Article-Archive/index.php?cp=16&si=150&tagID=353,Family Snowshoeing,http://www.toronto4kids.com/November-2012/Family-Snowshoeing-A-Wonderful-Winter-Activity/,Free & Cheap Outings,http://www.toronto4kids.com/images/cache/cache_2/cache_8/cache_a/Snowshoeing-dc9c6a82.jpeg,November 2012,"This winter, why not give snowshoeing a try? It's a fun family activity and one that guarantees your kids can just step out into the snow and be natural experts."
http://www.toronto4kids.com/Article-Archive/index.php?cp=16&si=150&tagID=353,November on the Cheap! 2012,http://www.toronto4kids.com/November-2012/November-on-the-Cheap/,Free & Cheap Outings,http://www.toronto4kids.com/images/cache/cache_f/cache_2/cache_d/free-cheap-november-2012-52f44d2f.jpeg,November 2012,Toronto is filled with no-cost or low-cost fun for kids. The following list includes our top 10 picks to keep your family entertained on a budget. Read on for this month’s best free and cheap things to do with your kids.
http://www.toronto4kids.com/Article-Archive/index.php?cp=16&si=150&tagID=353,Lowe's Toronto Christmas Market,http://www.toronto4kids.com/November-2012/Lowes-Toronto-Christmas-Market-Lights-up-the-City/,Free & Cheap Outings,http://www.toronto4kids.com/images/cache/cache_0/cache_d/cache_6/lowes-christmas-market-intr-679496d0.jpeg,November 2012,"Lowe’s Toronto Christmas Market lights up the city for third consecutive year. This magical event returns to the Distillery Historic District, November 30 to December 16."
http://www.toronto4kids.com/Article-Archive/index.php?cp=16&si=150&tagID=353,Winterfest on Toronto's Waterfront,http://www.toronto4kids.com/November-2012/Winterfest-on-Torontos-Waterfront/,Free & Cheap Outings,http://www.toronto4kids.com/images/cache/cache_c/cache_f/cache_b/winterfest-on-waterfront-51899bfc.jpeg,November 2012,Celebrate the holiday season with Winterfest on Toronto’s Waterfront presented by Queen’s Quay Terminal and The Waterfront BIA. A free festival with tons of family activities.
http://www.toronto4kids.com/Article-Archive/index.php?cp=17&si=160&tagID=353,The Natrel Rink at Harbourfront,http://www.toronto4kids.com/November-2012/The-Natrel-Rink-at-Harbourfront/,Free & Cheap Outings,http://www.toronto4kids.com/images/cache/cache_1/cache_2/cache_a/NatrelRink1-9328ea21.jpeg,November 2012,"Every once in awhile, you come across a great place to hang with the kids. This winter, make it the Natrel Rink at Harbourfront. It’s fun, it’s great exercise, and best of all it’s free!  "
http://www.toronto4kids.com/Article-Archive/index.php?cp=17&si=160&tagID=353,Fun Places to Skate,http://www.toronto4kids.com/November-2012/Fun-Places-to-Skate/,Free & Cheap Outings,http://www.toronto4kids.com/images/cache/cache_a/cache_2/cache_2/Outdoor_Skating-ca99122a.jpeg,November 2012,There's no better way to experience winter than skating in the fresh air on a smooth outdoor ice skating rink. There are many wonderful paces to go skating in the Greater Toronto Area!
http://www.toronto4kids.com/Article-Archive/index.php?cp=17&si=160&tagID=353,Sherbourne Common Park,http://www.toronto4kids.com/August-2012/Sherbourne-Common/,Free & Cheap Outings,http://www.toronto4kids.com/images/cache/cache_1/cache_6/cache_a/Sherbourne_Common-10c21a61.jpeg,August 2012,Sherbourne Common is a stunning waterfront park with interesting play structures that has transformed an industrial area into some much needed public green space just off the lakefront.
http://www.toronto4kids.com/Article-Archive/index.php?cp=17&si=160&tagID=353,Canada's Sugar Beach,http://www.toronto4kids.com/August-2012/Canadas-Sugar-Beach/,Free & Cheap Outings,http://www.toronto4kids.com/images/cache/cache_d/cache_9/cache_d/toronto-sugar-beach-70fe5d9d.jpeg,August 2012,"Once a parking lot, Sugar Beach is the latest project in the revitalization of the Toronto Waterfront. Canada's Sugar Beach is like three parks in one and includes a plaza, an urban beach and a tree-lined promenade."
http://www.toronto4kids.com/Article-Archive/index.php?cp=17&si=160&tagID=353,Beaches in Toronto and GTA,http://www.toronto4kids.com/July-2012/Beaches-in-Toronto-and-GTA/,Free & Cheap Outings,http://www.toronto4kids.com/images/cache/cache_c/cache_a/cache_4/beaches-in-toronto-gta-de6d44ac.jpeg,July 2012,"There's really nothing quite like spending a hot Summer's day at the beach! Beaches are a great place to enjoy a swim, catch some rays and spend a serene day away from the busy city."
http://www.toronto4kids.com/Article-Archive/index.php?cp=17&si=160&tagID=353,Best Spots for Family Picnics,http://www.toronto4kids.com/May-2012/Best-Spots-for-Family-Picnics/,Free & Cheap Outings,http://www.toronto4kids.com/images/cache/cache_a/cache_0/cache_f/Family-Picinic-1f4aef0a.jpeg,May 2012,Nothing symbolizes Summer like having a picnic on a beautiful day. Spending time outside while enjoying a meal with family and friends can be one of the most cherished memories of Summertime!  
http://www.toronto4kids.com/Article-Archive/index.php?cp=17&si=160&tagID=353,HarbourKIDS: Monsters!,http://www.toronto4kids.com/October-2011/HarbourKIDS-Monsters/,Free & Cheap Outings,http://www.toronto4kids.com/images/cache/cache_4/cache_c/cache_0/HarbourKIDS_Monsters_1-75c1b0c4.jpeg,October 2011,"October’s theme for HarbourKIDS is fitting for this time of year – it’s all about monsters. Kids can interact with all kinds of monsters, funny ones, scary ones, and even some friendly ones."
http://www.toronto4kids.com/Article-Archive/index.php?cp=17&si=160&tagID=353,Water Fun at TRCA Parks,http://www.toronto4kids.com/August-2011/Water-Fun-at-TRCA-Parks/,Free & Cheap Outings,http://www.toronto4kids.com/images/cache/cache_8/cache_b/cache_1/TRCA_Water_Fun_1-9e58c1b8.jpeg,August 2011,Looking to beat the heat this Summer? TRCA Parks offer a variety of places for you to keep cool. Two parks to check out are the Albion Hills Conservation Area and Heart Lake Conservation Area.
http://www.toronto4kids.com/Article-Archive/index.php?cp=17&si=160&tagID=353,Harbourfront Centre,http://www.toronto4kids.com/July-2011/Harbourfront-Centre/,Free & Cheap Outings,http://www.toronto4kids.com/images/cache/cache_7/cache_0/cache_4/Harbourfront_Centre_1-249fc407.jpeg,July 2011,"Harbourfront Centre, on Toronto’s waterfront, is an innovative non profit cultural centre that presents events, programs, and festivals to enliven, educate, and entertain."
http://www.toronto4kids.com/Article-Archive/index.php?cp=17&si=160&tagID=353,Fort York in Toronto,http://www.toronto4kids.com/June-2011/Fort-York/,Free & Cheap Outings,http://www.toronto4kids.com/images/cache/cache_0/cache_2/cache_7/fort-york-intro-e5837720.jpeg,June 2011,"Whether you're a history enthusiast or you're looking for an educational, fun family outing, discover Fort York. You'll learn all about Toronto's rich history."
http://www.toronto4kids.com/Article-Archive/index.php?cp=18&si=170&tagID=353,Redpath Sugar Museum,http://www.toronto4kids.com/August-2010/Redpath-Sugar-Museum/,Free & Cheap Outings,http://www.toronto4kids.com/images/cache/cache_f/cache_4/cache_3/redpath-sugar-museum-intro-65a6f34f.jpeg,August 2010,"Whether your family has a sweet tooth or not, you'll want to visit the Redpath Sugar Museum to find out everything there is to know about the sweet world of sugar. The museum is the oldest of its kind in Canada."
