URL,Title,Address,Classes,Camps,Schools,Childcare,Places,Birthdays,Class Schedule link,Camp Schedule Link,Hours,Registration,Age Range,Cost,Phone,Website,Mail ID,Facebook Link,Description,Love Rating,Image URL
http://hulafrog.com/chandler-az/creativity-and-movement-mesa-8ff/,Creativity and Movement,"5050 East University DriveMesa, AZ 85204","Arts, Dance, Sports","Arts, Dance, Performing, Sports",,,,Home,,,"M-F 9:00 AM - 8:00 PM, Sat-Sun: 9:00 AM - 8:00 PM",,,,480-703-4872,http://www.creativityandmovement.com,wellofcreations@gmail.com,,"Without exception, Creativity and Movement offers fun programs that can be tweaked to meet the needs of your school or organization.  We offer art program, kids yoga, drum and music circles and hula hooping classes SPECIFICALLY GEARED to your age groups.  We specialize in working with groups ages 4-10.   Ideally we structure our programs for groups of 4-15 children to give each child a more intimate experience.  We bring all equipment and supplies to you.  Experience the difference that having a joy filled and creatively passionate teacher makes in igniting the hearts of your children",0,http://hulafrogportal.com/sugar/dev/uploads/thumbnail_1426168109564718813.jpg
http://hulafrog.com/chandler-az/ultimate-play-date-scottsdale-c1/,Ultimate Play Date,Outside on the Mall at Scottsdale'  s Civic Center LibraryScottsdale 85255,,,,,,,,,,No,"Babies, Preschoolers, Elementary",,480.312.7050,http://www.scottsdalelibrary.org/ultimateplaydate,,, We will be at this years ULTIMATE PLAY DATE! Come and play some FREE Sportball games with us. ,4,http://hulafrogportal.com/sugar/dev/uploads/thumbnail_1428008011765967922.png
http://hulafrog.com/chandler-az/connect5family-center-of-chandler--c7/,Connect5Family Center of Chandler,"222 East Warner Road, AZ 85255","Arts, Dance, Learning, Music, Sports, Other","All, Arts, Dance, Music, Sports, Other",,,,Party Places,,,Mon. - Sat.: 9:00 AM - 7:00 PM;Sunday: 12:00 PM - 5:00 PM,,,,480-699-2122,http://www.Connect5FC.com,chandler@connect5fc.com,https://www.facebook.com/Connect5FamilyCentersOfChandler,"Welcome to the neighborhood!  Actually, there're five neighborhoods for you to explore.  Develop the mind and body by stepping through the gates and onto the mats as you begin your journey in Villari's Martial Arts.  Children can run jump, play and learn in Discovery Park.  Families can enjoy a delicious meal in Kicks Cafe.  Register for a Mind and Motion workshop and explore music, dance, fitness, stress management, arts and crafts, and more.  Plan a Spotlight Celebrations for your special event, or celebrate with friends by choosing one of our Adventure Birthday Packages.

We serve as a true center; a hub that brings together family, friends, students, educators, and community.  It's all about connection.  It's about families learning and playing together and friends celebrating each other's special moments.  It's about reinforcing educator's efforts to provide 21st century learning opportunities for students by providing tools and programs that help them succeed at home and in school. You'll also see us out in the community supporting local events, groups, and   charities.     
",9,http://hulafrog.com/hulastock/subcat/Default-Image-Places-Other.jpg
http://hulafrog.com/chandler-az/let-s-play-music-with-kendra-flake-mesa-apache-junction-ca/,Let's Play Music with Kendra Flake,"10649 E. Bramble Ave.Mesa, Apache Junction, AZ 85208",Music,,,,,,,,"Classes are scheduled at various times Monday - Friday, 9:00 - 6:00. Please see my schedules page.",,,,480-577-7104,http://www.letsplaymusicsite.com,misskendrasmusic@gmail.com,,"Group music lessons for children that emphasize total musicianship through piano playing, singing, classical music, note reading, and ear training. The Mom and Me classes provide excellent music training designed for 2-4 year-olds and their parents. The school-age curriculum is a 3-year program designed for children entering the program at age 4-5. By the time your child graduates from the program at age 7-8, they will have many skills to help them soar in any music lessons of choice. They will be playing the piano with two hands, singing in harmony, and will have the skills to write her/his own music!",2,http://hulafrog.com/hulastock/subcat/Default-Image-Classes-Music.jpg
http://hulafrog.com/chandler-az/jeanne-s-school-of-dance-chandler-chandler-88/,Jeanne's School of Dance Chandler,"610 N. Alma School RoadChandler, AZ 85224","Acting, Dance, Gymnastics","Dance, Gymnastics, Performing",,,,Party Places,,,,,,,480-963-6674,http://www.jeannesdancechandler.com,studio@jeannesdancechandler.com,https://www.facebook.com/pages/Jeannes-School-of-Dance-Chandler/400782036703966,"At Jeanne's School of Dance - Chandler, you're part of our family.  We get to know all our dancers and studio families so when you're here . . . you're home!  We look at each dancer as one of our own.  We will work with them and be their biggest cheerleader as they aim to achieve their dreams!  Our teachers are not only highly trained in their own styles of dance and theater, they are also masters at building confidence in our students and giving them the mental and emotional tools they need to conquer anything they want!",2,http://hulafrogportal.com/sugar/dev/uploads/thumbnail_14117746671313094377.png
http://hulafrog.com/chandler-az/studio-3-perfoming-arts-gilbert-b8/,Studio 3 Perfoming Arts,"511 W Guadalupe RoadGilbert, AZ 85233","Acting, Dance, Gymnastics, Music, Other","Dance, Gymnastics, Music, Performing, Other",,,,,http://www.studio3arts.com/academy/classes/,http://www.studio3arts.com/breakout-the-intensive-spring-break-2012/,,,,,(480) 545-1492,http://www.studio3arts.com/,info@studio3arts.com,,"At Studio 3 Performing Arts, we are dedicated to providing a well-rounded education through diverse course offerings, quality programs, and a true sense of community.
Above all, Studio 3 is a place for families. We encourage programs and schedules that allow siblings to take classes at the same time, create bonding experiences for our students, and encourage parents to get involved, giving everyone a strong sense of community. Together, we are the Studio 3 Family!


",2,http://hulafrog.com/hulastock/subcat/Default-Image-Camps-Dance.jpg
http://hulafrog.com/chandler-az/gold-medal-gymnastics-chandler-37/,Gold Medal Gymnastics,"455 E. Warner RoadChandler, AZ 85225","Dance, Gymnastics","Dance, Gymnastics",,,,Party Places,http://www.goldmedalgym.com/chandler,http://www.goldmedalgym.com/chandler/camps,,,,,(480) 857-7335,http://www.goldmedalgym.com/chandler,Chandler@goldmedalgym.com,https://www.facebook.com/GoldMedalGymnastics,"Gold Medal Gymnastics provides children of all ages and abilities a safe and healthy work-out environment. From tots to team, Gold Medal Gymnastics offers flexible class schedules all in the comforts of state-of-the-art facilities.",1,http://hulafrog.com/hulastock/subcat/Default-Image-Places-Other.jpg
http://hulafrog.com/chandler-az/usa-youth-fitness-center-gilbert-d1/,USA Youth Fitness Center,"1530 South Gilbert RoadGilbert, AZ 85296","Dance, Gymnastics, Other","Dance, Gymnastics, Other",,,,,http://www.usagymaz.com/j16/classes-offered,http://www.usagymaz.com/j16/camps,,,,,(480) 926-1480,http://www.usagymaz.com/j16/,kelly@usagymaz.com,,"Through the skills taught in our facility, children will develop a positive self-image through guidance and motivation from our coaches. We are committed to providing a fun and rewarding atmosphere at all times. The skills we teach are used to build healthy minds and bodies. Our objective is not limited to just teaching gymnastics, dance, tumbling and cheer skills, but to pass along life skills such as coordination, teamwork, leadership, strength, and determination.",1,http://hulafrog.com/hulastock/subcat/Default-Image-Camps-Dance.jpg
http://hulafrog.com/chandler-az/arizona-dynamics-chandler-8f/,Arizona Dynamics,"2450 E Germann RoadChandler, AZ 85286","Gymnastics, Sports",Gymnastics,,,,,https://www.iclassprov2.com/icpv2/pp/azdynamics/CLASSES,http://www.azdynamics.com/camp.htm,,,,,(480) 633-8414,http://www.azdynamics.com/index.htm,jess@azdynamics.com,,"Arizona Dynamics Gymnastics & Cheer Center was created with the idea that all children should have the opportunity to participate in a program that teaches a wide variety of physical skills, but also a program that teaches life skills as well.",0,http://hulafrog.com/hulastock/subcat/Default-Image-Camps-Gymnastics.jpg
http://hulafrog.com/chandler-az/arizona-olympian-gymnastics-chandler-fe/,Arizona Olympian Gymnastics,"22608 S. Gilbert RoadChandler, AZ 85248",Gymnastics,Gymnastics,,,,,http://www.azolympiangymnastics.com/programs.htm,,,,,,(480) 802-8559,http://www.azolympiangymnastics.com/,Azogymnastics@aol.com,,"The staff at Arizona Olympian Gymnastics believe that a quality sports program can enrich a child's life, and plays a tremendous part in promoting a healthy, active adulthood. Our mission is to provide a quality gymnastics experience through positive motivation and re-enforcement in a safe, friendly environment.",0,http://hulafrog.com/hulastock/subcat/Default-Image-Camps-Gymnastics.jpg
http://hulafrog.com/chandler-az/gold-medal-gymnastics-chandler-dd/,Gold Medal Gymnastics,"455 E. Warner Rd. Ste. BChandler, AZ 85255",Gymnastics,Gymnastics,,,,,,,,,,,480-857-7335,http://www.goldmedalgym.com,chandler@goldmedalgym.com,,"Gold Medal Gymnastics was founded by 1996 Olympic Gold Medalist, Amanda Borden-Cochran.  At Gold Medal Gymnastics, we pride ourselves on providing quality gymnastics instruction to kids of all ages and abilities. Our mission is to provide a safe, positive place where young gymnasts are encouraged to pursue goals, be self motivated, and develop communication skills while building memories, relationships, and self confidence.",0,http://hulafrog.com/hulastock/subcat/Default-Image-Camps-Gymnastics.jpg
http://hulafrog.com/chandler-az/ultimate-play-date-scottsdale-c1/,Ultimate Play Date,Outside on the Mall at Scottsdale'  s Civic Center LibraryScottsdale 85255,,,,,,,,,,No,"Babies, Preschoolers, Elementary",,480.312.7050,http://www.scottsdalelibrary.org/ultimateplaydate,,, We will be at this years ULTIMATE PLAY DATE! Come and play some FREE Sportball games with us. ,4,http://hulafrogportal.com/sugar/dev/uploads/thumbnail_1428008011765967922.png
http://hulafrog.com/chandler-az/connect5family-center-of-chandler--c7/,Connect5Family Center of Chandler,"222 East Warner Road, AZ 85255","Arts, Dance, Learning, Music, Sports, Other","All, Arts, Dance, Music, Sports, Other",,,,Party Places,,,Mon. - Sat.: 9:00 AM - 7:00 PM;Sunday: 12:00 PM - 5:00 PM,,,,480-699-2122,http://www.Connect5FC.com,chandler@connect5fc.com,https://www.facebook.com/Connect5FamilyCentersOfChandler,"Welcome to the neighborhood!  Actually, there're five neighborhoods for you to explore.  Develop the mind and body by stepping through the gates and onto the mats as you begin your journey in Villari's Martial Arts.  Children can run jump, play and learn in Discovery Park.  Families can enjoy a delicious meal in Kicks Cafe.  Register for a Mind and Motion workshop and explore music, dance, fitness, stress management, arts and crafts, and more.  Plan a Spotlight Celebrations for your special event, or celebrate with friends by choosing one of our Adventure Birthday Packages.

We serve as a true center; a hub that brings together family, friends, students, educators, and community.  It's all about connection.  It's about families learning and playing together and friends celebrating each other's special moments.  It's about reinforcing educator's efforts to provide 21st century learning opportunities for students by providing tools and programs that help them succeed at home and in school. You'll also see us out in the community supporting local events, groups, and   charities.     
",9,http://hulafrog.com/hulastock/subcat/Default-Image-Places-Other.jpg
http://hulafrog.com/chandler-az/let-s-play-music-with-kendra-flake-mesa-apache-junction-ca/,Let's Play Music with Kendra Flake,"10649 E. Bramble Ave.Mesa, Apache Junction, AZ 85208",Music,,,,,,,,"Classes are scheduled at various times Monday - Friday, 9:00 - 6:00. Please see my schedules page.",,,,480-577-7104,http://www.letsplaymusicsite.com,misskendrasmusic@gmail.com,,"Group music lessons for children that emphasize total musicianship through piano playing, singing, classical music, note reading, and ear training. The Mom and Me classes provide excellent music training designed for 2-4 year-olds and their parents. The school-age curriculum is a 3-year program designed for children entering the program at age 4-5. By the time your child graduates from the program at age 7-8, they will have many skills to help them soar in any music lessons of choice. They will be playing the piano with two hands, singing in harmony, and will have the skills to write her/his own music!",2,http://hulafrog.com/hulastock/subcat/Default-Image-Classes-Music.jpg
http://hulafrog.com/chandler-az/elevate-martial-arts-chandler-02/,Elevate Martial Arts,"3020 S. Gilbert Rd. #6Chandler, AZ 85286",Martial,Martial,,,,Party Places,,,"4pm to 8:30pm Monday-Thursday, 4pm to 7pm Friday",,,,480-458-5527,http://www.elevatemartialarts.com,marcus.ruiz@hotmail.com,,"At Elevate Martial Arts, we believe that students learn best in a supportive and encouraging community. Character education is the heart of the EMA program. It focuses on Goal orientation, Responsibility, Respect, Honesty, Self Discipline, Courtesy, Self-Control, Trustworthiness, Perseverance, caring and Integrity. Recently awarded ""2012 Best of the East Valley"" by the East Valley Tribune.",1,http://hulafrogportal.com/sugar/hulafrogphoto/gky_uploads/2014/01/1389587829-230-x-230px-Closeup-Boy-Martial-Arts.jpg?126
http://hulafrog.com/chandler-az/arizona-taekwondo-chandler-fd/,Arizona Taekwondo,"2100 S. Gilbert Rd. #17Chandler, AZ 85286",Martial,"Academic, All, Arts, Martial",,,,,,,,,,,(480) 442-3150,http://,Aztkd.chandler@gmail.com,,"Arizona Taekwondo offers 2014 summer camps that provide children with good quality of arts & crafts, basic Taekwondo & stretching skills, literacy lessons, and leveled math lessons. In addition, a variety of physical activities such as jump-roping and hula-hooping will be provided.  Instead of video games, we will focus on enhancing students' social and physical skills. ",0,http://hulafrog.com/hulastock/subcat/Default-Image-Camps-Academic.jpg
http://hulafrog.com/chandler-az/master-hongs-taekwondo-center-gilbert-da/,Master Hongs Taekwondo Center,"1440 West Warner RoadsGilbert, AZ 85233",Martial,Martial,,,,,http://taekwondophoenix.com/childrens-program.html,,,,,,(480) 632-1004,http://taekwondophoenix.com/world-tae-kwon-do-center-chandler.html?gclid=CKmRz62F2a4CFWsaQgodrzo2bw,wtchong11@yahoo.com,,"The focus of our martial arts school serving Chandler, AZ is on physical fitness, character development and self defense -- rather than fighting. Our overarching goal is in building our student's self-esteem.",0,http://hulafrog.com/hulastock/subcat/Default-Image-Camps-Martial-Arts.jpg
http://hulafrog.com/chandler-az/ultimate-play-date-scottsdale-c1/,Ultimate Play Date,Outside on the Mall at Scottsdale'  s Civic Center LibraryScottsdale 85255,,,,,,,,,,No,"Babies, Preschoolers, Elementary",,480.312.7050,http://www.scottsdalelibrary.org/ultimateplaydate,,, We will be at this years ULTIMATE PLAY DATE! Come and play some FREE Sportball games with us. ,4,http://hulafrogportal.com/sugar/dev/uploads/thumbnail_1428008011765967922.png
http://hulafrog.com/chandler-az/connect5family-center-of-chandler--c7/,Connect5Family Center of Chandler,"222 East Warner Road, AZ 85255","Arts, Dance, Learning, Music, Sports, Other","All, Arts, Dance, Music, Sports, Other",,,,Party Places,,,Mon. - Sat.: 9:00 AM - 7:00 PM;Sunday: 12:00 PM - 5:00 PM,,,,480-699-2122,http://www.Connect5FC.com,chandler@connect5fc.com,https://www.facebook.com/Connect5FamilyCentersOfChandler,"Welcome to the neighborhood!  Actually, there're five neighborhoods for you to explore.  Develop the mind and body by stepping through the gates and onto the mats as you begin your journey in Villari's Martial Arts.  Children can run jump, play and learn in Discovery Park.  Families can enjoy a delicious meal in Kicks Cafe.  Register for a Mind and Motion workshop and explore music, dance, fitness, stress management, arts and crafts, and more.  Plan a Spotlight Celebrations for your special event, or celebrate with friends by choosing one of our Adventure Birthday Packages.

We serve as a true center; a hub that brings together family, friends, students, educators, and community.  It's all about connection.  It's about families learning and playing together and friends celebrating each other's special moments.  It's about reinforcing educator's efforts to provide 21st century learning opportunities for students by providing tools and programs that help them succeed at home and in school. You'll also see us out in the community supporting local events, groups, and   charities.     
",9,http://hulafrog.com/hulastock/subcat/Default-Image-Places-Other.jpg
http://hulafrog.com/chandler-az/let-s-play-music-with-kendra-flake-mesa-apache-junction-ca/,Let's Play Music with Kendra Flake,"10649 E. Bramble Ave.Mesa, Apache Junction, AZ 85208",Music,,,,,,,,"Classes are scheduled at various times Monday - Friday, 9:00 - 6:00. Please see my schedules page.",,,,480-577-7104,http://www.letsplaymusicsite.com,misskendrasmusic@gmail.com,,"Group music lessons for children that emphasize total musicianship through piano playing, singing, classical music, note reading, and ear training. The Mom and Me classes provide excellent music training designed for 2-4 year-olds and their parents. The school-age curriculum is a 3-year program designed for children entering the program at age 4-5. By the time your child graduates from the program at age 7-8, they will have many skills to help them soar in any music lessons of choice. They will be playing the piano with two hands, singing in harmony, and will have the skills to write her/his own music!",2,http://hulafrog.com/hulastock/subcat/Default-Image-Classes-Music.jpg
http://hulafrog.com/chandler-az/connect5family-center-of-chandler--c7/,Connect5Family Center of Chandler,"222 East Warner Road, AZ 85255","Arts, Dance, Learning, Music, Sports, Other","All, Arts, Dance, Music, Sports, Other",,,,Party Places,,,Mon. - Sat.: 9:00 AM - 7:00 PM;Sunday: 12:00 PM - 5:00 PM,,,,480-699-2122,http://www.Connect5FC.com,chandler@connect5fc.com,https://www.facebook.com/Connect5FamilyCentersOfChandler,"Welcome to the neighborhood!  Actually, there're five neighborhoods for you to explore.  Develop the mind and body by stepping through the gates and onto the mats as you begin your journey in Villari's Martial Arts.  Children can run jump, play and learn in Discovery Park.  Families can enjoy a delicious meal in Kicks Cafe.  Register for a Mind and Motion workshop and explore music, dance, fitness, stress management, arts and crafts, and more.  Plan a Spotlight Celebrations for your special event, or celebrate with friends by choosing one of our Adventure Birthday Packages.

We serve as a true center; a hub that brings together family, friends, students, educators, and community.  It's all about connection.  It's about families learning and playing together and friends celebrating each other's special moments.  It's about reinforcing educator's efforts to provide 21st century learning opportunities for students by providing tools and programs that help them succeed at home and in school. You'll also see us out in the community supporting local events, groups, and   charities.     
",9,http://hulafrog.com/hulastock/subcat/Default-Image-Places-Other.jpg
http://hulafrog.com/chandler-az/baker-school-of-music-san-tan-gilbert-f0/,Baker School of Music - San Tan,"2270 E Williamsfield Rd, Ste 104Gilbert, AZ 85295","Acting, Dance, Music, Other","Dance, Music, Performing",,,,,,http://bakerschoolofmusic.com,,,,,480-313-6763,http://bakerschoolofmusic.com/,ClydeBakerJr@aol.com,,"The Baker School of Music/Dance/Drama provides an enriching experience in the Performing Arts: Music, Dance, Drama for children ages 3 and up.",5,http://hulafrog.com/hulastock/subcat/Default-Image-Camps-Dance.jpg
http://hulafrog.com/chandler-az/chandler-center-for-the-arts-chandler-e6/,Chandler Center For The Arts,"250 N. Arizona AvenueChandler, AZ 85225","Acting, Arts, Dance, Music","Dance, Music, Performing",,,Theaters,,http://chandlercenter.org/connecting/camp/workshop.html,http://chandlercenter.org/connecting/camp-kidz-main.html,"MON-FRI: 10:00 AM-5:00 PM, SAT: 12:00 PM-5:00 PM",,,,(480) 782-2674,http://chandlercenter.org,judi.johnson@chandleraz.gov,,Research shows that the benefit of arts experiences has a tremendous impact on the developmental growth of young people. Youth exposed to the arts are more successful in the classroom and have increased developmental life skills. The Chandler Center for the Arts provides youth with an array of programmatic opportunities for them to experience the magic of the arts through the Connecting Kidz programs.,2,http://hulafrog.com/hulastock/subcat/Default-Image-Recreation-Centers.jpg
http://hulafrog.com/chandler-az/chandler-gilbert-family-ymca--29/,Chandler/Gilbert Family YMCA,"1655 West Frye Road, AZ 85224","Acting, Arts, Cooking, Dance, Gymnastics, Learning, Languages, Martial, Nature, Music, Sports, Swim, Other","Academic, All, Arts, Cooking, Dance, Music, Sports, Swim",,,"Indoor, Other",Party Places,http://www.valleyymca.org/selectionETLAH.cfm,http://www.valleyymca.org/selectionCamp.cfm,Mon. - Sun.: 12:00 AM - 12:00 AM,,,,480-899-9622,http://www.valleyymca.org/chandlergilbert,rtrulove@vosymca.org,https://www.facebook.com/ChandlerGilbertYMCA,"1655 West Frye Road,Chandler, AZ 85224Phone: (480) 899-9622  Jessie Sands, Executive Director Hours:Mon-Thu 5:00AM to 10:00PM Friday 5:-00AM to 9:30PM Saturday 7:00AM to 6:00PM Sunday 11:00AM to 4:00PM",2,http://hulafrog.com/hulastock/subcat/Default-Image-Places-Other.jpg
http://hulafrog.com/chandler-az/studio-3-perfoming-arts-gilbert-b8/,Studio 3 Perfoming Arts,"511 W Guadalupe RoadGilbert, AZ 85233","Acting, Dance, Gymnastics, Music, Other","Dance, Gymnastics, Music, Performing, Other",,,,,http://www.studio3arts.com/academy/classes/,http://www.studio3arts.com/breakout-the-intensive-spring-break-2012/,,,,,(480) 545-1492,http://www.studio3arts.com/,info@studio3arts.com,,"At Studio 3 Performing Arts, we are dedicated to providing a well-rounded education through diverse course offerings, quality programs, and a true sense of community.
Above all, Studio 3 is a place for families. We encourage programs and schedules that allow siblings to take classes at the same time, create bonding experiences for our students, and encourage parents to get involved, giving everyone a strong sense of community. Together, we are the Studio 3 Family!


",2,http://hulafrog.com/hulastock/subcat/Default-Image-Camps-Dance.jpg
http://hulafrog.com/chandler-az/gymboree-play-music-chandler-5c/,Gymboree Play & Music,"2160 W. Chandler BlvdChandler, AZ 85224","Arts, Learning, Music","Arts, Music, Sports",,,Indoor,Party Places,,,"MON-FRI:6:00AM-9:00PM,SAT:7:00AM-3:00PM,SUN:8:00AM-4:00PM",,,,480-963-1756,http://www.gymboreeclasses.com/index.jsp,regina_mirizio@gymboree.com,,"Gymboree Play & Music has been fostering creativity and confidence in children ages 0-5 for over 30 years. Today there are over 550 locations in 30 countries, making us the global leader in early childhood development programs. Designed by experts, our age-appropriate activities help develop the cognitive, physical and social skills of children as they play. Our programs are also recognized for their unique approach to parent involvement?which encourages participation in and understanding of each child?s development.



",1,http://hulafrog.com/hulastock/subcat/Default-Image-Places-Other.jpg
http://hulafrog.com/chandler-az/ldvinci-art-studio-chandler-65/,LDVinci Art Studio,"3355 West Chandler BoulevardChandler, AZ 85226","Arts, Dance, Music","Arts, Dance, Music",,,Drop,Party Places,http://ldvinci.net/about.php,,"MON-FRI: 9:15 AM-8:00 PM, SAT 9:15 AM-5:00 PM",,,,(480) 726-7382,http://www.ldvinci.net/index.php,info@ldvinci.com,,"Our creative space is an original art studio offering painting, dance and music lessons for kids and adults in one inspiring location. The mission of our studio is to provide students with a high quality painting, dance and music education. LDVinci's open studio craft time is a unique opportunity for parents to participate with their child in an artistic environment.",1,http://hulafrog.com/hulastock/subcat/Default-Image-Places-Other.jpg
http://hulafrog.com/chandler-az/arizona-music-academy--96/,Arizona Music Academy,,Music,Music,,,,,,,,,,,(480) 705-0875,http://arizonamusicacademy.com/,amacademy1001@qwestoffice.net,,Arizona Music Academy is a private studio for music education offering instruction through lessons.,0,http://hulafrog.com/hulastock/subcat/Default-Image-Recreation-Centers.jpg
http://hulafrog.com/chandler-az/family-music-studios-music-together-gilbert-da/,Family Music Studios - Music Together,"2879 E Janelle WayGilbert, Az 85298",Music,Music,,,,,,,,,,, 623-221-3948,http://familymusicwebsite.com/contact_us.aspx,colleen.musicmom@gmail.com,,Music Together ® CLASSES OFFER A MUSICALLY RICH ENVIRONMENT AND RESOURCES TO INCREASE AND ENHANCE MOMENTS OF MUSIC MAKING WITH YOUR CHILD.  ,0,http://hulafrog.com/hulastock/subcat/Default-Image-Camps-Music.jpg
